"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,211859605;55;0;0,128716003;6323;8;0;0;0;1
"N";0,4275909;39;0;0,342354782;10862;14;1;2;0;0
"N";0,982477859;36;0;0,508163945;3000;3;0;1;0;0
"N";0,083486086;71;0;0,170705631;5611;4;0;1;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0;45;0;0,735816454;10416;11;0;4;0;1
"N";0,255610417;54;0;0,528550512;3414;9;0;1;0;1
"N";0,040536902;34;0;0,644091034;3646;11;0;1;0;0
"N";0,013375668;82;0;0,002606106;8057;7;0;0;0;0
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0,626266154;56;0;0,142385321;5449;5;0;0;0;0
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"Y";0,778719498;81;0;0,53801306;4287;11;0;2;0;0
"N";0,119460647;34;0;0,32224953;6916;5;0;1;0;0
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,15189171;59;0;0,301074556;15075;13;0;2;0;0
"N";0,515975688;28;0;0,679853795;4650;14;0;1;0;0
"N";0,194625748;31;1;0,283571758;4333;20;0;0;0;0
"N";0,00339983;63;0;0,262694922;2500;5;0;0;0;0
"N";0,106475741;32;0;0,802308265;2685;5;0;1;0;1
"N";0,196960608;40;0;0,006959443;4166;1;0;0;0;0
"N";0,802993617;42;1;0,524458002;9178;9;0;1;0;3
"N";0,288592785;51;0;0,226213976;10131;4;0;2;0;3
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,610408703;41;1;0,064417178;2933;7;0;0;0;2
"N";0,163750645;65;0;0,266873313;10000;13;0;1;0;0
"N";0,029132576;68;0;0,008222093;10337;10;0;1;0;1
"N";0;35;0;0;1500;3;0;0;0;0
"N";0;70;0;0;3500;6;0;0;0;0
"Y";1,004421666;48;3;0,605098725;4000;10;0;2;0;1
"N";0,9999999;55;0;0,167543201;5323;1;1;0;1;2
"N";0,951209758;36;0;0,061445262;2310;2;0;0;0;2
"N";0,700331051;45;1;0,546448087;8966;11;0;2;0;1
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,040283239;54;0;0,135553584;12400;11;0;1;0;0
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,093632815;68;0;0,306846806;4366;6;0;2;0;0
"N";0;50;0;0;6250;4;0;0;0;0
"N";0,257067036;37;0;0,291809152;6140;6;0;0;0;4
"N";0,001890458;47;3;0,268693009;6579;15;0;2;2;1
"N";0,004384128;36;0;0,637788225;4466;11;0;1;0;1
"N";0,383952208;35;0;0,498566762;15000;18;0;2;0;0
"N";0,02464305;75;0;0,009947892;4221;10;0;0;0;1
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"N";0,520689428;68;3;0,777370438;6000;9;0;3;0;0
"N";0,101790219;63;0;0,042235495;2343;5;0;0;0;0
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,030761368;62;0;0,015661446;3000;5;0;1;0;0
"N";0,218991588;54;0;0,586137954;3000;13;0;1;0;0
"Y";0,00073798;41;0;0,493126718;4000;4;0;1;0;2
"N";0,9999999;66;0;0,229471417;11142;6;0;1;0;0
"N";0,328303003;59;1;0,480057771;9000;9;0;2;0;0
"N";0,966275454;37;0;0,683523654;4290;8;0;1;0;2
"N";0,083766009;53;0;0,34210815;9116;6;0;2;0;1
"N";0,009917446;64;0;0,447430975;5468;12;0;2;0;0
"N";0,9999999;37;0;0,377631696;11256;11;0;2;0;1
"N";0,29739805;52;0;0,579717373;6014;8;0;1;0;3
"N";0,163836164;53;1;0,092762895;2500;5;0;0;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0,089146989;45;1;0,25974805;5000;7;0;2;0;0
"N";0,612030682;74;2;0,76967187;3138;10;1;2;0;0
"N";0;46;0;0,450288902;5018;9;0;1;0;0
"N";0,39142696;58;2;0,384779992;7476;6;0;2;0;0
"N";0,28910532;55;0;0,939430965;5728;17;0;3;0;0
"N";0,01718597;48;0;0,348886815;7500;8;0;3;0;2
"N";0,506995336;29;0;0,5029988;2500;6;0;1;1;0
"N";0,809765043;64;0;0,476433476;10777;11;0;1;0;0
"N";0,201132761;65;0;0,248417722;7583;9;0;2;0;0
"N";0,963614554;46;0;0,224283305;3557;5;1;1;0;3
"N";0,030586236;36;1;0,310935893;2916;5;0;0;0;2
"Y";0;36;0;0,157678245;4375;7;0;0;0;2
"N";0,019391297;68;0;0,064577141;3700;9;0;0;0;1
"N";0,099815157;57;0;0,232339826;4260;8;0;1;0;1
"N";0,00077776;74;0;0,209539523;13333;6;0;3;0;0
"N";0,016118843;38;0;0,1247501;2500;12;0;0;0;1
"N";0,213456163;64;0;0,735554618;2370;9;0;2;0;0
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,58069462;39;1;0,785196922;4417;8;0;2;0;0
"N";0,9999999;65;1;0,061422414;5567;1;0;0;0;0
"N";0,874912509;46;0;0,302199741;8500;4;0;1;0;0
"Y";0,887080965;45;0;0,482275525;4710;4;0;1;1;2
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,004195682;45;1;0,478190226;8000;12;0;2;0;1
"N";0,021418674;57;0;0,281414439;4750;13;0;1;0;1
"Y";0,965034965;35;0;0,062791628;7500;2;0;1;1;2
"N";0,033203829;71;0;0,318874019;6500;11;0;1;0;0
"N";0,078912031;50;1;0,596621408;6333;7;0;1;0;0
"N";0,065464485;80;0;0,006854172;8461;1;0;0;0;0
"N";0,018856544;35;1;0,234095738;8000;11;0;0;0;0
"N";0,239551535;51;0;0,357444651;5916;10;0;1;0;1
"N";0,024688074;45;0;0,199100928;6895;12;0;1;0;0
"N";0,176443529;67;0;0,182522829;9417;15;0;2;0;0
"N";0,06769731;75;0;0,082053743;2083;11;0;0;0;0
"N";0,012739234;70;0;0,008663779;3000;6;0;0;0;0
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"N";0,195256512;48;0;0,484398217;5383;20;0;3;0;0
"N";0,123564228;45;0;0,202103511;13215;5;0;1;0;2
"N";0,002983261;80;0;0,00012837;7789;2;0;0;0;0
"N";0,087406258;32;0;0,288977727;1750;8;0;0;0;2
"N";0,022780051;53;0;0,323067693;10000;14;0;2;0;1
"N";0,644710579;27;0;0,087017653;6400;7;0;0;0;0
"N";0,09514671;30;0;0,262804799;7750;9;0;1;0;0
"N";0,111327624;32;0;0,37043826;6000;11;0;1;0;1
"N";0,018456616;53;0;0,248861238;9000;7;0;2;0;2
"N";0,443944541;65;1;0,662545192;13829;19;0;3;0;1
"N";0,113400284;31;0;0,254913728;6664;9;0;2;0;0
"N";0,013095711;55;0;0,363039132;3500;10;0;2;0;0
"N";0,878880524;61;1;0,950642674;3889;19;0;1;0;1
"N";0,029406119;62;1;0,246739697;3833;10;0;0;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,028907777;41;0;0,768520892;3900;6;0;2;0;1
"N";0,10835629;63;0;0,005165806;6000;3;0;0;0;0
"N";0,080481775;38;0;0,273972603;10000;12;0;1;0;1
"Y";0;41;1;0,526684164;8000;4;1;2;1;1
"N";0,008288705;64;0;0,002893975;3800;2;0;0;0;0
"N";0,9999999;52;0;0,001938402;4642;2;0;0;0;0
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,18805926;55;1;0,542411134;5316;19;0;1;0;2
"N";0,209546792;39;0;0,100164204;2435;12;0;0;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,444218359;44;1;0,478291378;11400;6;0;2;0;0
"N";0,212957409;61;0;0,49910018;5000;4;0;2;0;0
"N";0,196222729;67;0;0,158012596;7144;9;0;1;0;0
"N";0,96673631;64;0;0,419895026;4000;8;0;2;0;0
"N";0;60;0;0,254106556;7000;9;0;2;0;0
"N";0,004396358;80;0;0,23319682;4150;10;0;2;0;1
"N";0,216826619;56;1;0,854103343;3618;16;0;3;0;2
"N";0,143187518;46;0;0,048500555;2700;3;0;0;0;0
"N";0,600289222;26;0;0,411100659;2125;3;0;0;0;0
"N";0,198454901;51;0;0,246160694;4492;7;0;1;0;2
"N";0,023945636;63;0;0,032692543;8166;13;0;1;0;0
"N";0;57;0;0,324611033;4241;7;0;1;0;1
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,014370016;69;0;0,432807679;5833;9;0;1;0;0
"N";0,16805774;43;0;0,313671582;4000;7;0;1;0;0
"N";0,005971329;54;0;0,280197575;4453;13;0;1;0;2
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,478720045;35;0;0,353107815;6000;7;0;1;0;0
"N";0,351892829;45;0;0,563852484;3280;18;0;3;0;4
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0,9999999;28;0;0,154551135;4800;4;0;0;0;3
"N";0,436410214;27;0;0,133777672;4200;5;0;0;1;0
"N";0,55986436;63;0;0,589572193;2243;6;0;1;0;0
"N";0;30;0;0,149209191;3350;10;0;0;0;0
"N";0,093446262;80;0;0,123590725;4700;14;0;0;0;0
"N";0;88;1;0;9265;7;0;0;0;0
"N";0,05968851;76;0;0,282181539;10432;20;0;2;0;0
"N";0,085783584;72;0;0,16900596;5200;12;0;0;0;1
"N";0,132240176;59;0;0,549862534;4000;9;0;1;0;0
"N";0,085633991;49;0;0,227886057;2000;14;0;0;0;0
"N";0,017050203;64;0;0,583655513;7500;19;0;4;0;0
"N";0,170115934;63;0;0,208084051;6852;20;0;1;0;0
"N";0,999578992;55;4;0,148483601;7286;6;0;0;0;0
"N";0;26;0;0;2400;2;0;0;0;0
"N";0,284951627;52;0;0,380131887;4700;9;0;1;0;0
"N";0;49;1;0,544228523;9416;11;0;3;0;2
"N";0,466768944;58;0;0,327109783;4016;8;0;1;0;0
"N";0,014088028;51;0;0,007997715;3500;6;0;0;0;1
"N";0,023224944;64;0;0,391854139;6800;18;0;4;0;3
"N";0,143931853;61;0;0,222951896;6090;9;0;1;0;0
"N";0,010893096;71;0;0,194158076;4073;8;1;0;0;0
"Y";0,922505535;45;0;0,501614046;12700;11;0;4;0;1
"N";0,84490946;60;0;0,357151076;8690;6;0;1;0;2
"N";0,026621989;62;0;0,290083632;4184;8;0;1;0;2
"N";0,99200034;57;0;0,555111222;4000;8;0;1;0;0
"N";0,212526282;43;1;0,206479352;10000;8;0;2;0;0
"N";1,025987006;63;6;0,521441726;3800;8;2;2;1;1
"N";0,425597312;43;0;0,302766085;3325;4;0;1;1;0
"N";0,630787623;67;0;0,37942033;7210;12;0;2;0;0
"N";0,24664436;45;0;0,10996858;3500;5;0;0;0;1
"N";0,090361993;77;0;0,311583578;4091;7;0;1;0;0
"N";0,043255885;33;1;0,009998276;5800;7;0;0;0;0
"N";1,006955514;66;0;0,214392804;2000;3;0;0;0;0
"N";0,342056982;70;0;0,626394732;10933;13;0;3;0;0
"N";0,032998429;30;0;0,004461298;4482;1;0;0;0;0
"N";0,036347783;49;0;0,180969958;9752;11;0;0;0;1
"N";0,295740852;47;0;0,178619035;3750;3;0;0;0;2
"N";0,318112126;60;0;0,020152792;7591;2;0;0;0;0
"N";0,05101939;59;0;0,26045568;12815;16;0;1;0;3
"N";0,006796192;77;0;0,41393079;2253;13;0;1;0;0
"N";0,30428262;32;0;0,274722886;4600;8;0;1;0;0
"N";0,344317885;27;0;0,17953362;4416;8;0;0;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"N";0;63;1;0,087569008;5252;5;0;1;0;1
"N";0,366062091;77;0;0,559043159;7900;12;0;1;0;0
"N";0,005660923;42;0;0,001606856;5600;1;0;0;0;1
"N";0,04550585;58;0;0,00979804;5000;5;0;0;0;1
"N";0,215568862;51;0;0,069114471;4166;3;0;0;0;3
"N";0,849229165;60;0;0,848819169;5800;11;0;2;0;0
"N";0,909043376;42;0;0,422447194;8000;11;0;2;0;0
"N";0,162704663;36;0;0,043175147;8175;9;0;0;0;4
"N";0,9999999;31;0;0;1200;0;0;0;0;0
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,680631937;33;0;0,057983433;3500;4;0;0;0;3
"N";0,9999999;32;0;0,096394145;2800;1;0;0;0;1
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0;60;0;0,203310743;9000;7;0;2;0;1
"N";0,208583325;50;0;0,050887927;6700;10;1;0;0;1
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"N";0,508008865;49;1;0,360940809;8970;10;0;2;0;4
"N";0,000115738;60;0;0,008918316;14800;5;0;0;0;1
"N";0,010646433;32;0;0,000830979;6016;8;0;0;0;2
"N";0,03167801;28;0;0,114237715;2380;7;0;0;0;0
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"N";0,197212966;49;1;0,196000987;4050;6;0;1;2;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"N";0,672442519;85;2;0,020381451;5347;7;1;0;1;0
"N";0;35;0;0,195701075;4000;9;0;0;0;4
"N";0,484136932;46;0;0,144113613;12392;7;0;1;0;0
"N";0,223677632;35;0;0,375291634;9000;7;0;1;0;0
"N";0,10192376;63;0;0,327049414;3500;7;0;1;0;1
"N";0,891623721;37;0;0,564257446;4800;8;0;1;0;1
"N";0,786357071;44;0;0,066129456;11416;7;0;0;0;0
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,068063285;52;0;0,226804124;3200;12;0;2;0;0
"N";0,159244895;50;0;0,410598234;6000;5;0;1;0;0
"Y";0,909494725;23;0;0,149140344;2500;8;0;0;0;0
"N";0,16536001;71;0;0,349833333;5999;11;0;2;0;0
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,041683931;44;0;0,796093932;4300;10;0;4;0;1
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"N";0,663133687;41;1;0,266495287;4667;5;1;0;0;0
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,659890841;41;0;0,374094099;8692;11;0;2;0;4
"N";0,757516147;43;2;0,944422231;2500;9;0;1;0;5
"N";0,836666107;71;0;0,073963018;2000;4;0;0;0;0
"N";0,377588854;34;0;0,117312917;4048;5;0;0;0;0
"N";0,402664316;51;0;0,088775273;4302;5;0;0;0;0
"N";0,013609221;73;1;0,340329835;2000;6;0;1;0;0
"Y";0,718693752;54;1;0,626305265;4500;11;0;1;1;0
"N";0,319693442;67;1;0,494706249;4816;16;0;1;0;0
"N";0,025362648;29;0;0,191161768;5000;13;0;0;0;0
"N";0,005643425;68;0;0,718816068;3783;4;0;1;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"N";0,671517276;37;0;0,387526779;4200;12;0;0;0;0
"N";0,792013418;51;0;0,180496039;7700;7;1;0;0;2
"N";0,287522654;39;2;0,634727545;6000;19;0;1;0;2
"N";0,012767644;73;1;0,221833227;6283;19;0;1;0;0
"N";0,459293814;53;0;0,637213763;8340;11;0;2;0;2
"N";0,147292635;40;0;0,067548418;6350;2;0;1;0;2
"N";0,070111885;56;0;0,220878049;10249;6;0;2;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,058047098;47;0;0,066564358;10425;3;0;0;0;3
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,007909158;89;0;0,000774144;5166;2;0;0;0;0
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,032128341;55;0;0,018325698;2400;5;0;0;0;0
"N";0,677295454;49;0;0,149475738;4100;4;0;0;0;0
"N";0,67083045;49;0;0,425211966;6250;7;0;1;0;3
"N";0,023907646;65;0;0,309335963;9125;14;0;2;0;0
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,184182617;73;0;0,355906118;5197;6;0;1;0;0
"N";0,041681196;47;0;0,051726629;6920;5;0;0;0;2
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0,035763475;69;0;0,200508998;5500;9;0;0;0;1
"N";0;45;0;0,403704026;11500;6;0;1;0;2
"N";0,979246733;33;3;0,113866325;7016;8;0;0;0;2
"N";0,017845625;54;0;0,511686144;2395;12;0;0;0;0
"N";0,013332445;93;0;0,00244798;2450;1;0;0;0;0
"N";0,080634898;48;0;0,131345763;10833;5;0;2;0;4
"N";0,9999999;31;0;0,725854829;3333;2;0;2;0;0
"N";0,225189112;46;0;0,406138107;11729;9;0;3;0;3
"N";0,415229239;55;1;0,236357659;3041;5;0;0;0;0
"N";0,141228518;62;0;0,406338427;5300;13;0;2;0;1
"N";0,099386576;59;0;0,531929282;10350;5;0;1;0;1
"N";0,759562316;54;0;0,479469885;8450;7;0;2;0;2
"N";0,072247682;58;0;0,361514127;9166;9;0;1;0;0
"N";0,720190134;37;0;0,73364486;5563;6;0;1;0;2
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"N";0,094884325;68;0;0,644670051;2166;13;0;2;0;0
"Y";0,098532359;46;0;0,091918883;9812;6;0;0;0;0
"N";0;62;0;0,589041096;2700;6;0;1;0;0
"N";0,213039604;54;1;0,241675832;10000;17;0;2;0;0
"N";0,222099822;53;0;0,213196701;4000;4;0;1;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,695345414;61;0;0,536807899;8000;11;0;1;0;1
"N";0,9999999;89;0;0;6000;2;0;0;0;0
"N";0,023681718;62;0;0,451478551;2400;7;0;3;0;0
"N";0,9999999;85;0;0,011247188;4000;5;0;0;0;0
"N";0,921179803;44;1;0,253757126;5788;5;1;0;0;2
"N";0;42;0;0,573151007;6800;10;0;2;0;3
"N";0,076955976;49;0;0,465322965;6300;8;0;3;0;2
"N";0,910789327;44;1;0,456254375;10000;9;1;3;0;2
"N";0,18326583;53;0;0,330495246;7046;13;0;1;0;0
"Y";1,305389222;63;1;0,182890855;1355;3;0;0;1;0
"N";0,001101664;58;0;0,396172522;3500;6;0;2;0;0
"N";0,060803457;62;0;0,449477352;6600;7;0;1;0;0
"N";0,12052884;59;0;0,341663692;2800;11;0;0;0;0
"N";0,125656665;68;0;0,354175468;7100;14;0;1;0;0
