"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,634327056;49;1;0,123125125;15000;7;0;0;0;1
"N";0,976531824;32;0;0,264078812;6800;6;0;0;0;2
"N";0,181713732;57;0;0,130453416;11666;17;0;1;0;1
"N";0,051368557;68;0;0,445277361;4668;10;0;1;0;2
"N";0,941072508;40;0;0,178184282;8855;9;0;1;0;0
"N";0,035940506;46;0;0,271186441;6666;10;0;1;0;3
"N";0,465238835;66;0;0,391427671;3172;8;1;1;0;0
"N";0;32;2;0,463610776;7460;10;0;1;1;0
"N";0,016598893;30;0;0,136575616;1500;5;0;0;0;0
"N";0,155240525;52;0;0,483518065;6946;15;0;2;0;1
"N";0,053589282;87;0;0,001534331;5213;4;0;0;0;0
"N";0,399946674;28;0;0,189702574;4000;6;0;0;0;1
"N";0,072318616;71;0;0,426412462;4300;8;0;2;0;1
"Y";0,880370887;43;0;0,461323764;7523;6;0;1;0;1
"N";0,335737457;50;0;0,45722203;5773;9;0;1;0;1
"N";0,507972665;69;2;0,193935355;3000;10;2;0;2;0
"N";0,9999999;37;0;0,184625639;4500;2;0;0;0;1
"N";0,630073985;38;0;0,563328034;1886;3;0;1;0;0
"N";0,013916922;54;0;0,017655818;4700;7;0;0;0;2
"N";1,047495906;35;2;0,314566116;3871;8;0;2;1;3
"N";0,186890655;54;0;0,655589124;3640;7;0;1;0;1
"N";0,007501937;63;0;0,278226307;8050;13;0;2;0;3
"N";0,267905614;76;0;0,285452994;8200;12;0;0;0;0
"N";0,742436041;52;0;0,414081023;9700;10;0;2;0;0
"N";0,9999999;35;1;0,092985318;3064;1;0;0;0;3
"N";0,971352432;24;0;0,035803497;1200;3;0;0;0;0
"N";0,686083014;57;0;0,16069592;11667;6;1;1;0;2
"N";0,212464485;58;0;0,518991188;3290;10;0;1;0;1
"N";0,073251754;51;0;0,446688128;10250;9;0;1;0;2
"N";0,9999999;40;1;0,19170579;3833;3;2;0;0;2
"N";0,799981673;61;3;0,671076012;5064;19;0;3;1;0
"N";0,069987933;33;0;0,114004783;3762;7;0;0;0;0
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,077958915;57;0;0,053530226;6500;19;0;0;0;0
"Y";0,9999999;32;0;0,006731051;3416;1;0;0;0;3
"N";0,029643294;50;0;0,399106478;9400;15;3;4;0;0
"N";0,045017363;72;0;0,020763907;3900;8;0;0;0;0
"N";0,301152442;46;0;0,254661625;7668;10;0;1;0;3
"N";0;27;2;0,229139073;2264;5;2;0;1;0
"N";0,979521555;55;1;0,467850417;7433;11;0;2;2;0
"N";0,38480769;42;0;0,533099636;7416;5;0;1;0;3
"N";0,183676155;33;0;0,660528423;2497;9;0;1;0;0
"Y";0,9999999;54;0;0,228402866;2372;2;0;0;1;0
"N";0,091201293;49;1;0,568886223;5000;15;0;2;0;0
"N";0,500234532;46;0;0,278025952;4700;10;0;1;0;1
"N";0,289470539;44;0;0,4825614;8916;17;0;2;0;1
"N";0,016406971;55;0;0,001785714;5599;3;0;0;0;2
"N";0,551889862;42;1;0,790613718;3600;18;0;2;0;1
"N";0,9543957;45;2;0,4842141;8836;10;0;1;0;1
"N";0,188256123;27;0;0,881825173;3900;6;0;1;0;1
"N";0,329609837;36;0;0,437743191;3597;16;0;2;0;2
"N";0,152250785;49;0;0,030774358;9000;3;0;0;0;0
"N";0,2128856;66;0;0,351891786;5100;10;0;1;0;0
"N";0,9999999;63;3;0,200843235;5217;5;0;1;1;4
"N";0;30;0;0;4700;1;0;0;0;1
"N";0;27;0;0;4500;5;0;0;0;0
"N";0,277436128;59;0;0,388566694;3620;8;0;1;0;1
"N";0,285342534;38;0;0,08951092;3250;4;0;0;0;3
"N";0,875440658;37;0;0,437717467;1436;5;0;0;0;1
"N";0,043861767;69;0;0,064119265;6908;7;0;1;0;0
"N";0,155644438;56;0;0,336831584;2000;5;0;1;0;0
"N";0,836294011;29;3;0,260170076;4350;8;0;1;0;1
"N";0,269257489;44;0;0,607594937;1500;7;0;0;0;3
"N";0,210442588;53;0;0,513602495;5770;10;0;2;0;1
"N";0,124801376;62;0;0,566894457;6584;15;0;2;0;0
"N";0,964038058;29;1;0,263516583;2200;6;0;0;0;0
"N";0,616982372;32;1;0,191649336;6250;10;0;0;0;2
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,281880372;28;0;0,179975176;2416;7;0;0;0;0
"N";0;36;0;0,370418677;7666;4;0;1;0;2
"N";0;49;0;0,62273579;1600;10;0;1;0;1
"Y";0,149314411;36;0;0,558320373;4500;9;0;3;0;0
"N";0,133688867;49;0;0,093522183;4800;7;0;0;0;2
"N";0,578849363;48;0;0,367553674;6613;10;0;1;0;1
"N";0,569824212;40;0;0,361421689;11000;18;0;1;0;2
"N";0,042534081;69;0;0,009690817;6500;4;0;0;0;1
"N";0,054940099;35;0;0,662152897;5833;10;0;2;0;2
"N";0,008287427;55;0;0,115171335;7032;8;0;1;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,9999999;56;0;0,00711943;12500;2;0;0;0;2
"N";0,016142473;76;0;0,668266347;1666;11;0;1;0;0
"N";0,759286581;41;1;0,408475574;1698;4;0;0;0;1
"N";0,37504998;64;0;0,011195522;2500;4;0;0;0;0
"N";0,473663158;36;1;0,650674663;2000;8;0;0;0;0
"Y";0,987668722;39;5;0,691279186;5010;14;0;2;0;2
"N";0,084589254;76;0;0,044093178;1201;8;0;0;0;0
"N";0;63;0;0,052672049;2600;3;0;0;0;1
"N";0,659178931;39;0;0,285324697;5866;6;0;1;0;1
"N";0,471803323;60;0;0,365787835;9633;12;0;1;0;1
"N";0,048540543;55;1;0,215576215;5700;9;0;1;0;0
"N";0,077358439;44;0;0,324267573;10000;10;0;2;0;0
"N";0,9999999;65;0;0;615;3;0;0;0;0
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"Y";0;32;0;0,44187375;3500;5;0;1;0;2
"N";0,4275909;39;0;0,342354782;10862;14;1;2;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,075627307;60;0;0,193786454;8400;9;0;1;0;0
"N";0,160226787;31;0;0,356018715;2350;5;0;0;0;0
"N";0,067400749;26;0;0,166517857;4479;10;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0;46;0;0,107878122;3642;11;0;0;0;4
"N";0,9999999;48;0;0,165213329;6421;0;1;0;0;2
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0,042202964;28;0;0,286158631;4500;6;0;1;0;0
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,037477248;37;0;0,079193665;8333;9;0;0;0;0
"N";0,128419662;59;0;0,226433961;11000;10;0;1;0;0
"N";0,223055966;44;0;0,430297475;12000;13;0;2;0;3
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,9999999;26;0;0,137820513;1871;1;0;0;0;0
"N";0,15189171;59;0;0,301074556;15075;13;0;2;0;0
"N";0,515975688;28;0;0,679853795;4650;14;0;1;0;0
"N";0,165720783;68;0;0,311916978;8575;10;0;1;0;0
"N";0,194625748;31;1;0,283571758;4333;20;0;0;0;0
"N";0,011505437;52;0;0,274253271;4050;9;0;1;0;0
"N";0;39;0;0,551779288;2500;7;0;2;0;0
"N";0,003735788;39;0;0,459166466;4150;10;0;2;0;0
"N";0,196960608;40;0;0,006959443;4166;1;0;0;0;0
"N";0,288592785;51;0;0,226213976;10131;4;0;2;0;3
"N";0,397244161;25;0;0,294852574;2000;5;0;0;0;0
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"Y";0,514353049;39;0;0,984408835;2308;15;0;1;0;1
"N";0,391045602;24;0;0,069040925;3200;11;0;0;0;0
"N";0,028775625;44;0;0,137224283;5122;4;0;0;0;0
"N";0,610408703;41;1;0,064417178;2933;7;0;0;0;2
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,072587125;29;0;0,046662778;12000;15;0;0;0;0
"N";0;35;0;0;1500;3;0;0;0;0
"N";0;52;0;0,257757365;8926;11;0;1;0;2
"N";0,946508915;44;0;0,148162041;2665;5;0;0;0;1
"N";0;50;0;0;6400;2;0;0;0;0
"N";0,029878794;50;0;0,318734063;13333;11;0;3;0;1
"N";0,016658432;53;0;0,315187201;9000;6;0;1;0;0
"N";0,066928871;35;0;0,611050027;3637;5;0;1;0;2
"N";0,037454421;57;0;0,355043926;3300;17;0;1;0;0
"N";0,9999999;42;0;0,217236784;2250;1;0;0;0;2
"N";0,001890458;47;3;0,268693009;6579;15;0;2;2;1
"N";0,399033876;32;0;0,433893685;2200;7;0;0;0;0
"N";0,115428519;41;0;0,278969295;6480;12;1;1;1;0
"N";0,9999999;32;0;0,178302196;3050;1;0;0;1;2
"N";0,546015655;39;0;0,407318536;5000;8;0;1;0;0
"N";0,9999999;27;0;0,153061224;2253;3;0;0;0;0
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"N";0,112820211;81;0;0,312868713;10000;6;0;1;0;0
"N";0,1925349;38;0;0,225741941;12500;12;0;2;0;0
"N";0,220201834;34;0;0,462354974;4050;10;0;2;0;1
"N";0,9999999;43;0;0,129623459;3000;1;0;0;0;0
"Y";0,00073798;41;0;0,493126718;4000;4;0;1;0;2
"N";0,946978196;34;0;0,335438375;9500;12;0;2;0;2
"N";0;37;0;0,372395469;7150;3;0;2;0;2
"N";0,026147183;67;0;0,329780147;1500;7;0;1;0;0
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,011073664;52;0;0,012372578;12850;4;0;0;0;3
"N";0,9999999;37;0;0,377631696;11256;11;0;2;0;1
"N";0,29739805;52;0;0,579717373;6014;8;0;1;0;3
"N";0,013713796;47;0;0,401267976;6466;6;0;2;0;0
"N";0;70;0;0,252527295;4945;9;0;1;0;0
"N";0,001759965;46;0;0,214688239;5500;5;0;1;0;2
"N";0,390088472;39;0;0,326036484;3014;6;0;0;0;0
"N";0,007353556;80;0;0,29991431;3500;16;0;0;0;1
"N";0;45;1;0,012529992;3750;8;0;0;0;3
"N";0,17988008;23;0;0,003127443;2557;2;0;0;0;0
"N";0,023237542;58;0;0,812428571;6999;19;0;3;0;1
"N";0,120355791;59;0;0,151986183;11000;10;0;2;0;0
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"Y";0,9999999;71;1;0,313816494;2800;2;0;1;1;0
"N";0,186223251;58;1;0,251769464;8900;11;0;1;0;3
"N";0,281812558;79;1;0,304637654;10500;16;0;2;0;1
"N";0,099815157;57;0;0,232339826;4260;8;0;1;0;1
"N";0,062081558;28;0;0,012387188;5650;6;0;0;0;0
"N";0,065421016;56;1;0,238432226;1836;9;0;0;0;0
"N";0,901408451;27;0;0,15104398;2250;5;0;0;0;0
"N";0,016118843;38;0;0,1247501;2500;12;0;0;0;1
"N";0,040253329;54;0;0,401668012;7433;12;0;1;0;2
"N";0,696495633;46;0;0,276620563;6000;10;0;0;0;1
"N";0,017926392;62;0;0,005187456;4240;6;0;0;0;0
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,853239735;62;0;0,48771563;1912;4;0;0;0;0
"N";0,004195682;45;1;0,478190226;8000;12;0;2;0;1
"Y";0,767840152;74;3;0,2964495;2900;4;1;0;1;0
"N";0,021418674;57;0;0,281414439;4750;13;0;1;0;1
"Y";0,965034965;35;0;0,062791628;7500;2;0;1;1;2
"N";0,033203829;71;0;0,318874019;6500;11;0;1;0;0
"N";0,9999999;41;0;0,007664112;3000;0;0;0;0;0
"N";0;68;0;0,634674923;1614;9;0;1;0;1
"N";0,251354973;39;1;0,385015331;7500;7;0;1;0;1
"N";0,065464485;80;0;0,006854172;8461;1;0;0;0;0
"N";0,020212314;55;0;0,302395774;5300;13;0;1;0;0
"N";0,239551535;51;0;0,357444651;5916;10;0;1;0;1
"N";0,024688074;45;0;0,199100928;6895;12;0;1;0;0
"Y";0,9999999;30;0;0,015108425;5625;2;0;0;0;1
"N";0,623875225;41;0;0,037185126;2500;2;0;0;0;1
"N";0,176443529;67;0;0,182522829;9417;15;0;2;0;0
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"N";0,254093195;57;0;0,457734957;5500;12;0;2;0;0
"N";0,16351208;50;0;0,507061617;8000;14;0;4;0;3
"N";0,032008214;73;0;0,226599205;8300;11;0;2;0;0
"N";0,994133464;53;1;0,53749837;7666;10;0;1;0;0
"N";0,002983261;80;0;0,00012837;7789;2;0;0;0;0
"Y";0,409985282;69;1;0,279980823;14600;15;0;2;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,04569372;49;0;0,300174956;4000;14;0;1;0;1
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,832104651;47;0;0,754365541;11166;18;0;3;0;2
"N";0,644710579;27;0;0,087017653;6400;7;0;0;0;0
"N";0,279441118;57;0;0,001332889;3000;1;0;0;0;1
"N";0,525349959;44;0;0,265853034;11716;8;0;2;0;1
"N";0,871073356;35;0;0,390764509;7167;12;0;1;0;0
"N";0;46;0;0,014388489;833;5;0;0;0;0
"N";0,011834818;47;0;0,684559617;6482;8;0;1;0;2
"N";0;37;0;0,372540812;7166;6;0;1;0;0
"N";0,013095711;55;0;0,363039132;3500;10;0;2;0;0
"N";0,878880524;61;1;0,950642674;3889;19;0;1;0;1
"N";0,979195663;61;0;0,320731136;6400;7;0;1;0;0
"N";0,006489024;67;0;0,099890231;12753;5;0;1;0;1
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,654211301;37;0;0,26991654;10543;10;0;3;0;0
"N";0,00126708;40;0;0,730317064;2806;15;0;2;0;3
"Y";0;41;1;0,526684164;8000;4;1;2;1;1
"N";1,089825848;60;1;0,63353639;3118;7;0;1;0;0
"N";0,033191773;57;0;0,283543291;5000;17;0;1;0;0
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,363993614;45;0;0,248252006;13586;6;0;2;0;3
"N";0,673189544;35;0;0,424098921;3800;5;0;1;0;0
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,004396358;80;0;0,23319682;4150;10;0;2;0;1
"Y";1,083405734;55;3;0,490218316;3526;10;0;1;1;1
"N";0,239963423;58;0;0,195229306;7042;8;1;1;0;4
"N";0,270429421;62;0;0,477690571;9300;14;0;3;0;1
"N";0;87;0;0,01910828;6436;8;0;0;0;0
"N";0,570122822;30;0;0,737718568;1200;5;0;0;0;0
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,16805774;43;0;0,313671582;4000;7;0;1;0;0
"N";0,386691448;41;3;0,276689324;2500;14;0;0;0;0
"N";0,121532709;29;0;0,155711072;4000;4;0;0;0;0
"N";0,351892829;45;0;0,563852484;3280;18;0;3;0;4
"N";0,033498604;29;0;0,450358041;5166;7;0;2;0;0
"N";0,483301113;40;0;0,303013393;3583;11;0;1;0;2
"N";0,55986436;63;0;0,589572193;2243;6;0;1;0;0
"N";0;30;0;0,149209191;3350;10;0;0;0;0
"N";0,135407518;61;0;0,343653846;5199;12;0;1;0;0
"N";0,905468868;31;1;0,35297212;1900;6;0;0;2;0
"N";0;42;0;0,108598726;12559;5;0;1;0;3
"N";0,034247393;43;0;0,159026599;5300;10;0;1;0;1
"N";0,310076467;37;0;0,255326195;9058;7;0;1;0;0
"N";0,999578992;55;4;0,148483601;7286;6;0;0;0;0
"N";0;26;0;0;2400;2;0;0;0;0
"N";0;26;0;0,337244676;2300;4;1;1;0;0
"N";0,205274463;51;0;0,361329834;8000;10;0;1;0;0
"N";0,466768944;58;0;0,327109783;4016;8;0;1;0;0
"Y";0,983338887;27;0;0,106808245;1600;9;0;0;0;0
"N";0,28369669;61;0;0,61966257;4800;14;0;1;0;0
"N";0,299417878;56;0;0,65971575;8583;11;0;2;0;0
"N";0,002681757;51;0;0,732788003;4400;13;0;2;0;2
"N";0,360688717;70;0;0,595462092;1806;7;0;0;0;0
"N";0,769773734;53;0;0,278075992;9500;12;0;2;0;1
"N";0,455154587;49;1;0,913286004;1971;11;0;0;0;0
"N";0;71;0;0,233691577;4000;6;0;1;0;2
"N";0;46;0;0,149445764;5051;3;0;1;0;0
"N";0,102222373;32;0;0,716513395;2500;6;0;1;0;0
"N";1,025987006;63;6;0,521441726;3800;8;2;2;1;1
"N";0,425597312;43;0;0,302766085;3325;4;0;1;1;0
"N";0,01029897;29;0;0,00119952;2500;1;0;0;0;0
"N";0,005451823;59;0;0,00119976;5000;7;0;0;0;0
"N";0,043255885;33;1;0,009998276;5800;7;0;0;0;0
"Y";0,9999999;52;0;0,237812128;6727;2;4;0;1;1
"N";0,342056982;70;0;0,626394732;10933;13;0;3;0;0
"N";0,186851783;62;0;0,286681021;9752;8;0;1;0;0
"N";0,356634904;49;1;0,458135466;4000;11;0;2;0;0
"N";0,036347783;49;0;0,180969958;9752;11;0;0;0;1
"N";0;36;4;0,437849944;6250;11;0;2;1;0
"N";0,04254138;35;0;0,486238532;9700;12;0;3;0;2
"N";0,600066364;53;1;0,50857819;5070;15;0;1;0;1
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,006796192;77;0;0,41393079;2253;13;0;1;0;0
"N";0,827200631;53;0;0,505687694;2900;8;0;3;0;0
"N";0,30428262;32;0;0,274722886;4600;8;0;1;0;0
"N";0,344317885;27;0;0,17953362;4416;8;0;0;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"Y";0,197701607;55;1;0,258874113;10000;7;0;2;1;1
"N";0,135778145;46;0;0,325581395;6750;13;0;1;0;1
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"N";0,714013618;55;0;0,252201164;6700;4;0;0;1;0
"N";0,959005856;30;0;0,213268706;3300;5;0;0;0;0
"N";0,167835331;37;0;0,716118685;3740;20;0;2;0;1
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,009937069;76;0;0,327737096;5598;16;0;2;0;0
"Y";0,9999999;55;0;0,025398541;3700;1;2;0;1;0
"N";0,519302673;40;0;0,765896315;8004;12;0;3;0;0
"N";0,293554293;63;0;0,282177432;6300;8;0;1;0;0
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,9999999;32;0;0,096394145;2800;1;0;0;0;1
"N";0,617672488;44;1;0,14130275;6800;8;0;0;0;2
"N";0,9999999;45;0;0;4000;3;0;0;0;4
"N";0,038950934;69;0;0,179793912;8442;15;0;2;0;0
"N";0,006341611;61;0;0,423549278;6513;19;0;3;0;1
"N";0,280334483;34;0;0,558411882;3500;10;0;1;0;0
"N";0,846163759;47;0;0,571108043;5793;12;0;1;0;0
"N";0,281677722;32;0;0,400887929;8333;7;0;1;0;4
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"N";0,046458026;64;0;0,133116883;7083;9;0;0;0;0
"N";0,103659756;29;0;0,195398574;3085;5;0;0;0;0
"N";0,151567098;61;0;0,52310231;8483;3;0;1;0;0
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,10192376;63;0;0,327049414;3500;7;0;1;0;1
"N";0,151847413;56;1;0,291383601;14866;15;0;1;0;1
"N";0,004538163;82;0;0,002220577;2701;4;0;0;0;1
"N";0,239735812;45;0;0,73225917;5833;9;0;1;0;0
"N";0,087409383;39;0;0,389115063;4666;6;0;2;0;1
"Y";1,022703603;44;2;0,200471991;8050;6;2;0;2;1
"N";0,319447649;55;1;0,133364098;2166;6;0;0;0;1
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,159244895;50;0;0,410598234;6000;5;0;1;0;0
"N";0,371401036;29;0;0,459297344;3500;8;0;1;0;2
"N";0,16536001;71;0;0,349833333;5999;11;0;2;0;0
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0,904559865;36;0;0,358805885;7000;15;0;0;0;1
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,08628288;61;0;0,310054326;12700;10;0;3;0;0
"N";0,282711455;63;0;0,393590148;6333;11;0;1;0;0
"N";0,077513799;29;0;0,011997715;5250;4;0;0;0;1
"N";0,663133687;41;1;0,266495287;4667;5;1;0;0;0
"N";0,571987146;46;0;0,187713925;5550;9;0;0;0;1
"N";0,971792188;52;0;0,76123817;5071;15;0;1;0;1
"N";0,177730469;34;0;0,156888693;6800;8;0;0;0;0
"N";0,121227307;34;0;0,389911384;4400;7;0;1;0;0
"N";0,036812806;60;0;0,257091956;14593;9;0;1;0;3
"N";0,463124282;44;1;0,659090909;7083;11;0;1;1;0
"N";0,659890841;41;0;0,374094099;8692;11;0;2;0;4
"N";0;40;0;0;4450;4;0;0;0;0
"N";0,757516147;43;2;0,944422231;2500;9;0;1;0;5
"N";0,836666107;71;0;0,073963018;2000;4;0;0;0;0
"N";0,343209383;36;0;0,408700228;5700;11;0;1;0;0
"N";0,611257459;50;0;0,459003653;12866;10;0;4;0;3
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"Y";0,772891132;55;2;0,286726106;12000;6;1;2;0;0
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,042312909;35;0;0,418166509;9500;8;0;2;0;1
"N";0,023248838;36;0;0,088126389;4050;4;0;0;0;0
"Y";0,627858098;54;0;0,164475316;4030;6;0;0;0;1
"N";0,294370925;30;0;0,420086554;6700;10;0;1;0;1
"N";0,9999999;27;0;0,077780358;4306;1;0;0;0;0
"N";0,005643425;68;0;0,718816068;3783;4;0;1;0;0
"N";0,138347164;52;0;0,274721224;10850;3;0;1;0;1
"N";0,085363988;42;0;0,653923068;8500;7;0;1;0;0
"N";0,792013418;51;0;0,180496039;7700;7;1;0;0;2
"N";0,287522654;39;2;0,634727545;6000;19;0;1;0;2
"N";0,441839763;42;0;0,255421274;11666;7;0;2;0;2
"N";0;43;0;0,333133373;5000;9;0;2;0;0
"N";0,01699306;73;0;0,269474638;4415;13;0;2;0;0
"N";0,147292635;40;0;0,067548418;6350;2;0;1;0;2
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,070822483;31;0;0,085240726;3800;10;0;0;0;0
"N";0,9999999;36;0;0,486570893;1600;3;0;2;0;3
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,547268708;46;1;0,286611147;7804;9;0;1;0;2
"N";0,677295454;49;0;0,149475738;4100;4;0;0;0;0
"N";0,027700831;66;0;0,635515265;7500;10;0;2;0;1
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0;60;0;0,18893146;11744;13;0;2;0;0
"N";0,708590351;48;0;0,277909927;12611;11;0;2;0;3
"N";0,67083045;49;0;0,425211966;6250;7;0;1;0;3
"Y";0,877076412;51;4;0,81300813;4550;15;0;1;0;2
"N";0,007560791;65;0;0,57787377;4166;14;0;2;0;0
"N";0,023907646;65;0;0,309335963;9125;14;0;2;0;0
"N";1,042978511;25;1;0,176490865;2900;9;0;0;0;0
"N";0;43;1;0,260749173;13000;15;0;2;0;2
"N";0,113085143;87;0;0,051716769;7018;6;0;0;0;0
"N";0,346881093;34;0;0,846374544;3833;13;0;1;0;1
"N";0,184182617;73;0;0,355906118;5197;6;0;1;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,016066131;85;0;0,135431062;9406;10;0;0;0;0
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0;67;0;0,195850519;8000;5;0;1;0;0
"N";0,002115303;62;0;0,377098661;5300;4;0;1;0;1
"N";0,9999999;35;1;0;4650;0;0;0;0;0
"N";0,756949537;39;0;0,755688176;2680;6;0;1;0;1
"N";0,9999999;26;0;0;2000;0;0;0;0;0
"N";0,417502012;53;0;0,415656243;4700;9;0;2;1;1
"N";0,000263155;59;0;0,237585688;5980;11;0;2;0;1
"N";0,006046879;60;0;0,008248969;5333;5;0;0;0;1
"N";0,938460288;35;0;0,344655345;1000;3;0;0;0;0
"N";0,094884325;68;0;0,644670051;2166;13;0;2;0;0
"N";0,000416655;80;0;0;6500;2;0;0;0;0
"N";0,9999999;52;0;0,740286299;4400;3;1;1;0;0
"N";0,276986151;45;0;0,759673094;7830;8;0;3;0;0
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,185087574;57;0;0,35906303;15325;20;0;4;0;2
"N";0,695345414;61;0;0,536807899;8000;11;0;1;0;1
