"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,9999999;68;0;0,040493251;6000;0;0;0;0;0
"N";0,732660667;44;2;0,14041952;9200;15;0;1;0;0
"N";0,012151003;78;0;0,008886914;4500;12;0;0;0;0
"N";0,081310737;81;0;0,165566887;3333;4;0;0;0;0
"N";0,09811305;49;0;0,257017809;6625;9;0;2;0;0
"Y";1,048210842;58;7;0,151956584;3500;12;0;0;0;0
"N";0,634327056;49;1;0,123125125;15000;7;0;0;0;1
"N";0,15576324;44;0;0,278077082;4825;4;0;1;0;2
"N";0,019779326;76;0;0,267149259;2900;9;0;0;0;0
"N";0,9999999;61;0;0,529548989;1285;3;0;1;0;0
"N";0,008099838;69;0;0,389895596;8332;3;0;1;0;0
"N";0,144878408;66;0;0,28446242;8900;9;0;1;0;0
"N";0,679813777;83;0;0,689589756;4216;6;0;2;0;0
"N";0,371875401;29;0;0,53628857;2300;9;0;1;0;3
"N";0,547887778;29;1;0,24651504;2725;5;0;0;1;0
"N";0,865423051;48;0;0,075848303;500;1;0;0;0;0
"N";0,544497658;32;1;0,166766647;6667;5;1;0;0;0
"N";0,093638481;49;0;0,042836573;8333;10;0;0;0;1
"N";0;29;0;0,193935355;3000;7;0;0;0;0
"N";0,053589282;87;0;0,001534331;5213;4;0;0;0;0
"N";0,100773109;41;0;0,199761673;9230;7;0;1;0;0
"N";0,399946674;28;0;0,189702574;4000;6;0;0;0;1
"N";0,9999999;30;0;0,090341011;5600;1;0;0;0;0
"N";0,335737457;50;0;0,45722203;5773;9;0;1;0;1
"N";0,507972665;69;2;0,193935355;3000;10;2;0;2;0
"N";0,028423247;59;0;0,033982276;14330;12;0;1;0;0
"N";0,457526639;51;0;0,333583302;8000;16;0;2;0;2
"N";1,047495906;35;2;0,314566116;3871;8;0;2;1;3
"N";0,292541492;74;0;0,164917541;2000;3;0;0;0;0
"N";0,047650102;63;0;0,387956894;9000;6;0;2;0;0
"N";0,186890655;54;0;0,655589124;3640;7;0;1;0;1
"N";0,702493864;63;0;0,582162622;4697;8;0;2;0;1
"N";0,088845558;62;0;0,073772011;5394;5;0;0;0;0
"N";0,9999999;79;0;0,130140954;5178;6;0;1;0;0
"N";0,212464485;58;0;0,518991188;3290;10;0;1;0;1
"N";0,073251754;51;0;0,446688128;10250;9;0;1;0;2
"N";0,026944485;41;0;0,686736475;4583;8;0;3;0;0
"N";0,051077957;74;0;0,306409131;3416;9;0;1;0;0
"N";0,028910707;52;0;0,013543599;5389;7;0;0;0;2
"N";0,799981673;61;3;0,671076012;5064;19;0;3;1;0
"N";0,057867667;81;0;0,145685279;3939;13;0;0;0;0
"N";0,201943642;46;0;0,394460554;10000;15;0;2;0;3
"N";0,205676486;57;0;0,130309575;8333;8;0;1;0;0
"Y";0,57985084;42;0;0,594224361;2700;8;0;0;0;0
"N";0,079178219;82;0;0,176964607;5000;3;0;1;0;0
"N";0,073123172;33;0;0,216405216;5290;9;0;0;0;0
"N";0,029643294;50;0;0,399106478;9400;15;3;4;0;0
"N";0,540204354;34;0;0,034395414;7500;3;1;0;0;0
"N";0,57762185;71;1;0,4925;6399;14;0;2;0;1
"N";0;27;2;0,229139073;2264;5;2;0;1;0
"N";0;75;0;0,205971968;1640;4;0;0;0;1
"N";0,993335555;31;0;0,068227425;4484;6;0;0;0;1
"N";0,979521555;55;1;0,467850417;7433;11;0;2;2;0
"N";0,183676155;33;0;0,660528423;2497;9;0;1;0;0
"N";0,290320472;48;0;0,262848568;7996;7;0;1;0;3
"N";0,611388611;22;0;0,347066167;800;4;0;0;0;0
"N";0,499666889;39;0;0,450171821;3200;8;0;1;0;0
"N";0,289470539;44;0;0,4825614;8916;17;0;2;0;1
"Y";0,814154511;50;1;0,297139683;3600;8;0;1;1;1
"N";0,016406971;55;0;0,001785714;5599;3;0;0;0;2
"N";0,581815774;45;0;0,724784402;8000;11;0;2;0;0
"N";0,040186458;35;0;0,300839136;5600;8;0;2;0;1
"Y";0,955545894;52;1;0,524949909;10480;11;0;3;0;1
"N";0,188256123;27;0;0,881825173;3900;6;0;1;0;1
"N";0;30;0;0;4700;1;0;0;0;1
"N";0,10680013;44;3;0,747375437;6000;8;0;3;0;2
"N";0,277436128;59;0;0,388566694;3620;8;0;1;0;1
"N";0,622524722;43;0;0,353883732;10234;8;0;1;0;0
"N";0;75;0;0,527431421;801;4;0;1;0;0
"N";0,875440658;37;0;0,437717467;1436;5;0;0;0;1
"N";0,043861767;69;0;0,064119265;6908;7;0;1;0;0
"N";0,03929607;48;0;0,480393478;7420;10;0;2;0;0
"N";0,008684579;75;0;0,0013269;8289;5;0;0;0;0
"N";0,9999999;55;1;0,138721351;4144;1;0;0;0;0
"N";0,30248201;46;0;0,348057208;7900;12;0;1;0;2
"N";0,106531463;78;0;0,024303074;5595;9;0;0;0;0
"N";0,181579946;54;0;0,3539428;6048;9;0;1;0;1
"N";0,122976319;50;0;0,454103343;3289;6;0;1;0;1
"N";0,021741679;70;0;0,187762448;5000;11;0;1;0;0
"N";0,996301651;39;2;0,306101912;10930;17;0;0;0;1
"N";0,210442588;53;0;0,513602495;5770;10;0;2;0;1
"N";0,211206477;44;1;0,2138395;2080;13;1;0;1;0
"N";0,184476515;32;0;0,444956049;7166;11;0;2;0;0
"N";0;52;0;0,444444444;3500;5;0;2;0;1
"N";0,063688754;41;0;0,266876688;6665;8;0;0;0;1
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,007712359;69;0;0,156614462;3000;6;0;0;0;0
"N";0,827151013;56;1;0,219974716;8700;8;0;0;1;1
"N";0,914867126;40;0;0,517037339;4900;7;0;1;0;1
"N";0,964561473;35;4;0,305839582;4400;10;3;0;2;2
"N";0,004595129;52;0;0,39095856;7166;7;0;1;0;0
"N";0,180162143;40;0;0,448326668;9501;15;0;2;0;1
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,106517279;40;0;0,263151915;8800;17;0;3;0;4
"N";0,01239876;50;3;0,207518671;11916;4;0;1;0;0
"N";0,520418652;36;1;0,232918082;2648;5;0;0;0;3
"N";0,160899231;33;0;0,182363527;3333;13;0;0;0;0
"N";0,252505361;52;0;0,442592901;6000;13;0;1;0;2
"N";0,035670256;62;0;0,427674963;9401;9;0;4;0;0
"N";0,009639594;52;0;0,262440354;4400;5;0;0;0;0
"N";0,986400389;36;0;0,441868921;11000;8;0;2;0;0
"N";0,045516721;40;0;0,090355422;11000;12;0;0;0;3
"N";0,476535633;33;0;0,312937413;5000;4;0;1;0;0
"N";0,116188171;33;0;0,043739065;4000;9;0;0;0;0
"N";0,9999999;27;0;0,260763359;3274;3;0;0;1;2
"N";0,029185402;41;0;0,336295473;3600;5;0;1;0;0
"N";0,073191767;54;0;0,020708083;4490;4;0;0;0;0
"Y";0,987668722;39;5;0,691279186;5010;14;0;2;0;2
"N";0,066285085;58;0;0,228999349;9213;7;0;1;0;0
"N";0,025711593;55;0;0,540702656;3500;8;0;1;0;2
"N";0,048540543;55;1;0,215576215;5700;9;0;1;0;0
"N";0,9999999;32;0;0,132716821;4000;1;0;0;0;1
"N";0,015293506;50;0;0,372513562;1105;13;0;0;0;0
"N";0,211859605;55;0;0,128716003;6323;8;0;0;0;1
"N";0,083486086;71;0;0,170705631;5611;4;0;1;0;0
"N";0,01087466;82;0;0,001287001;7769;6;0;0;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"Y";1,25748503;26;0;0,129805014;1794;1;2;0;1;0
"N";0,35407131;51;0;0,053521541;6800;5;0;0;0;0
"N";0,075627307;60;0;0,193786454;8400;9;0;1;0;0
"Y";0,962946947;50;0;0,68127587;4106;8;0;1;1;0
"N";0,067400749;26;0;0,166517857;4479;10;0;0;0;0
"N";0,000358843;54;0;0,720069983;4000;11;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0,9999999;24;0;0;3833;1;0;0;0;0
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0,158100266;45;2;0,475322703;3950;19;0;1;0;1
"N";0,626266154;56;0;0,142385321;5449;5;0;0;0;0
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,037477248;37;0;0,079193665;8333;9;0;0;0;0
"Y";0,778719498;81;0;0,53801306;4287;11;0;2;0;0
"N";0,222472191;30;0;0,589815683;3200;4;0;1;0;0
"N";0,035754761;79;0;0,00829363;5666;5;0;0;0;1
"N";0,041411471;45;0;0,008456176;8750;3;0;0;0;3
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,165720783;68;0;0,311916978;8575;10;0;1;0;0
"N";0,122544324;57;0;0,42893401;4333;9;0;1;0;1
"N";0,9999999;34;1;0;5400;0;1;0;0;0
"N";0,518186405;73;0;0,504887091;8900;17;0;1;0;1
"N";0,802993617;42;1;0,524458002;9178;9;0;1;0;3
"N";0,288592785;51;0;0,226213976;10131;4;0;2;0;3
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"N";0,17545213;55;2;0,27018019;9600;11;0;2;0;0
"N";0,00069993;83;0;0;10500;4;0;0;0;0
"N";0,222506167;59;0;0,271467415;11400;9;0;2;0;0
"N";0,028775625;44;0;0,137224283;5122;4;0;0;0;0
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0;35;0;0;1500;3;0;0;0;0
"N";0,040547951;74;0;0,020736901;5400;5;0;0;0;0
"N";0,03452873;55;0;0,514162132;7166;7;0;2;0;1
"N";0;52;0;0,257757365;8926;11;0;1;0;2
"N";0,9999999;55;0;0,167543201;5323;1;1;0;1;2
"N";0,700331051;45;1;0,546448087;8966;11;0;2;0;1
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,102950576;43;1;0,252274773;10000;18;0;3;0;3
"N";0,181442474;32;0;0,067877957;8750;2;0;0;0;0
"N";0,093632815;68;0;0,306846806;4366;6;0;2;0;0
"N";0,479013137;36;0;0,531659631;4500;14;0;1;0;2
"N";0,257067036;37;0;0,291809152;6140;6;0;0;0;4
"Y";0,017558727;47;0;0,53540175;2513;10;1;1;0;0
"N";0,383952208;35;0;0,498566762;15000;18;0;2;0;0
"N";0,9999999;32;0;0,178302196;3050;1;0;0;1;2
"N";0,9999999;38;1;0,134071341;6503;1;0;0;0;3
"N";0,643133922;47;0;0,158997955;7823;3;0;0;0;0
"N";0,016221174;65;0;0,194925029;2600;9;0;2;0;3
"N";0,038660566;71;0;0,308086489;8000;7;0;1;0;0
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,50009998;34;0;0,211071821;8200;3;0;1;0;0
"N";0,012538557;63;0;0,38510101;2375;12;0;2;0;0
"N";0,520689428;68;3;0,777370438;6000;9;0;3;0;0
"N";0,022135842;48;0;0,003547815;6200;2;0;0;0;1
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,088911089;35;0;0,000526177;3800;3;0;0;0;0
"N";0,030761368;62;0;0,015661446;3000;5;0;1;0;0
"N";0;45;0;0,365016502;7574;10;0;2;0;1
"N";0;43;0;0,281729338;15450;10;0;2;0;5
"N";0,247135843;34;0;0,090524087;5666;3;0;0;0;1
"Y";0,00073798;41;0;0,493126718;4000;4;0;1;0;2
"N";0,096113878;41;0;0,224395714;8025;10;0;0;0;4
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,077246781;32;0;0,368421053;4084;7;0;1;0;0
"N";0,328303003;59;1;0,480057771;9000;9;0;2;0;0
"N";0,083766009;53;0;0,34210815;9116;6;0;2;0;1
"N";0,267352626;72;0;0,426685865;4166;10;0;2;0;0
"N";0,163836164;53;1;0,092762895;2500;5;0;0;0;0
"N";0;46;0;0,450288902;5018;9;0;1;0;0
"N";0,901795412;47;1;0,52674524;3308;6;0;1;0;3
"N";0;70;0;0,252527295;4945;9;0;1;0;0
"N";0,001759965;46;0;0,214688239;5500;5;0;1;0;2
"N";0,390088472;39;0;0,326036484;3014;6;0;0;0;0
"N";0,061173533;28;0;0,08997001;3000;3;0;0;0;0
"N";0,39142696;58;2;0,384779992;7476;6;0;2;0;0
"N";0,132820925;42;0;0,914452555;3424;16;0;2;0;1
"N";0,28910532;55;0;0,939430965;5728;17;0;3;0;0
"N";0,9999999;82;0;0;1400;0;0;0;0;0
"Y";0,9999999;71;1;0,313816494;2800;2;0;1;1;0
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,201132761;65;0;0,248417722;7583;9;0;2;0;0
"N";0;48;0;0,31834083;2000;5;0;0;0;1
"N";0,963614554;46;0;0,224283305;3557;5;1;1;0;3
"N";0,9999999;50;0;0,914857386;2348;5;0;1;0;0
"N";0,041084962;64;0;0,264227981;12000;8;0;1;0;0
"N";0,9999999;68;0;0,196745562;1351;3;0;0;0;0
"N";0,9999999;59;0;0,020359935;5500;1;0;0;0;1
"N";0,096009775;53;0;0,545157068;4583;8;0;1;0;1
"N";0;53;0;0;3000;2;0;0;0;1
"N";0,149113358;68;0;0,699205217;4906;8;0;2;0;0
"N";0;43;0;0,437351223;4620;7;0;1;0;0
"Y";0,9999999;60;1;0,540617473;4566;2;0;1;1;0
"N";0,213456163;64;0;0,735554618;2370;9;0;2;0;0
"N";0,696495633;46;0;0,276620563;6000;10;0;0;0;1
"N";0,120179936;52;1;0,427216786;9912;10;0;3;0;1
"N";0,874912509;46;0;0,302199741;8500;4;0;1;0;0
"N";0,141762552;78;0;0,028257457;5732;5;0;0;0;0
"Y";0,887080965;45;0;0,482275525;4710;4;0;1;1;2
"Y";0,041191762;31;0;0,261369315;2000;3;0;0;0;0
"N";0,924271715;45;4;0,441760601;3725;7;2;0;0;2
"N";0,9999999;29;0;0,080187299;6833;3;0;0;0;0
"N";0;68;0;0,634674923;1614;9;0;1;0;1
"N";0,239551535;51;0;0,357444651;5916;10;0;1;0;1
"Y";0,9999999;34;0;0,254256527;6166;5;1;1;1;2
"Y";0,9999999;30;0;0,015108425;5625;2;0;0;0;1
"N";0,330939503;41;3;0,316851482;5500;6;0;1;0;2
"N";0,070324183;39;0;0,351426383;10445;12;0;1;0;4
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"N";0;67;0;0,031403337;2037;4;0;0;0;1
"N";0,433365292;32;1;0,619267168;4120;5;0;1;0;1
"N";0,994133464;53;1;0,53749837;7666;10;0;1;0;0
"N";0,322649069;38;0;0,267259537;4272;5;0;2;0;0
"N";0,002427884;77;0;0,238471257;3165;13;0;1;0;0
"N";0,04719764;74;0;0,37567161;9305;8;0;5;0;8
"N";0,087406258;32;0;0,288977727;1750;8;0;0;0;2
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,472495626;42;0;0,381654964;11250;11;0;3;0;3
"N";0,111327624;32;0;0,37043826;6000;11;0;1;0;1
"N";0,074231442;25;0;0,155248456;3400;4;0;0;0;0
"N";0,161644287;52;0;0,134433192;6121;8;0;0;0;0
"N";0,011834818;47;0;0,684559617;6482;8;0;1;0;2
"N";0;37;0;0,372540812;7166;6;0;1;0;0
"N";0,013095711;55;0;0,363039132;3500;10;0;2;0;0
"N";0,04296902;60;0;0,016795866;5417;9;0;0;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,010653436;39;0;0,00252605;3166;2;0;0;0;0
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,299786422;76;0;0,138246215;3500;11;0;0;0;0
"N";0,654211301;37;0;0,26991654;10543;10;0;3;0;0
"N";0,103318532;84;0;0,278180455;4000;12;0;0;0;0
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0,008288705;64;0;0,002893975;3800;2;0;0;0;0
"N";0,02329767;30;0;0,162629758;2600;6;0;0;0;0
"N";0;48;1;0,143671858;4558;8;0;0;0;0
"N";0,444218359;44;1;0,478291378;11400;6;0;2;0;0
"N";0,673189544;35;0;0,424098921;3800;5;0;1;0;0
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,057155929;60;0;0,224294881;6700;10;0;1;0;0
"N";0;60;0;0,254106556;7000;9;0;2;0;0
"N";0,555938038;53;0;0,451816271;3330;10;0;0;0;0
"N";0,002288418;66;0;0,000499917;6000;3;0;0;0;0
"N";0,030141422;52;0;0,090074333;2286;6;0;0;0;0
"N";0,16805774;43;0;0,313671582;4000;7;0;1;0;0
"N";0,003499865;48;0;0,32941435;9100;7;0;2;0;1
"N";0,246369867;73;0;0,289518318;5895;5;0;1;0;0
"N";0,351892829;45;0;0,563852484;3280;18;0;3;0;4
"N";0,430444733;53;0;0,281642229;8524;12;0;2;0;0
"N";0,072494634;74;0;0,523546435;3800;9;0;2;0;0
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0,436410214;27;0;0,133777672;4200;5;0;0;1;0
"N";0,483301113;40;0;0,303013393;3583;11;0;1;0;2
"N";0,093446262;80;0;0,123590725;4700;14;0;0;0;0
"N";0,9999999;83;0;0;9704;4;0;0;0;0
"N";0,973447395;42;0;0,468198992;3175;9;0;1;0;0
"N";0;88;1;0;9265;7;0;0;0;0
"N";0,05968851;76;0;0,282181539;10432;20;0;2;0;0
"N";0,085783584;72;0;0,16900596;5200;12;0;0;0;1
"N";0,085633991;49;0;0,227886057;2000;14;0;0;0;0
"N";5,37e-05;41;0;0,108461814;5577;7;0;0;0;1
"N";0,329152121;41;0;0,534155364;4054;8;0;2;0;1
"N";0,017050203;64;0;0,583655513;7500;19;0;4;0;0
"N";0,170115934;63;0;0,208084051;6852;20;0;1;0;0
"N";0;26;0;0;2400;2;0;0;0;0
"N";0,187409279;38;0;0,49730054;5000;7;0;1;0;2
"N";0,284951627;52;0;0,380131887;4700;9;0;1;0;0
"N";0,205274463;51;0;0,361329834;8000;10;0;1;0;0
"N";0,466768944;58;0;0,327109783;4016;8;0;1;0;0
"N";0,918342055;33;0;0,270289344;2833;4;1;0;2;0
"N";0,023224944;64;0;0,391854139;6800;18;0;4;0;3
"N";0;26;1;0;0;2;0;0;0;0
"N";0;49;0;0,355376308;15000;12;0;2;0;3
"N";0,621007856;64;0;0,310222339;7600;14;1;2;0;1
"N";0,769773734;53;0;0,278075992;9500;12;0;2;0;1
"N";0,455154587;49;1;0,913286004;1971;11;0;0;0;0
"N";0,115814589;37;1;0,067859022;1900;4;0;0;0;0
"N";0,03839346;76;0;0,01371298;10500;11;0;0;0;0
"N";0,940774925;41;2;0,381154711;4000;10;0;1;0;1
"N";1,025987006;63;6;0,521441726;3800;8;2;2;1;1
"N";0,016861692;48;0;0,425821711;12260;12;0;5;0;4
"N";0,231831982;44;0;0,192690243;12667;6;0;1;0;2
"N";0,043255885;33;1;0,009998276;5800;7;0;0;0;0
"N";0,001925099;70;0;0,024569089;10500;15;0;0;0;0
"N";1,006955514;66;0;0,214392804;2000;3;0;0;0;0
"N";0,982431974;59;5;0,664255618;14239;13;0;2;1;2
"N";0,032998429;30;0;0,004461298;4482;1;0;0;0;0
"N";0;36;4;0,437849944;6250;11;0;2;1;0
"N";0,096565911;40;0;0,120809423;3310;4;0;0;0;1
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,142398;57;0;0,264079508;4225;6;0;1;0;0
"N";0,9999999;63;0;0;1;2;0;0;0;0
"N";0,132962653;61;0;0,371699564;3900;10;0;1;0;3
"N";0,022417562;72;0;0,001825769;7667;2;0;0;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"N";0,056895398;64;0;0,335904688;11666;14;0;3;0;0
"N";0,9999999;32;0;0,566289141;1500;4;0;0;0;0
"N";0,162218632;49;0;0,459160129;4333;9;0;2;0;1
"N";0,005660923;42;0;0,001606856;5600;1;0;0;0;1
"N";0,135778145;46;0;0,325581395;6750;13;0;1;0;1
"N";0,714013618;55;0;0,252201164;6700;4;0;0;1;0
"N";0,350847689;47;0;0,43258377;11250;9;0;2;0;3
"N";0,909043376;42;0;0,422447194;8000;11;0;2;0;0
"N";0,013626303;76;0;0,09737293;3501;10;0;0;0;0
"N";0,167835331;37;0;0,716118685;3740;20;0;2;0;1
"N";0,162704663;36;0;0,043175147;8175;9;0;0;0;4
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,9999999;31;0;0;1200;0;0;0;0;0
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0,9999999;45;0;0;4000;3;0;0;0;4
"N";0,006341611;61;0;0,423549278;6513;19;0;3;0;1
"N";0,208583325;50;0;0,050887927;6700;10;1;0;0;1
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"Y";0,9999999;41;0;0,492424242;5147;5;1;1;0;1
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"N";0,103659756;29;0;0,195398574;3085;5;0;0;0;0
"N";0,151567098;61;0;0,52310231;8483;3;0;1;0;0
"N";0,672442519;85;2;0,020381451;5347;7;1;0;1;0
"N";0;35;0;0,195701075;4000;9;0;0;0;4
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,00857712;49;0;0,142343063;2500;10;0;0;0;0
"N";0,10189678;24;0;0,017257039;1100;7;0;0;0;0
"N";0,339485947;31;0;0,514124842;10300;15;0;2;0;0
"N";0,004538163;82;0;0,002220577;2701;4;0;0;0;1
"N";0,239735812;45;0;0,73225917;5833;9;0;1;0;0
"N";0,319447649;55;1;0,133364098;2166;6;0;0;0;1
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,335712013;41;0;0,648859731;3200;3;0;2;0;0
"N";0,456195677;65;0;0,395201599;3000;6;0;0;0;0
"N";0,904559865;36;0;0,358805885;7000;15;0;0;0;1
"N";0,442308844;43;0;0,063498247;5133;4;0;0;1;1
"N";0,425149701;30;0;0,396354014;3400;5;0;1;0;0
"N";0,282711455;63;0;0,393590148;6333;11;0;1;0;0
"N";0,013843317;39;0;0,00259948;5000;2;0;0;0;0
"N";0,081286569;70;0;0,118515784;10833;14;0;1;0;0
"N";0,663133687;41;1;0,266495287;4667;5;1;0;0;0
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,177730469;34;0;0,156888693;6800;8;0;0;0;0
"N";0;88;0;0;3333;6;0;0;0;0
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,036812806;60;0;0,257091956;14593;9;0;1;0;3
"N";0,463124282;44;1;0,659090909;7083;11;0;1;1;0
"N";0,285528031;27;0;0,208661417;2539;2;0;0;0;0
"N";0,050790004;57;0;0,375937344;6000;20;0;2;0;0
"N";0,377588854;34;0;0,117312917;4048;5;0;0;0;0
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,023248838;36;0;0,088126389;4050;4;0;0;0;0
"N";0,398310697;65;0;0,4334509;5386;16;0;0;0;0
"N";0,085363988;42;0;0,653923068;8500;7;0;1;0;0
"N";0,808042698;52;0;0,561887622;5000;9;0;1;0;3
"N";0,868279607;63;0;0,310741037;13750;19;0;1;0;0
"N";0,792013418;51;0;0,180496039;7700;7;1;0;0;2
"N";0,003577191;60;0;0,48955495;1100;11;0;1;0;0
"N";0;43;0;0,333133373;5000;9;0;2;0;0
"N";0,128049492;46;1;0,519285488;6325;12;0;3;0;4
"N";0,228493987;56;0;0,306564342;7296;9;0;2;0;0
"N";0,016777713;66;1;0,326134773;5000;13;0;3;0;0
"N";0,247964787;59;0;0,324075103;9000;4;0;2;0;0
"N";0,516420752;40;4;0,016135705;2416;7;1;0;0;2
"N";0,9999999;36;0;0,486570893;1600;3;0;2;0;3
"N";0,890043982;58;0;0,074574021;4518;6;0;0;0;0
"N";0,007909158;89;0;0,000774144;5166;2;0;0;0;0
"N";0,027700831;66;0;0,635515265;7500;10;0;2;0;1
"N";0,009860883;87;0;0,103343465;6250;7;0;0;0;0
"N";0,9999999;46;0;0,441378143;11812;5;0;2;0;0
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0;60;0;0,18893146;11744;13;0;2;0;0
"N";0,403427913;64;0;0,737295909;5450;9;0;3;0;0
"N";0,431177706;65;0;0,304904717;3200;3;0;0;0;0
"N";0,9999999;63;0;0;2390;1;0;0;0;1
"N";0,055594441;62;0;0,323684586;14025;5;0;2;0;1
"N";0;52;0;0,263558516;5254;14;0;2;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,041681196;47;0;0,051726629;6920;5;0;0;0;2
"N";0;67;0;0,195850519;8000;5;0;1;0;0
"N";0,038045505;56;0;0,240268552;14000;8;0;2;0;1
