"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,9999999;30;0;0,090341011;5600;1;0;0;0;0
"N";0,630073985;38;0;0,563328034;1886;3;0;1;0;0
"N";0,143427862;67;0;0,119463561;5666;9;0;0;0;0
"N";0,186682782;30;0;0,698120752;2500;7;0;2;0;2
"N";0,013916922;54;0;0,017655818;4700;7;0;0;0;2
"N";0,012586354;79;0;0,009596162;2500;11;0;0;0;0
"N";0,292541492;74;0;0,164917541;2000;3;0;0;0;0
"N";0,047650102;63;0;0,387956894;9000;6;0;2;0;0
"N";0,522314625;45;0;0,290229092;14491;13;0;1;0;3
"N";0,9999999;35;1;0,092985318;3064;1;0;0;0;3
"N";0,368866624;55;0;0,437996083;9700;18;0;2;0;0
"N";0,686083014;57;0;0,16069592;11667;6;1;1;0;2
"N";0,212464485;58;0;0,518991188;3290;10;0;1;0;1
"N";0,922670104;40;0;0,207789429;9345;7;0;0;0;0
"N";0,50329934;55;0;0,454057468;3166;5;0;2;0;0
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,9999999;33;1;0,257707218;5416;2;2;1;0;1
"N";0,07807727;60;0;0,566105156;3917;14;0;1;0;2
"Y";0,57985084;42;0;0,594224361;2700;8;0;0;0;0
"N";0,10088331;52;1;0,280494456;5500;6;1;1;0;2
"N";0,347665233;46;0;0,041583367;2500;1;0;0;0;1
"N";0,029643294;50;0;0,399106478;9400;15;3;4;0;0
"N";0,138793584;43;0;0,384074741;11666;9;0;5;0;0
"Y";0,9999999;54;0;0,228402866;2372;2;0;0;1;0
"N";0,062093267;42;0;0,230261579;8333;6;0;1;0;4
"N";0,551889862;42;1;0,790613718;3600;18;0;2;0;1
"N";0,040186458;35;0;0,300839136;5600;8;0;2;0;1
"N";0,9543957;45;2;0,4842141;8836;10;0;1;0;1
"N";0,014049887;37;0;0,674399608;6120;9;0;1;0;0
"N";0,484099985;40;0;0,423251505;10794;9;0;2;0;2
"N";0;30;0;0;4700;1;0;0;0;1
"N";0,576284725;36;0;0,785404865;3000;10;0;1;0;1
"N";0,277436128;59;0;0,388566694;3620;8;0;1;0;1
"N";0,622524722;43;0;0,353883732;10234;8;0;1;0;0
"N";0,732711215;29;0;0,338531127;8400;10;0;1;0;0
"N";0,486651335;55;0;0,324741695;9000;10;0;2;0;0
"N";0,043861767;69;0;0,064119265;6908;7;0;1;0;0
"N";0,03929607;48;0;0,480393478;7420;10;0;2;0;0
"Y";0,339503567;89;1;0,549380248;2500;9;3;0;1;0
"N";0,9999999;55;1;0,138721351;4144;1;0;0;0;0
"N";0,697812691;31;0;0,236980252;12000;10;0;0;0;1
"N";0,30248201;46;0;0,348057208;7900;12;0;1;0;2
"N";0,996301651;39;2;0,306101912;10930;17;0;0;0;1
"N";0,124801376;62;0;0,566894457;6584;15;0;2;0;0
"N";0,964038058;29;1;0,263516583;2200;6;0;0;0;0
"N";0,221106801;43;0;0,157212981;7333;5;0;1;0;0
"N";0,104693763;36;0;0,297372704;4300;8;0;1;0;1
"N";0,057887851;56;0;0,238127698;4400;13;0;1;0;1
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,088809584;51;0;0,295480067;7123;12;0;1;0;0
"N";0,281880372;28;0;0,179975176;2416;7;0;0;0;0
"Y";0,402345742;37;0;0,337622356;12667;16;0;2;0;3
"N";0,010350125;52;0;0,258589038;3812;6;0;1;0;1
"N";0,037849716;62;0;0,162891787;8741;15;0;1;0;0
"N";0,578849363;48;0;0,367553674;6613;10;0;1;0;1
"N";0,004595129;52;0;0,39095856;7166;7;0;1;0;0
"N";0,042534081;69;0;0,009690817;6500;4;0;0;0;1
"N";0,019883105;64;0;0,028599606;6083;16;0;0;0;0
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,008287427;55;0;0,115171335;7032;8;0;1;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,9999999;56;0;0,00711943;12500;2;0;0;0;2
"N";0,003938695;75;0;0,199949219;7876;11;0;2;0;0
"N";0,092392056;71;2;0,190062303;13000;7;0;1;0;0
"N";0,001019592;83;0;0,00019996;5000;10;0;0;0;0
"N";0,016142473;76;0;0,668266347;1666;11;0;1;0;0
"N";0,410946459;56;0;0,712194056;4575;16;0;1;0;0
"N";0,116188171;33;0;0,043739065;4000;9;0;0;0;0
"N";0,073191767;54;0;0,020708083;4490;4;0;0;0;0
"N";0,087182563;74;0;0,080495356;1291;6;0;0;0;0
"N";0;55;0;0,369192131;7166;7;0;3;0;1
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"N";0,072377744;48;0;0,399050079;12000;9;0;2;0;0
"N";0,059183801;26;0;0,067061144;1520;7;0;0;0;0
"N";0,211859605;55;0;0,128716003;6323;8;0;0;0;1
"N";0,716283716;46;0;0,26775232;5280;10;0;2;0;2
"N";0,00054943;59;0;0;2236;4;0;0;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,556142972;58;0;0,177274242;3000;2;0;0;0;0
"Y";0,962946947;50;0;0,68127587;4106;8;0;1;1;0
"N";0;45;0;0,735816454;10416;11;0;4;0;1
"N";0,067400749;26;0;0,166517857;4479;10;0;0;0;0
"N";0;31;0;0,432783608;2000;9;0;1;0;0
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,037477248;37;0;0,079193665;8333;9;0;0;0;0
"N";0,047294357;57;0;0,447142596;5476;14;0;1;0;0
"Y";0,778719498;81;0;0,53801306;4287;11;0;2;0;0
"N";0,457154579;50;0;0,103425118;13400;7;0;0;0;2
"N";0,041411471;45;0;0,008456176;8750;3;0;0;0;3
"N";0,011505437;52;0;0,274253271;4050;9;0;1;0;0
"N";0;39;0;0,551779288;2500;7;0;2;0;0
"N";0,037379559;37;0;0,333851794;9000;11;0;2;0;0
"N";0,00339983;63;0;0,262694922;2500;5;0;0;0;0
"N";0,196960608;40;0;0,006959443;4166;1;0;0;0;0
"N";0,822400231;63;0;0,515793683;2500;12;0;0;0;0
"N";0,041366785;45;0;0,224577542;10000;8;0;0;0;2
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,9999999;47;0;0,370691923;3800;6;0;0;0;1
"Y";0,913773615;55;2;0,881655429;4300;17;0;2;0;1
"N";0,072587125;29;0;0,046662778;12000;15;0;0;0;0
"N";0;35;0;0;1500;3;0;0;0;0
"N";0,040547951;74;0;0,020736901;5400;5;0;0;0;0
"N";0,055228298;48;0;0,146276596;12407;5;0;1;0;0
"N";0;50;0;0;6400;2;0;0;0;0
"N";0;70;0;0;3500;6;0;0;0;0
"N";0,061439281;58;0;0,498692509;6500;19;0;4;0;1
"N";0,9999999;55;0;0,167543201;5323;1;1;0;1;2
"N";0,110327321;52;0;0,313439924;6316;16;0;2;0;1
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,181442474;32;0;0,067877957;8750;2;0;0;0;0
"N";0,9999999;31;0;0,047961631;3335;2;0;0;1;4
"N";0,245930854;39;0;0,537720414;5500;11;0;1;0;1
"Y";0,017558727;47;0;0,53540175;2513;10;1;1;0;0
"N";0,115428519;41;0;0,278969295;6480;12;1;1;1;0
"N";0,016221174;65;0;0,194925029;2600;9;0;2;0;3
"N";0,038660566;71;0;0,308086489;8000;7;0;1;0;0
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"Y";0,829560586;34;1;0,248187953;4000;6;0;1;0;2
"N";0,1925349;38;0;0,225741941;12500;12;0;2;0;0
"N";0,030761368;62;0;0,015661446;3000;5;0;1;0;0
"N";0,220201834;34;0;0,462354974;4050;10;0;2;0;1
"N";0;43;0;0,281729338;15450;10;0;2;0;5
"N";0,179110121;41;0;0,27491843;9500;10;1;1;0;2
"N";0,012987013;22;0;0;0;2;0;0;0;0
"Y";0,00073798;41;0;0,493126718;4000;4;0;1;0;2
"N";0,866344471;34;0;0,14802475;2100;1;0;0;0;0
"N";0;37;0;0,372395469;7150;3;0;2;0;2
"N";0,275326535;66;1;0,38317757;5884;17;0;1;0;0
"N";0,077246781;32;0;0,368421053;4084;7;0;1;0;0
"N";0,328303003;59;1;0,480057771;9000;9;0;2;0;0
"N";0,966275454;37;0;0,683523654;4290;8;0;1;0;2
"N";0,123471362;63;0;0,364188164;2635;6;0;1;0;1
"N";0,127493625;64;0;0,09438021;14875;6;0;2;0;1
"N";0,267352626;72;0;0,426685865;4166;10;0;2;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0,612030682;74;2;0,76967187;3138;10;1;2;0;0
"N";0;46;0;0,450288902;5018;9;0;1;0;0
"N";0,901795412;47;1;0,52674524;3308;6;0;1;0;3
"N";0;70;0;0,252527295;4945;9;0;1;0;0
"N";0,39142696;58;2;0,384779992;7476;6;0;2;0;0
"N";0,418397882;58;0;0,414148447;7180;14;0;2;0;0
"N";0,002776037;55;0;0,37584925;7800;11;0;2;0;1
"Y";0,9999999;71;1;0,313816494;2800;2;0;1;1;0
"N";0,317047101;65;0;0,173402868;2300;14;0;0;0;0
"N";0,809765043;64;0;0,476433476;10777;11;0;1;0;0
"N";0,058309113;70;0;0,723310676;2500;12;0;2;0;0
"N";0,544761241;58;0;0,592103062;5976;13;0;2;0;1
"N";0,201132761;65;0;0,248417722;7583;9;0;2;0;0
"N";0,9999999;59;0;0,020359935;5500;1;0;0;0;1
"N";0,096009775;53;0;0,545157068;4583;8;0;1;0;1
"N";0,726759759;55;0;0,65170345;9333;9;0;3;0;2
"N";0,047286367;69;0;0,012931609;7500;5;0;0;0;0
"N";0,058416154;29;0;0,299711296;5541;10;0;0;0;0
"N";0,901408451;27;0;0,15104398;2250;5;0;0;0;0
"N";0,392192869;43;0;0,150205533;9000;8;0;0;0;2
"N";0,507497501;68;0;0,012468828;3608;3;0;0;0;0
"Y";0,9999999;60;1;0,540617473;4566;2;0;1;1;0
"N";0,213456163;64;0;0,735554618;2370;9;0;2;0;0
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"Y";0,767840152;74;3;0,2964495;2900;4;1;0;1;0
"N";0,839792644;54;0;0,68240621;3091;9;0;1;0;1
"N";0,924271715;45;4;0,441760601;3725;7;2;0;0;2
"N";0,9999999;41;0;0,007664112;3000;0;0;0;0;0
"N";0,078912031;50;1;0,596621408;6333;7;0;1;0;0
"N";0,020212314;55;0;0,302395774;5300;13;0;1;0;0
"N";0;42;0;0,483205749;6400;3;0;1;0;4
"N";0;67;0;0,031403337;2037;4;0;0;0;1
"N";0,195256512;48;0;0,484398217;5383;20;0;3;0;0
"N";0,011753293;63;0;0,104972376;3800;3;0;1;0;0
"N";0,16351208;50;0;0,507061617;8000;14;0;4;0;3
"N";0,994133464;53;1;0,53749837;7666;10;0;1;0;0
"Y";0,409985282;69;1;0,279980823;14600;15;0;2;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,022780051;53;0;0,323067693;10000;14;0;2;0;1
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,111327624;32;0;0,37043826;6000;11;0;1;0;1
"N";0,161644287;52;0;0,134433192;6121;8;0;0;0;0
"N";0,685700235;44;0;0,372925415;5000;10;0;2;0;0
"N";0,018456616;53;0;0,248861238;9000;7;0;2;0;2
"N";0,001786497;87;0;0,010723861;1864;10;0;0;0;1
"N";0,009985653;72;0;0,277165033;9791;8;0;2;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,010653436;39;0;0,00252605;3166;2;0;0;0;0
"N";0,635388319;44;1;0,429330591;11666;19;0;2;0;4
"N";0;61;0;0,248972297;5594;7;0;2;0;0
"N";0,00126708;40;0;0,730317064;2806;15;0;2;0;3
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0,324715615;58;2;0,104809516;5800;10;0;1;1;2
"N";0,199666147;49;1;0,684568131;10743;15;0;4;0;2
"N";0,9999999;34;0;0,196640721;2440;2;0;0;0;5
"N";0,9999999;52;0;0,001938402;4642;2;0;0;0;0
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,971002416;46;0;0,498110831;1587;3;2;0;1;0
"N";0;48;1;0,143671858;4558;8;0;0;0;0
"N";0,363993614;45;0;0,248252006;13586;6;0;2;0;3
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,196222729;67;0;0,158012596;7144;9;0;1;0;0
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0,205031355;39;0;0,602840353;4083;10;0;2;0;2
"Y";1,083405734;55;3;0,490218316;3526;10;0;1;1;1
"N";0,220222137;26;1;0,843945069;800;6;0;0;0;0
"N";0,239963423;58;0;0,195229306;7042;8;1;1;0;4
"N";0,439512098;66;0;0,027951606;2396;2;0;0;0;0
"N";0,023945636;63;0;0,032692543;8166;13;0;1;0;0
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,689770077;34;0;0,308230874;5855;5;0;2;1;0
"N";0,430444733;53;0;0,281642229;8524;12;0;2;0;0
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0,436410214;27;0;0,133777672;4200;5;0;0;1;0
"N";0,483301113;40;0;0,303013393;3583;11;0;1;0;2
"N";0,098019024;55;0;0,025917927;4166;7;0;0;0;1
"N";0,135407518;61;0;0,343653846;5199;12;0;1;0;0
"N";0,905468868;31;1;0,35297212;1900;6;0;0;2;0
"N";0,085633991;49;0;0,227886057;2000;14;0;0;0;0
"N";0,9999999;30;1;0,154187958;4500;4;0;0;1;0
"Y";0,602746575;42;0;0,260608705;9166;4;0;0;0;1
"N";0,034247393;43;0;0,159026599;5300;10;0;1;0;1
"N";0,170115934;63;0;0,208084051;6852;20;0;1;0;0
"N";0,187409279;38;0;0,49730054;5000;7;0;1;0;2
"N";0,336222047;44;0;0,234941265;4000;14;0;0;0;0
"N";0,205274463;51;0;0,361329834;8000;10;0;1;0;0
"N";0;49;1;0,544228523;9416;11;0;3;0;2
"N";0,014088028;51;0;0,007997715;3500;6;0;0;0;1
"N";0,299417878;56;0;0,65971575;8583;11;0;2;0;0
"N";0,100173377;44;0;0,165314965;9000;9;0;1;0;2
"N";0,621007856;64;0;0,310222339;7600;14;1;2;0;1
"N";0,447466239;44;0;0,443923077;12999;8;0;2;0;2
"N";0,9999999;34;0;0,357756601;6400;6;0;2;0;0
"N";0,024378631;52;0;0,150484952;10000;4;0;1;0;3
"N";0;46;0;0,149445764;5051;3;0;1;0;0
"N";0,026621989;62;0;0,290083632;4184;8;0;1;0;2
"N";0,99200034;57;0;0,555111222;4000;8;0;1;0;0
"N";0,212526282;43;1;0,206479352;10000;8;0;2;0;0
"N";0,903123346;47;0;0,342544069;8395;8;0;2;0;0
"N";0,306338732;57;0;0,376373626;6915;12;0;3;0;2
"N";0,01029897;29;0;0,00119952;2500;1;0;0;0;0
"N";0,018265099;55;0;0,012643379;7671;6;0;1;0;0
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0;25;0;0,633373934;820;3;0;0;0;0
"N";0,213785748;46;0;0,367816092;2000;5;0;1;0;0
"N";0,044177962;31;0;0,33847981;5893;9;0;1;0;1
"N";0,010092554;37;0;0,003128259;1917;3;0;0;0;0
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,142398;57;0;0,264079508;4225;6;0;1;0;0
"N";0,332944509;38;0;0,004916257;12000;3;0;0;0;1
"N";0,9999999;32;0;0,566289141;1500;4;0;0;0;0
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"Y";1,050951924;61;3;0,801221544;1800;7;3;2;0;0
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,086672375;79;0;0,134648714;7500;15;0;0;0;0
"N";0,215568862;51;0;0,069114471;4166;3;0;0;0;3
"N";0,032966889;48;0;0,537307906;5400;10;0;2;0;1
"N";0,167835331;37;0;0,716118685;3740;20;0;2;0;1
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,9999999;42;0;0,082983403;5000;1;1;0;0;2
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,101810554;36;0;0,816436713;5000;6;0;2;0;2
"N";0,519302673;40;0;0,765896315;8004;12;0;3;0;0
"N";0,293554293;63;0;0,282177432;6300;8;0;1;0;0
"N";0,180280146;47;0;0,02849715;10000;4;0;0;0;5
"N";0,617672488;44;1;0,14130275;6800;8;0;0;0;2
"Y";1,000782541;49;1;0,642629905;6600;9;0;1;1;0
"N";0,169233231;47;0;0,228154369;5000;6;0;1;0;2
"N";0,010646433;32;0;0,000830979;6016;8;0;0;0;2
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"Y";0,9999999;30;0;0;2900;3;0;0;0;1
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,223677632;35;0;0,375291634;9000;7;0;1;0;0
"N";0,891623721;37;0;0,564257446;4800;8;0;1;0;1
"N";0,611393314;51;0;0,401873049;9609;14;0;2;0;0
"N";0,239735812;45;0;0,73225917;5833;9;0;1;0;0
"N";0,007329357;68;0;0,145237897;12000;20;0;1;0;0
"N";0,9999999;46;0;0,001142694;7000;0;0;0;0;3
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,335712013;41;0;0,648859731;3200;3;0;2;0;0
"N";0,159244895;50;0;0,410598234;6000;5;0;1;0;0
"N";0,741639022;55;1;0,652793401;8000;7;0;1;0;0
"N";0,004570993;28;0;0,008594983;5700;4;0;0;0;0
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0;24;0;0;3100;1;0;0;0;0
"N";0,279617729;59;2;0,15028584;9095;6;0;1;0;1
"N";0,442308844;43;0;0,063498247;5133;4;0;0;1;1
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,571987146;46;0;0,187713925;5550;9;0;0;0;1
"N";0,971792188;52;0;0,76123817;5071;15;0;1;0;1
"N";0,121227307;34;0;0,389911384;4400;7;0;1;0;0
"N";0,9999999;53;1;0,218541709;4950;3;3;1;0;2
"N";0,757516147;43;2;0,944422231;2500;9;0;1;0;5
"N";0,000291949;60;0;0,518683579;2916;17;0;1;0;0
"N";0,836666107;71;0;0,073963018;2000;4;0;0;0;0
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"Y";0,772891132;55;2;0,286726106;12000;6;1;2;0;0
"Y";0,627858098;54;0;0,164475316;4030;6;0;0;0;1
"N";0,06400657;55;0;0,479244421;13128;8;0;3;0;0
"N";0,9999999;27;0;0,077780358;4306;1;0;0;0;0
"N";0,005643425;68;0;0,718816068;3783;4;0;1;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"Y";0,930232558;74;2;0,32247662;3100;6;0;0;0;0
"N";0,23459476;54;0;0,278879813;4284;8;0;1;0;1
"N";0,441839763;42;0;0,255421274;11666;7;0;2;0;2
"N";0,003577191;60;0;0,48955495;1100;11;0;1;0;0
"N";0,128049492;46;1;0,519285488;6325;12;0;3;0;4
"N";0,01699306;73;0;0,269474638;4415;13;0;2;0;0
"Y";0,108532462;52;3;0,338559418;4400;13;1;1;0;1
"N";0,228493987;56;0;0,306564342;7296;9;0;2;0;0
"N";0,714972501;41;0;0,420310806;8300;6;0;2;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,576351207;65;0;0,301519757;6579;9;0;1;0;1
"N";0,02355508;54;0;0,466629119;3550;8;0;2;0;0
"N";0,890043982;58;0;0,074574021;4518;6;0;0;0;0
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,032128341;55;0;0,018325698;2400;5;0;0;0;0
"N";0,540729635;25;1;0,055347259;5600;3;0;0;0;1
"N";0,677295454;49;0;0,149475738;4100;4;0;0;0;0
"N";0,027700831;66;0;0,635515265;7500;10;0;2;0;1
"N";0,9999999;46;0;0,441378143;11812;5;0;2;0;0
"N";0,030785947;32;0;0,561170696;5500;9;0;2;0;0
"N";0,708590351;48;0;0,277909927;12611;11;0;2;0;3
"Y";0,877076412;51;4;0,81300813;4550;15;0;1;0;2
"N";0,007560791;65;0;0,57787377;4166;14;0;2;0;0
"N";1,042978511;25;1;0,176490865;2900;9;0;0;0;0
"N";0,638198235;55;0;0,376462354;10000;12;0;2;0;0
"N";0,178084094;38;0;0,836036436;4500;13;0;2;0;2
"N";0,026800767;56;0;0,250074993;10000;7;0;2;0;1
"N";0,108687628;70;0;0,33674189;2835;7;0;1;0;0
"N";0,032604458;66;0;0,641991925;5200;9;0;0;0;0
"N";0,9999999;35;0;0,293916024;3500;6;0;0;0;0
"N";0,737737639;34;0;0,363659085;4000;13;0;0;0;3
"N";0,417502012;53;0;0,415656243;4700;9;0;2;1;1
"N";0,080634898;48;0;0,131345763;10833;5;0;2;0;4
"N";0,141228518;62;0;0,406338427;5300;13;0;2;0;1
"N";0,072247682;58;0;0,361514127;9166;9;0;1;0;0
"N";0,720190134;37;0;0,73364486;5563;6;0;1;0;2
"Y";0,016814976;43;1;0,029509816;8098;6;0;0;1;0
"Y";0,098532359;46;0;0,091918883;9812;6;0;0;0;0
"N";0;62;0;0,589041096;2700;6;0;1;0;0
"N";0,105642895;71;0;0,220465601;11511;8;0;1;0;0
"N";0;83;0;0,008377246;7400;7;0;0;0;0
"N";0,389167582;53;0;0,697629415;4133;11;0;2;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,996667111;36;0;0,096717468;3411;3;0;0;0;2
"N";0;69;0;0,284428893;4000;9;0;1;0;1
"N";0,231796267;76;0;0,38652351;2700;8;0;2;0;1
"N";0,9999999;89;0;0;6000;2;0;0;0;0
"N";0,166184038;50;0;0,203518593;2500;5;0;0;0;0
"N";0,068726999;59;2;0,339263276;15120;16;0;1;0;4
"N";0,003690934;52;0;0,285994648;5604;9;0;1;0;2
