"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,116676791;31;0;0,343593791;3800;7;0;1;0;0
"N";0,9999999;38;0;0,43369976;5821;7;0;1;0;4
"N";0;48;2;0,370876375;3000;14;0;1;0;5
"N";0,040795358;49;0;0,801999355;3100;11;0;1;0;0
"N";0,170103002;36;0;0,138461538;7734;8;0;0;0;0
"N";0,16653274;53;0;0,543625949;7506;11;0;3;0;3
"N";0,167571389;69;0;0,330733853;5000;10;0;1;0;1
"N";0,9999999;69;0;0,005319149;2255;0;1;0;0;3
"N";0,068335151;75;0;0,010927876;10065;9;0;0;0;0
"N";0,03833451;56;0;0,438912218;5000;7;0;2;0;0
"N";0,714980139;55;0;0,47090194;15000;12;0;2;0;3
"N";0,231692268;40;0;0,119660709;3300;7;0;0;0;0
"N";0,311954668;61;0;0,269281443;9866;12;0;2;0;2
"N";0,021978375;40;0;0,443755624;10000;12;0;5;0;2
"N";0,443696851;27;0;0,024340075;5833;4;0;0;0;0
"N";0,9999999;66;1;0,358101135;1937;4;1;0;0;0
"N";0,028113957;61;0;0,031349387;2200;12;0;0;0;0
"N";0,147123525;41;0;0,436025621;6400;5;0;1;0;2
"N";0,083945242;64;0;0,588073078;2900;6;0;1;0;0
"N";0,787522133;52;0;0,353860086;4416;12;0;0;0;1
"Y";0,973339258;61;1;0,209961825;5500;11;0;0;1;1
"N";0;23;0;0;1725;1;0;0;0;0
"N";0,634327056;49;1;0,123125125;15000;7;0;0;0;1
"N";0;63;0;0,007988922;9387;9;0;0;0;0
"N";0,976531824;32;0;0,264078812;6800;6;0;0;0;2
"N";0;44;0;0,326383681;6666;4;0;2;0;1
"N";0,941072508;40;0;0,178184282;8855;9;0;1;0;0
"N";0,112855258;64;0;0,307576329;2652;6;0;1;0;0
"N";0,544497658;32;1;0,166766647;6667;5;1;0;0;0
"N";0,016598893;30;0;0,136575616;1500;5;0;0;0;0
"N";0,730271957;36;1;0,632794037;5500;10;0;2;0;0
"N";0;59;0;0;4200;7;0;0;0;1
"N";0;55;1;0,388320836;4400;4;0;2;0;1
"N";0,053589282;87;0;0,001534331;5213;4;0;0;0;0
"N";0,100773109;41;0;0,199761673;9230;7;0;1;0;0
"Y";0,880370887;43;0;0,461323764;7523;6;0;1;0;1
"N";0,630073985;38;0;0,563328034;1886;3;0;1;0;0
"N";0,947264856;28;0;0,467171717;1187;4;0;0;0;0
"N";1,047495906;35;2;0,314566116;3871;8;0;2;1;3
"N";0,292541492;74;0;0,164917541;2000;3;0;0;0;0
"N";0,024240472;64;0;0,101514142;10500;20;0;1;0;0
"N";0,186890655;54;0;0,655589124;3640;7;0;1;0;1
"N";0,029694361;76;0;0,070513488;9600;7;0;0;0;2
"N";0,702493864;63;0;0,582162622;4697;8;0;2;0;1
"N";0,088845558;62;0;0,073772011;5394;5;0;0;0;0
"N";0,368866624;55;0;0,437996083;9700;18;0;2;0;0
"N";0,179487766;51;0;0,492529978;10173;19;0;4;0;0
"N";0,026885902;36;0;0,344879921;11200;6;0;2;0;2
"N";0,030996074;56;0;0,131430952;4800;11;0;1;0;0
"N";0,971352432;24;0;0,035803497;1200;3;0;0;0;0
"N";0,003851709;81;0;0,000822143;3648;1;0;0;0;1
"N";0,010887967;55;0;0,725137431;2000;7;0;2;0;0
"N";0,297094601;43;1;0,603763294;3666;9;0;1;0;2
"N";0,922670104;40;0;0,207789429;9345;7;0;0;0;0
"N";0,319190816;49;0;0,358153388;9400;18;0;2;0;0
"N";0;57;0;0,785229953;6783;8;0;3;0;0
"N";0,9999999;40;1;0,19170579;3833;3;2;0;0;2
"N";0;23;0;0;3500;1;0;0;0;1
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,740635161;39;0;0,432010059;5566;7;0;1;0;0
"N";0,9999999;33;1;0,257707218;5416;2;2;1;0;1
"N";0,201943642;46;0;0,394460554;10000;15;0;2;0;3
"N";0,077958915;57;0;0,053530226;6500;19;0;0;0;0
"N";0,347665233;46;0;0,041583367;2500;1;0;0;0;1
"N";0,354125994;57;0;0,558762411;4330;4;0;1;0;0
"N";0,029643294;50;0;0,399106478;9400;15;3;4;0;0
"N";0,540204354;34;0;0,034395414;7500;3;1;0;0;0
"N";0,719305764;64;0;0,186225718;6228;5;0;1;0;0
"N";0,045017363;72;0;0,020763907;3900;8;0;0;0;0
"N";0;27;2;0,229139073;2264;5;2;0;1;0
"N";0;75;0;0,205971968;1640;4;0;0;0;1
"N";0,485558448;51;0;0,09963548;6583;5;0;0;0;0
"N";0,979521555;55;1;0,467850417;7433;11;0;2;2;0
"N";0,611388611;22;0;0,347066167;800;4;0;0;0;0
"Y";0,814154511;50;1;0,297139683;3600;8;0;1;1;1
"N";0,016406971;55;0;0,001785714;5599;3;0;0;0;2
"N";0,029692431;58;2;0,287187752;6204;19;0;1;0;0
"N";0,01255887;62;0;0,044762033;7416;5;0;0;0;0
"N";0,062093267;42;0;0,230261579;8333;6;0;1;0;4
"N";0,732711215;29;0;0,338531127;8400;10;0;1;0;0
"N";0,486651335;55;0;0,324741695;9000;10;0;2;0;0
"N";0,875440658;37;0;0,437717467;1436;5;0;0;0;1
"N";0,043861767;69;0;0,064119265;6908;7;0;1;0;0
"Y";0,339503567;89;1;0,549380248;2500;9;3;0;1;0
"N";0,008684579;75;0;0,0013269;8289;5;0;0;0;0
"N";0,9999999;55;1;0,138721351;4144;1;0;0;0;0
"N";0,155644438;56;0;0,336831584;2000;5;0;1;0;0
"N";0,836294011;29;3;0,260170076;4350;8;0;1;0;1
"N";0,250818316;36;0;0,240143984;5833;6;0;2;0;1
"N";0,181579946;54;0;0,3539428;6048;9;0;1;0;1
"N";0,048911121;63;0;0,102800764;6283;4;0;0;0;1
"N";0,269257489;44;0;0,607594937;1500;7;0;0;0;3
"N";0,187090597;63;0;0,506873282;4000;10;0;2;0;1
"N";0,193612774;47;0;0,020146833;5856;1;0;0;0;3
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,044842922;51;0;0,23358954;11318;5;0;1;0;2
"N";0,281115558;69;0;0,162186181;4500;10;0;0;0;1
"N";0,020703507;47;0;0,645104381;3400;6;0;1;0;2
"N";0,569824212;40;0;0,361421689;11000;18;0;1;0;2
"N";0,02731285;65;0;0,325335893;2083;6;0;0;0;0
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,091106715;63;0;0,035418452;3500;5;0;0;0;0
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,160899231;33;0;0,182363527;3333;13;0;0;0;0
"N";0,016142473;76;0;0,668266347;1666;11;0;1;0;0
"N";0,759286581;41;1;0,408475574;1698;4;0;0;0;1
"N";0,37504998;64;0;0,011195522;2500;4;0;0;0;0
"N";0,985092264;48;0;0,376905611;3082;4;0;1;0;0
"N";0,141853991;79;0;0,812870978;3200;8;0;2;0;0
"N";0,073191767;54;0;0,020708083;4490;4;0;0;0;0
"N";0,621468927;24;0;0,010079194;4166;3;0;0;0;0
"N";0,471803323;60;0;0,365787835;9633;12;0;1;0;1
"N";0,077358439;44;0;0,324267573;10000;10;0;2;0;0
"N";0,9999999;32;0;0,132716821;4000;1;0;0;0;1
"N";0,015293506;50;0;0,372513562;1105;13;0;0;0;0
"N";0,00054943;59;0;0;2236;4;0;0;0;0
"N";0,004680652;29;0;0,057388522;5000;4;0;0;0;0
"N";0,01087466;82;0;0,001287001;7769;6;0;0;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,001901275;69;0;0;5455;6;0;0;0;0
"N";0,01339933;71;0;0,01283697;2336;3;0;0;0;1
"N";0,5112397;58;0;0,963084409;9453;13;0;3;0;1
"N";0,028083912;50;0;0,380976732;3910;20;0;0;0;3
"Y";0,778719498;81;0;0,53801306;4287;11;0;2;0;0
"N";0,041411471;45;0;0,008456176;8750;3;0;0;0;3
"N";0,223055966;44;0;0,430297475;12000;13;0;2;0;3
"N";0,00339983;63;0;0,262694922;2500;5;0;0;0;0
"N";0,196960608;40;0;0,006959443;4166;1;0;0;0;0
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"N";0,17545213;55;2;0,27018019;9600;11;0;2;0;0
"N";0,041366785;45;0;0,224577542;10000;8;0;0;0;2
"N";0,156645781;45;1;0,560214893;6700;8;0;2;0;2
"N";0,163750645;65;0;0,266873313;10000;13;0;1;0;0
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,040547951;74;0;0,020736901;5400;5;0;0;0;0
"N";0,055228298;48;0;0,146276596;12407;5;0;1;0;0
"N";0,352319991;43;0;0,246784845;8630;8;0;0;0;1
"N";0;41;0;0,346902339;5600;4;0;1;0;0
"N";0,700331051;45;1;0,546448087;8966;11;0;2;0;1
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,040283239;54;0;0,135553584;12400;11;0;1;0;0
"N";0,352989385;59;1;0,43955635;13433;18;0;2;0;2
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"Y";0,829560586;34;1;0,248187953;4000;6;0;1;0;2
"N";0,220201834;34;0;0,462354974;4050;10;0;2;0;1
"N";0,788340389;43;0;0,099845092;7100;3;0;0;0;1
"N";0,68028326;80;0;0,42985336;4568;6;0;1;0;0
"N";0,866344471;34;0;0,14802475;2100;1;0;0;0;0
"N";0;87;0;0,067381539;6900;4;0;0;0;1
"N";0,595112469;33;0;0,378525482;2020;3;0;0;0;0
"N";0,026147183;67;0;0,329780147;1500;7;0;1;0;0
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,077246781;32;0;0,368421053;4084;7;0;1;0;0
"N";0,009917446;64;0;0,447430975;5468;12;0;2;0;0
"N";0,9999999;37;0;0,377631696;11256;11;0;2;0;1
"N";0,307191593;39;0;0,607185223;5900;5;0;2;0;0
"N";0,013713796;47;0;0,401267976;6466;6;0;2;0;0
"N";0,089146989;45;1;0,25974805;5000;7;0;2;0;0
"N";0,001759965;46;0;0,214688239;5500;5;0;1;0;2
"N";0,804681521;43;0;0,533815481;10231;12;0;2;0;4
"N";0;45;1;0,012529992;3750;8;0;0;0;3
"N";0,01718597;48;0;0,348886815;7500;8;0;3;0;2
"N";0,247597087;56;0;0,702749471;5200;8;0;1;0;2
"N";0,002776037;55;0;0,37584925;7800;11;0;2;0;1
"N";0,9999999;82;0;0;1400;0;0;0;0;0
"Y";0,9999999;71;1;0,313816494;2800;2;0;1;1;0
"N";0,201132761;65;0;0,248417722;7583;9;0;2;0;0
"N";0,19129696;70;0;0,213109877;10083;15;0;1;0;0
"N";0,9999999;50;0;0,914857386;2348;5;0;1;0;0
"Y";0;36;0;0,157678245;4375;7;0;0;0;2
"N";0;53;0;0;3000;2;0;0;0;1
"N";0,392192869;43;0;0,150205533;9000;8;0;0;0;2
"N";0,361682297;41;0;0,19675058;5600;9;0;0;0;2
"N";0,811623025;33;1;0,439755691;1800;8;0;0;0;4
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,696495633;46;0;0,276620563;6000;10;0;0;0;1
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,021418674;57;0;0,281414439;4750;13;0;1;0;1
"N";0,924271715;45;4;0,441760601;3725;7;2;0;0;2
"N";0,845719252;50;0;0,323338331;2000;6;0;0;0;1
"N";0,078912031;50;1;0,596621408;6333;7;0;1;0;0
"N";0,065464485;80;0;0,006854172;8461;1;0;0;0;0
"N";0,551440662;44;0;0,418147936;6975;14;0;2;0;1
"N";0,070324183;39;0;0,351426383;10445;12;0;1;0;4
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"Y";0,617025827;26;0;0,160912815;3417;5;0;0;0;0
"N";0,002427884;77;0;0,238471257;3165;13;0;1;0;0
"N";0,022780051;53;0;0,323067693;10000;14;0;2;0;1
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,472495626;42;0;0,381654964;11250;11;0;3;0;3
"N";0,017509173;59;0;0,365119461;9500;8;0;2;0;0
"N";0,09514671;30;0;0,262804799;7750;9;0;1;0;0
"N";0,525349959;44;0;0,265853034;11716;8;0;2;0;1
"N";0,200990693;33;0;0,732948234;4500;7;0;1;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,654211301;37;0;0,26991654;10543;10;0;3;0;0
"N";0,268399353;38;0;0,507758759;6250;12;0;1;0;2
"N";0;61;0;0,248972297;5594;7;0;2;0;0
"N";0,103318532;84;0;0,278180455;4000;12;0;0;0;0
"N";0,00126708;40;0;0,730317064;2806;15;0;2;0;3
"N";0,10835629;63;0;0,005165806;6000;3;0;0;0;0
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0,324715615;58;2;0,104809516;5800;10;0;1;1;2
"N";0,080481775;38;0;0,273972603;10000;12;0;1;0;1
"N";1,089825848;60;1;0,63353639;3118;7;0;1;0;0
"N";0,199666147;49;1;0,684568131;10743;15;0;4;0;2
"N";0,68346203;48;0;0,129354508;3903;4;0;0;0;0
"N";0;48;1;0,143671858;4558;8;0;0;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,857122203;64;0;0,469695416;9750;8;0;2;0;0
"N";0,027789211;52;0;0,226816225;7666;7;0;2;0;2
"N";0,444218359;44;1;0,478291378;11400;6;0;2;0;0
"N";0,673189544;35;0;0,424098921;3800;5;0;1;0;0
"N";0,057155929;60;0;0,224294881;6700;10;0;1;0;0
"N";0,040857428;51;0;0,385322935;5000;9;0;1;0;0
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0,9999999;36;0;0,082448854;6500;6;0;0;0;1
"N";0,023945636;63;0;0,032692543;8166;13;0;1;0;0
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,014370016;69;0;0,432807679;5833;9;0;1;0;0
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,689770077;34;0;0,308230874;5855;5;0;2;1;0
"N";0,430444733;53;0;0,281642229;8524;12;0;2;0;0
"N";0,072093448;63;1;0,673983917;4600;17;0;1;0;1
"N";0,436410214;27;0;0,133777672;4200;5;0;0;1;0
"N";0,085108409;54;0;0,160825176;9500;7;0;1;0;1
"N";0,973447395;42;0;0,468198992;3175;9;0;1;0;0
"N";0;88;1;0;9265;7;0;0;0;0
"N";0,132240176;59;0;0,549862534;4000;9;0;1;0;0
"N";0,009495252;56;0;0,055031668;7104;2;0;0;0;1
"N";0,952798882;54;0;0,558740602;6383;10;0;1;0;1
"Y";0,602746575;42;0;0,260608705;9166;4;0;0;0;1
"N";0,004769675;89;0;0,000572902;3490;9;0;0;0;0
"N";0,310076467;37;0;0,255326195;9058;7;0;1;0;0
"N";0,336222047;44;0;0,234941265;4000;14;0;0;0;0
"Y";0,9999999;35;1;0,900911497;3400;6;0;2;0;0
"N";0;49;1;0,544228523;9416;11;0;3;0;2
"N";0,464195875;53;0;0,120938628;4985;8;0;0;0;0
"N";1,034893879;39;0;0,439362795;9729;10;0;1;0;3
"N";0,28369669;61;0;0,61966257;4800;14;0;1;0;0
"N";0,299417878;56;0;0,65971575;8583;11;0;2;0;0
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,045759314;41;0;0,409914601;4800;17;0;2;0;2
"N";0,123218186;47;0;0,750680787;9914;11;0;2;0;5
"N";0,010893096;71;0;0,194158076;4073;8;1;0;0;0
"Y";0,922505535;45;0;0,501614046;12700;11;0;4;0;1
"N";0,654650704;33;0;0,481544577;7043;11;0;2;0;1
"N";0,84490946;60;0;0,357151076;8690;6;0;1;0;2
"N";0,033983551;34;0;0,243744128;11708;14;0;2;0;0
"N";0;44;0;0,183349121;9500;11;0;1;0;2
"N";0,024378631;52;0;0,150484952;10000;4;0;1;0;3
"N";0,880186636;41;0;0,211888395;2472;10;0;0;0;0
"N";0,132463863;44;0;0,120768229;3071;11;0;0;0;1
"N";0,558873832;30;0;0,214595135;3000;9;0;0;0;0
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0,903123346;47;0;0,342544069;8395;8;0;2;0;0
"N";0,940774925;41;2;0,381154711;4000;10;0;1;0;1
"N";0,630787623;67;0;0,37942033;7210;12;0;2;0;0
"N";0,016861692;48;0;0,425821711;12260;12;0;5;0;4
"N";0,043255885;33;1;0,009998276;5800;7;0;0;0;0
"N";1,006955514;66;0;0,214392804;2000;3;0;0;0;0
"N";0,018265099;55;0;0,012643379;7671;6;0;1;0;0
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0,186851783;62;0;0,286681021;9752;8;0;1;0;0
"N";0,032998429;30;0;0,004461298;4482;1;0;0;0;0
"N";0,04254138;35;0;0,486238532;9700;12;0;3;0;2
"N";0,295740852;47;0;0,178619035;3750;3;0;0;0;2
"N";0,213785748;46;0;0,367816092;2000;5;0;1;0;0
"N";0,600066364;53;1;0,50857819;5070;15;0;1;0;1
"N";0,514708735;35;0;0,91878384;2400;18;0;1;0;1
"N";0,344317885;27;0;0,17953362;4416;8;0;0;0;0
"N";0,022438565;81;0;0,230679837;3441;8;0;1;0;0
"Y";0,768820786;25;1;0,569584736;1781;6;0;0;0;0
"N";0,9999999;32;0;0,566289141;1500;4;0;0;0;0
"N";0,061397627;41;0;0,718473935;10300;18;0;3;0;4
"N";0,162218632;49;0;0,459160129;4333;9;0;2;0;1
"N";0,030829821;48;1;0,088447653;1107;3;0;0;0;2
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,215568862;51;0;0,069114471;4166;3;0;0;0;3
"N";0,032966889;48;0;0,537307906;5400;10;0;2;0;1
"N";0,106507141;40;0;0,173443541;7500;13;1;2;0;1
"N";0,350847689;47;0;0,43258377;11250;9;0;2;0;3
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,9999999;31;0;0;1200;0;0;0;0;0
"N";0,9999999;42;0;0,082983403;5000;1;1;0;0;2
"N";0,101740388;64;0;0,361220731;3800;9;0;1;0;0
"N";0,617672488;44;1;0,14130275;6800;8;0;0;0;2
"N";0,038950934;69;0;0,179793912;8442;15;0;2;0;0
"N";0,494343504;51;0;0,692561488;3333;6;0;1;0;0
"N";0,508254824;47;0;0,58369593;7813;9;0;1;0;1
"N";0,03167801;28;0;0,114237715;2380;7;0;0;0;0
"N";0,197212966;49;1;0,196000987;4050;6;0;1;2;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,672442519;85;2;0,020381451;5347;7;1;0;1;0
"N";0,288158053;38;0;0,494088583;5666;5;0;2;0;1
"N";0,017639294;89;0;0,007223476;2214;6;0;0;0;0
"N";0,86234251;34;0;0,370256803;5217;6;0;1;1;2
"N";0;42;0;0;5000;2;0;0;0;0
"N";0,151847413;56;1;0,291383601;14866;15;0;1;0;1
"N";0,068063285;52;0;0,226804124;3200;12;0;2;0;0
"N";0,741639022;55;1;0,652793401;8000;7;0;1;0;0
"N";0;24;0;0;3100;1;0;0;0;0
"N";0,004222228;77;0;0,002671416;1122;5;0;0;0;0
"N";0,08628288;61;0;0,310054326;12700;10;0;3;0;0
"N";0,314304201;51;0;0,440159954;3500;13;0;0;0;1
"N";0,240375962;56;0;0,678018576;1614;3;0;2;0;0
"Y";0,9999999;46;0;0,427854938;5183;4;1;1;0;7
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,584717608;24;0;0,129642134;1480;3;0;0;0;0
"Y";0,752445768;55;2;0,305395683;2779;5;2;0;1;0
"N";0,950105123;46;0;0,52499494;4940;5;0;1;0;3
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,9999999;53;1;0,218541709;4950;3;3;1;0;2
"N";0,050790004;57;0;0,375937344;6000;20;0;2;0;0
"N";0,343209383;36;0;0,408700228;5700;11;0;1;0;0
"N";0;51;0;0,073110285;4034;8;0;0;0;2
"N";0,402664316;51;0;0,088775273;4302;5;0;0;0;0
"N";0,028005705;49;0;0,299329199;7900;16;0;2;0;0
"N";0,030802321;51;0;0,751294548;6565;11;0;2;0;0
"N";0,013609221;73;1;0,340329835;2000;6;0;1;0;0
"N";0,808042698;52;0;0,561887622;5000;9;0;1;0;3
"N";0,191958515;45;0;0,318833764;8505;4;0;1;0;1
"N";0,31361716;41;1;0,501231706;6900;13;0;2;0;2
"N";0,077708073;74;0;0,16712694;10500;14;0;1;0;0
"N";0,516420752;40;4;0,016135705;2416;7;1;0;0;2
"N";0,576351207;65;0;0,301519757;6579;9;0;1;0;1
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,02355508;54;0;0,466629119;3550;8;0;2;0;0
"N";0,571642103;41;0;0,315460567;8000;7;0;0;0;2
"N";0,540729635;25;1;0,055347259;5600;3;0;0;0;1
"N";0,027700831;66;0;0,635515265;7500;10;0;2;0;1
"N";0;60;0;0,18893146;11744;13;0;2;0;0
"N";0;43;1;0,260749173;13000;15;0;2;0;2
"N";0,113085143;87;0;0,051716769;7018;6;0;0;0;0
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0;52;0;0,263558516;5254;14;0;2;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,659006779;50;0;0,564160685;7940;10;0;3;0;2
"N";0,032604458;66;0;0,641991925;5200;9;0;0;0;0
"N";0,749625037;61;1;0,233524355;5583;7;0;1;0;1
"N";0,944044764;27;0;0,14089422;4584;7;0;0;0;1
"N";0;45;0;0,403704026;11500;6;0;1;0;2
"Y";0,93549709;55;0;0,4502933;6477;10;0;2;0;0
"N";0,737737639;34;0;0,363659085;4000;13;0;0;0;3
"N";0,017845625;54;0;0,511686144;2395;12;0;0;0;0
"N";0,074767296;47;0;0,20913047;12178;16;0;1;0;3
"N";0,9999999;31;0;0,725854829;3333;2;0;2;0;0
"N";0,000263155;59;0;0,237585688;5980;11;0;2;0;1
"Y";0,495520162;55;1;0,701377099;5300;12;0;1;1;2
"Y";0;26;0;0,219129193;1400;4;0;0;0;1
"N";0,222099822;53;0;0,213196701;4000;4;0;1;0;0
"Y";0,331931595;33;0;0,448183042;5200;7;0;2;0;0
"N";0,185087574;57;0;0,35906303;15325;20;0;4;0;2
"N";0,231796267;76;0;0,38652351;2700;8;0;2;0;1
"N";0,9999999;85;0;0,011247188;4000;5;0;0;0;0
"N";1,042754026;59;6;0,22847208;14666;7;4;2;0;0
"N";0;58;0;0,132574778;11600;10;0;3;0;1
"N";0,003690934;52;0;0,285994648;5604;9;0;1;0;2
"N";0,138716898;29;2;0,03276419;4333;3;0;0;0;0
"N";0,728787735;38;1;0,353819491;7500;6;3;1;2;0
"N";0,076955976;49;0;0,465322965;6300;8;0;3;0;2
"N";0,017705623;33;0;0,319053619;7142;7;0;1;0;0
"N";0,08678719;41;1;0,015623373;9600;5;0;0;0;3
"N";0,9999999;56;0;0,228380986;5700;2;0;1;0;0
"N";0,059077637;33;0;0,828213052;5500;6;0;2;0;0
"Y";0,117703076;51;2;0,107120353;4760;9;0;0;1;0
"N";0,025079156;64;0;0,010381862;8379;12;0;0;0;0
"N";0,085942705;59;0;0,510359027;7770;13;0;4;0;2
"N";0,677963523;65;1;0,938905859;3600;14;0;1;0;1
"N";0,831128732;47;0;0,46374635;11984;16;0;2;0;0
"N";0;31;0;0,033655448;3000;10;0;0;0;0
"N";0,416194602;22;0;0,014993753;2400;2;0;0;0;0
"N";0,767510197;46;0;0,410051107;5869;10;0;2;0;3
"N";0,018660989;54;0;0,194950912;12833;5;0;1;0;0
"N";0,306986638;67;0;0,38263478;12000;12;0;2;0;0
"N";0,401704653;52;0;0,892573901;4160;9;0;2;0;0
"N";0,020658285;58;0;0,185027648;11754;13;0;1;0;1
"N";0,083322224;44;1;0,249968754;8000;5;0;2;0;2
"N";0,057661862;57;1;0,373539868;3937;3;0;1;0;0
"N";0,109183287;50;0;0,228628562;6000;6;0;1;0;2
"N";0,207467322;60;0;0,643568841;2207;9;0;1;0;0
"N";0,9999999;56;0;0,443389153;4000;6;0;1;0;2
"N";0,811471019;56;1;0,257806491;6500;13;0;0;0;0
"N";0,434400225;39;0;0,387204265;3000;9;0;1;0;0
"N";0,236951515;60;0;0,178065755;8333;10;0;0;0;0
"N";0,129652994;49;0;0,489956641;11300;12;0;2;0;6
"N";0,125242868;63;0;0,698325419;4000;9;0;1;0;0
"N";0,012887966;70;0;0,141314491;7500;14;0;1;0;0
"N";0;24;0;0,643118149;820;4;0;0;0;0
"N";0,010199592;39;0;0,500545256;2750;4;0;2;0;0
"N";0,9999999;33;0;0,014069264;3695;1;0;0;0;1
"N";0,986504614;35;0;0,645189958;4500;11;0;1;0;1
"N";0,072856988;54;0;0,150583245;6600;6;0;1;0;1
"N";0,57489301;50;0;0,057683967;6916;8;0;0;0;0
