"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,622524722;43;0;0,353883732;10234;8;0;1;0;0
"N";0,03929607;48;0;0,480393478;7420;10;0;2;0;0
"N";0,064835195;56;2;0,197624587;8166;10;0;1;0;0
"N";0,008684579;75;0;0,0013269;8289;5;0;0;0;0
"N";0,836294011;29;3;0,260170076;4350;8;0;1;0;1
"N";0;51;0;0,238076192;10000;6;0;1;0;0
"N";0,048911121;63;0;0,102800764;6283;4;0;0;0;1
"N";0,024100447;86;0;0,010791367;2223;6;0;0;0;0
"N";0,063688754;41;0;0,266876688;6665;8;0;0;0;1
"N";0,616982372;32;1;0,191649336;6250;10;0;0;0;2
"N";0,221106801;43;0;0,157212981;7333;5;0;1;0;0
"N";0,193612774;47;0;0,020146833;5856;1;0;0;0;3
"N";0,104693763;36;0;0,297372704;4300;8;0;1;0;1
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,088809584;51;0;0,295480067;7123;12;0;1;0;0
"N";0,281880372;28;0;0,179975176;2416;7;0;0;0;0
"N";0;33;0;0,238212526;2841;9;0;0;0;0
"N";0,019883105;64;0;0,028599606;6083;16;0;0;0;0
"N";0,520418652;36;1;0,232918082;2648;5;0;0;0;3
"N";0,252505361;52;0;0,442592901;6000;13;0;1;0;2
"N";0,986400389;36;0;0,441868921;11000;8;0;2;0;0
"N";0,016142473;76;0;0,668266347;1666;11;0;1;0;0
"N";0,189734189;60;0;0,04587156;2833;2;0;0;0;0
"N";1,163184115;52;0;0,319174181;4213;7;0;0;0;0
"N";0,476535633;33;0;0,312937413;5000;4;0;1;0;0
"N";0,37504998;64;0;0,011195522;2500;4;0;0;0;0
"N";0,029185402;41;0;0,336295473;3600;5;0;1;0;0
"N";0,985092264;48;0;0,376905611;3082;4;0;1;0;0
"N";0,714892819;34;1;0,870354941;6000;8;0;1;0;0
"N";0,471803323;60;0;0,365787835;9633;12;0;1;0;1
"N";0,048540543;55;1;0,215576215;5700;9;0;1;0;0
"N";0,082452074;57;0;0,89117395;3500;12;0;1;0;1
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"N";0,015293506;50;0;0,372513562;1105;13;0;0;0;0
"N";0,982477859;36;0;0,508163945;3000;3;0;1;0;0
"N";0,01087466;82;0;0,001287001;7769;6;0;0;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"Y";1,25748503;26;0;0,129805014;1794;1;2;0;1;0
"N";0,013218661;57;0;0,085321957;7500;10;0;1;0;0
"N";0,000358843;54;0;0,720069983;4000;11;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0,013375668;82;0;0,002606106;8057;7;0;0;0;0
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0,178964154;56;0;0,552930754;6772;6;0;1;0;1
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,107720423;47;0;0,216280839;9200;12;0;3;0;2
"N";0,547124146;40;0;0,121319069;9066;6;0;0;0;4
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"N";0;58;0;0,411084131;7000;10;0;2;0;1
"N";0,119460647;34;0;0,32224953;6916;5;0;1;0;0
"N";0,128419662;59;0;0,226433961;11000;10;0;1;0;0
"N";0,222472191;30;0;0,589815683;3200;4;0;1;0;0
"N";0,093741762;41;2;0,718171926;3675;10;0;3;0;2
"N";0,037379559;37;0;0,333851794;9000;11;0;2;0;0
"N";0,003735788;39;0;0,459166466;4150;10;0;2;0;0
"N";0,397244161;25;0;0,294852574;2000;5;0;0;0;0
"N";0,222506167;59;0;0,271467415;11400;9;0;2;0;0
"N";0,028775625;44;0;0,137224283;5122;4;0;0;0;0
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0;50;0;0;6400;2;0;0;0;0
"N";0,029878794;50;0;0,318734063;13333;11;0;3;0;1
"N";0,061439281;58;0;0,498692509;6500;19;0;4;0;1
"N";0,352319991;43;0;0,246784845;8630;8;0;0;0;1
"N";0,181442474;32;0;0,067877957;8750;2;0;0;0;0
"N";0;50;0;0;6250;4;0;0;0;0
"N";0,001890458;47;3;0,268693009;6579;15;0;2;2;1
"Y";0,017558727;47;0;0,53540175;2513;10;1;1;0;0
"N";0,02464305;75;0;0,009947892;4221;10;0;0;0;1
"N";0,9999999;32;0;0,178302196;3050;1;0;0;1;2
"N";0,149037887;44;0;0,288725647;3130;8;0;1;0;1
"N";0,033458036;80;0;0,431051723;11000;6;0;2;0;0
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"N";0,50009998;34;0;0,211071821;8200;3;0;1;0;0
"N";0,112820211;81;0;0,312868713;10000;6;0;1;0;0
"N";0,012538557;63;0;0,38510101;2375;12;0;2;0;0
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,9999999;38;0;0,110878973;6700;3;0;0;0;3
"N";0,211367652;60;0;0,24045329;10500;19;0;2;0;0
"N";0,9999999;43;0;0,129623459;3000;1;0;0;0;0
"N";0,866344471;34;0;0,14802475;2100;1;0;0;0;0
"N";0,9999999;66;0;0,229471417;11142;6;0;1;0;0
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,966275454;37;0;0,683523654;4290;8;0;1;0;2
"N";0,011073664;52;0;0,012372578;12850;4;0;0;0;3
"N";0,083766009;53;0;0,34210815;9116;6;0;2;0;1
"N";0,135042385;71;0;0,017903057;10500;14;0;0;0;0
"N";0,267352626;72;0;0,426685865;4166;10;0;2;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0,007353556;80;0;0,29991431;3500;16;0;0;0;1
"N";0,39142696;58;2;0,384779992;7476;6;0;2;0;0
"N";0,132820925;42;0;0,914452555;3424;16;0;2;0;1
"N";0,842078961;60;0;0,150494324;2730;10;0;0;0;1
"N";0,804681521;43;0;0,533815481;10231;12;0;2;0;4
"N";0,01718597;48;0;0,348886815;7500;8;0;3;0;2
"N";0,506995336;29;0;0,5029988;2500;6;0;1;1;0
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"N";0,537344212;57;0;0,627822789;5800;19;0;1;0;0
"N";0,002776037;55;0;0,37584925;7800;11;0;2;0;1
"N";0,186223251;58;1;0,251769464;8900;11;0;1;0;3
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,099272518;58;0;0,034020012;8494;3;0;0;0;3
"N";0,027130865;43;0;0,256738293;8050;6;0;1;0;1
"N";0,19129696;70;0;0,213109877;10083;15;0;1;0;0
"N";0,1031864;75;0;0,136302675;14166;5;0;2;0;0
"N";0,028200734;56;0;0,084599116;5200;10;0;1;0;0
"N";0,076703026;41;0;0,388436652;4790;14;0;2;0;0
"N";0;53;0;0;3000;2;0;0;0;1
"N";0,149113358;68;0;0,699205217;4906;8;0;2;0;0
"N";0,099815157;57;0;0,232339826;4260;8;0;1;0;1
"N";0,062081558;28;0;0,012387188;5650;6;0;0;0;0
"N";0,901408451;27;0;0,15104398;2250;5;0;0;0;0
"N";0,392192869;43;0;0,150205533;9000;8;0;0;0;2
"N";0,811623025;33;1;0,439755691;1800;8;0;0;0;4
"N";0,213456163;64;0;0,735554618;2370;9;0;2;0;0
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"N";0,037273952;63;0;0,953488372;1805;8;0;1;0;0
"N";0,07372713;53;0;0,139694329;7000;16;0;0;0;0
"N";0,924271715;45;4;0,441760601;3725;7;2;0;0;2
"N";0,9999999;41;0;0,007664112;3000;0;0;0;0;0
"N";0,020212314;55;0;0,302395774;5300;13;0;1;0;0
"N";0,024688074;45;0;0,199100928;6895;12;0;1;0;0
"N";0,073037127;49;0;0,249922094;6417;8;0;2;0;0
"N";0,254093195;57;0;0,457734957;5500;12;0;2;0;0
"N";0,846574881;45;0;0,158640227;6000;5;0;0;0;2
"N";0,002427884;77;0;0,238471257;3165;13;0;1;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,04569372;49;0;0,300174956;4000;14;0;1;0;1
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,161644287;52;0;0,134433192;6121;8;0;0;0;0
"N";0,113400284;31;0;0,254913728;6664;9;0;2;0;0
"N";0,013095711;55;0;0,363039132;3500;10;0;2;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,006489024;67;0;0,099890231;12753;5;0;1;0;1
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,299786422;76;0;0,138246215;3500;11;0;0;0;0
"N";0,268399353;38;0;0,507758759;6250;12;0;1;0;2
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0,487837796;41;0;0,249076288;4600;5;0;1;0;2
"N";0,9999999;52;0;0,001938402;4642;2;0;0;0;0
"N";0,68346203;48;0;0,129354508;3903;4;0;0;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,040857428;51;0;0,385322935;5000;9;0;1;0;0
"N";0,685583993;41;0;0,450440529;10895;13;0;5;0;1
"N";0,004396358;80;0;0,23319682;4150;10;0;2;0;1
"N";0,002288418;66;0;0,000499917;6000;3;0;0;0;0
"Y";1,083405734;55;3;0,490218316;3526;10;0;1;1;1
"N";0,600289222;26;0;0,411100659;2125;3;0;0;0;0
"N";0,239963423;58;0;0,195229306;7042;8;1;1;0;4
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,003499865;48;0;0,32941435;9100;7;0;2;0;1
"N";0,072494634;74;0;0,523546435;3800;9;0;2;0;0
"N";0,029570959;80;0;0,048762191;1332;13;0;0;0;0
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0;30;0;0,149209191;3350;10;0;0;0;0
"N";0,093446262;80;0;0,123590725;4700;14;0;0;0;0
"N";0,098019024;55;0;0,025917927;4166;7;0;0;0;1
"N";0,809738087;49;0;0,196738963;6500;5;0;0;0;2
"N";0,973447395;42;0;0,468198992;3175;9;0;1;0;0
"N";5,37e-05;41;0;0,108461814;5577;7;0;0;0;1
"N";0,655147395;46;0;0,378128675;5952;6;0;1;0;3
"N";0,004769675;89;0;0,000572902;3490;9;0;0;0;0
"N";0,310076467;37;0;0,255326195;9058;7;0;1;0;0
"N";0;26;0;0,337244676;2300;4;1;1;0;0
"N";0,273435385;48;0;0,218109655;10833;10;0;1;0;0
"N";0,336222047;44;0;0,234941265;4000;14;0;0;0;0
"N";0,137528803;42;0;0,504559635;8333;13;0;2;0;3
"N";0,205274463;51;0;0,361329834;8000;10;0;1;0;0
"N";0,464195875;53;0;0,120938628;4985;8;0;0;0;0
"Y";0,983338887;27;0;0,106808245;1600;9;0;0;0;0
"N";0,28369669;61;0;0,61966257;4800;14;0;1;0;0
"N";0,041104587;28;0;0,3041988;3500;8;0;0;0;0
"N";0,002681757;51;0;0,732788003;4400;13;0;2;0;2
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,447466239;44;0;0,443923077;12999;8;0;2;0;2
"N";0,123218186;47;0;0,750680787;9914;11;0;2;0;5
"Y";0,922505535;45;0;0,501614046;12700;11;0;4;0;1
"N";0;44;0;0,183349121;9500;11;0;1;0;2
"N";0,026621989;62;0;0,290083632;4184;8;0;1;0;2
"N";0,115814589;37;1;0,067859022;1900;4;0;0;0;0
"N";0,558873832;30;0;0,214595135;3000;9;0;0;0;0
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0,9999999;35;0;0,007617597;5250;1;0;0;0;0
"N";0,306338732;57;0;0,376373626;6915;12;0;3;0;2
"N";0,24664436;45;0;0,10996858;3500;5;0;0;0;1
"N";0,568392168;35;0;0,903676471;2719;9;0;1;0;0
"N";0,04254138;35;0;0,486238532;9700;12;0;3;0;2
"N";0,096565911;40;0;0,120809423;3310;4;0;0;0;1
"N";0,295740852;47;0;0,178619035;3750;3;0;0;0;2
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,9999999;63;5;0,194618671;11000;7;0;2;0;0
"N";0,006796192;77;0;0,41393079;2253;13;0;1;0;0
"N";0,344317885;27;0;0,17953362;4416;8;0;0;0;0
"N";0,029431333;70;0;0,578070322;6000;12;0;3;0;0
"N";0,04550585;58;0;0,00979804;5000;5;0;0;0;1
"N";0,135778145;46;0;0,325581395;6750;13;0;1;0;1
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"N";0,267703359;49;0;0,021265054;9216;4;0;0;0;1
"N";0,947700354;39;1;0,048520395;3750;8;0;0;0;0
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,9999999;31;0;0;1200;0;0;0;0;0
"N";0,536349341;48;0;0,14775359;4317;6;0;0;0;2
"Y";0,9999999;55;0;0,025398541;3700;1;2;0;1;0
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,9999999;32;0;0,096394145;2800;1;0;0;0;1
"Y";1,000782541;49;1;0,642629905;6600;9;0;1;1;0
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"Y";0,680161943;47;4;0,378735696;9000;7;0;1;0;2
"N";0,288158053;38;0;0,494088583;5666;5;0;2;0;1
"N";0,017639294;89;0;0,007223476;2214;6;0;0;0;0
"N";0,665173572;54;0;0,166102842;2955;3;0;0;0;0
"N";0,838060769;65;2;0,568128183;8050;15;0;1;0;0
"N";0,10189678;24;0;0,017257039;1100;7;0;0;0;0
"Y";1,022703603;44;2;0,200471991;8050;6;2;0;2;1
"N";0,159244895;50;0;0,410598234;6000;5;0;1;0;0
"N";0,279617729;59;2;0,15028584;9095;6;0;1;0;1
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,9999999;23;0;0,117033604;862;1;0;0;0;0
"N";0,11397067;35;0;0,667821846;7790;16;0;7;0;0
"N";0,077513799;29;0;0,011997715;5250;4;0;0;0;1
"N";0,159873773;42;0;0,413489736;3750;9;0;1;0;0
"N";0,041683931;44;0;0,796093932;4300;10;0;4;0;1
"N";0,093598023;62;0;0,226219025;5003;14;0;1;0;0
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,971792188;52;0;0,76123817;5071;15;0;1;0;1
"N";0,121227307;34;0;0,389911384;4400;7;0;1;0;0
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,036812806;60;0;0,257091956;14593;9;0;1;0;3
"N";0,007363246;75;0;0,002999;3000;5;0;0;0;0
"N";0,343209383;36;0;0,408700228;5700;11;0;1;0;0
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"Y";0,718693752;54;1;0,626305265;4500;11;0;1;1;0
"N";0,159561348;48;0;0,040845473;3500;2;0;0;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"N";0,138347164;52;0;0,274721224;10850;3;0;1;0;1
"N";0,003577191;60;0;0,48955495;1100;11;0;1;0;0
"N";0,020545155;51;0;0,074226451;11666;7;0;0;0;0
"N";0,459293814;53;0;0,637213763;8340;11;0;2;0;2
"N";0,247964787;59;0;0,324075103;9000;4;0;2;0;0
"N";0,072889584;57;0;0,097390494;8583;6;0;1;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,070822483;31;0;0,085240726;3800;10;0;0;0;0
"N";0,05778174;54;0;0,505247376;2000;9;0;1;0;0
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,414240261;61;0;0,136463194;10500;14;0;2;0;0
"N";0,875140106;38;1;0,824559867;11416;8;0;3;0;1
"N";0,428439507;59;0;0,434346035;7767;12;0;2;0;0
"N";0,030785947;32;0;0,561170696;5500;9;0;2;0;0
"N";0,708590351;48;0;0,277909927;12611;11;0;2;0;3
"N";0,67083045;49;0;0,425211966;6250;7;0;1;0;3
"N";0,403427913;64;0;0,737295909;5450;9;0;3;0;0
"N";0,113085143;87;0;0,051716769;7018;6;0;0;0;0
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0;67;0;0,195850519;8000;5;0;1;0;0
"N";0;64;0;0,6257497;2500;3;0;2;0;0
"N";0,417502012;53;0;0,415656243;4700;9;0;2;1;1
"N";0,000263155;59;0;0,237585688;5980;11;0;2;0;1
"N";0,027906891;76;0;0,006427653;7000;4;0;0;0;0
"N";0,415229239;55;1;0,236357659;3041;5;0;0;0;0
"N";0,759562316;54;0;0,479469885;8450;7;0;2;0;2
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"N";0;83;0;0,008377246;7400;7;0;0;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,000307164;93;0;0,150462384;4000;11;0;1;0;0
"N";0,695345414;61;0;0,536807899;8000;11;0;1;0;1
"N";0,068726999;59;2;0,339263276;15120;16;0;1;0;4
"N";0,241148359;54;0;0,222254307;10388;8;0;1;0;3
"N";0,232223932;69;0;0,504614675;4333;15;0;1;0;0
"N";0,138716898;29;2;0,03276419;4333;3;0;0;0;0
"N";0,11493527;35;1;0,101624323;2400;3;0;0;0;0
"N";0,076955976;49;0;0,465322965;6300;8;0;3;0;2
"N";0,972881909;46;3;0,769292283;2500;8;0;0;4;3
"N";0,655633909;65;0;0,472856019;5083;13;0;1;0;0
"N";0,017705623;33;0;0,319053619;7142;7;0;1;0;0
"N";0;38;0;0,427381283;3600;4;0;1;0;3
"N";0,139086091;42;0;0,162415784;8311;5;0;2;0;1
"N";0,060803457;62;0;0,449477352;6600;7;0;1;0;0
"N";0,12052884;59;0;0,341663692;2800;11;0;0;0;0
"N";0,125656665;68;0;0,354175468;7100;14;0;1;0;0
"N";0,265081365;32;0;0,207063377;6200;6;0;0;0;3
"N";0,198076765;37;1;0,725284981;15000;12;0;4;0;0
"N";0,021353518;70;0;0,612516175;8500;19;0;4;0;0
"N";0,043752272;69;0;0,218931584;5334;5;0;1;0;0
"N";0;40;0;0,265091864;5333;5;0;1;0;1
"N";0,04559544;65;0;0,294095454;5300;3;0;1;0;0
"N";0,085942705;59;0;0,510359027;7770;13;0;4;0;2
"N";0,677963523;65;1;0,938905859;3600;14;0;1;0;1
"N";0,409889289;38;0;0,782426778;2150;8;0;1;0;1
"N";0,882164926;60;0;0,426229508;2500;8;0;0;0;0
"N";0,108642811;48;0;0,283612429;10330;7;0;2;0;2
"N";0,855349926;23;1;0,146163216;820;4;0;0;1;0
"N";0,008407096;45;0;0,335255671;2600;7;0;1;0;0
"N";0,353357583;40;0;0,691030897;10000;10;0;4;0;6
"N";0,401704653;52;0;0,892573901;4160;9;0;2;0;0
"N";0,48585301;58;0;0,315384615;7149;9;0;1;0;0
"N";0,033369849;57;0;0,413894505;5440;9;0;2;0;2
"N";0,478925816;50;0;0,380642618;5072;7;0;1;0;2
"N";0,436672236;54;0;0,374108612;14583;6;0;2;0;0
"N";0,095965505;52;3;0,189097104;13500;11;0;2;0;1
"N";0,352010842;73;0;0,20723589;10364;13;0;1;0;0
"N";0,095994811;32;0;0,205958808;5000;5;0;1;0;3
"N";0,046057815;69;0;0,002749656;8000;10;0;0;0;0
"N";0,737377104;37;0;0,879567915;4350;9;0;2;0;3
"N";0,035718571;53;0;0,399009618;10500;10;0;2;0;1
"N";0,450885201;49;0;0,65042216;6750;7;0;1;0;2
"N";0;79;0;0,087346025;4464;8;0;0;0;0
"N";0,191521991;62;0;0,261806189;14250;16;0;2;0;2
"N";0,057661862;57;1;0,373539868;3937;3;0;1;0;0
"N";0,9999999;56;0;0,443389153;4000;6;0;1;0;2
"N";0,811471019;56;1;0,257806491;6500;13;0;0;0;0
"N";0;35;0;0,295863593;3166;5;0;0;2;2
"N";0,129652994;49;0;0,489956641;11300;12;0;2;0;6
"N";0,012887966;70;0;0,141314491;7500;14;0;1;0;0
"N";0;24;0;0,643118149;820;4;0;0;0;0
"N";0,9999999;33;0;0,456089277;2060;5;0;1;0;0
"N";0,986504614;35;0;0,645189958;4500;11;0;1;0;1
"N";0,429903654;44;0;0,411311054;3500;9;0;1;0;0
"N";0,141670459;64;0;0,418121994;3950;16;0;2;0;1
"N";0;57;0;0;8500;3;0;0;0;3
