"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,008287427;55;0;0,115171335;7032;8;0;1;0;0
"N";0,091106715;63;0;0,035418452;3500;5;0;0;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,106517279;40;0;0,263151915;8800;17;0;3;0;4
"N";0,9999999;56;0;0,00711943;12500;2;0;0;0;2
"N";0,252505361;52;0;0,442592901;6000;13;0;1;0;2
"N";1,163184115;52;0;0,319174181;4213;7;0;0;0;0
"N";0,9999999;27;0;0,260763359;3274;3;0;0;1;2
"N";0,029185402;41;0;0,336295473;3600;5;0;1;0;0
"N";0,141853991;79;0;0,812870978;3200;8;0;2;0;0
"N";0,084589254;76;0;0,044093178;1201;8;0;0;0;0
"N";0,659178931;39;0;0,285324697;5866;6;0;1;0;1
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"Y";0;32;0;0,44187375;3500;5;0;1;0;2
"N";0,004680652;29;0;0,057388522;5000;4;0;0;0;0
"N";0,982477859;36;0;0,508163945;3000;3;0;1;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,020390558;79;0;0,225861336;2350;5;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0,9999999;24;0;0;3833;1;0;0;0;0
"N";0,158100266;45;2;0,475322703;3950;19;0;1;0;1
"N";0,626266154;56;0;0,142385321;5449;5;0;0;0;0
"N";0;31;0;0,432783608;2000;9;0;1;0;0
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,107720423;47;0;0,216280839;9200;12;0;3;0;2
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,5112397;58;0;0,963084409;9453;13;0;3;0;1
"N";0,086492476;64;0;0,074734316;5833;8;0;1;0;1
"N";0,222472191;30;0;0,589815683;3200;4;0;1;0;0
"N";0,035754761;79;0;0,00829363;5666;5;0;0;0;1
"N";0,9999999;26;0;0,137820513;1871;1;0;0;0;0
"N";0,108983159;53;0;0,31035201;4800;10;0;1;0;0
"N";0,165720783;68;0;0,311916978;8575;10;0;1;0;0
"N";0,011505437;52;0;0,274253271;4050;9;0;1;0;0
"N";0,106475741;32;0;0,802308265;2685;5;0;1;0;1
"N";0,196960608;40;0;0,006959443;4166;1;0;0;0;0
"N";0,9999999;36;0;0,194963754;2620;3;0;0;0;0
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"Y";0,514353049;39;0;0,984408835;2308;15;0;1;0;1
"N";0,083781617;46;0;0,421201915;5640;16;0;1;0;2
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,072587125;29;0;0,046662778;12000;15;0;0;0;0
"N";0,630901661;73;0;0,047400612;4577;3;0;0;0;0
"N";0,946508915;44;0;0,148162041;2665;5;0;0;0;1
"N";0,9999999;55;0;0,167543201;5323;1;1;0;1;2
"N";0,352319991;43;0;0,246784845;8630;8;0;0;0;1
"N";0,040283239;54;0;0,135553584;12400;11;0;1;0;0
"N";0,093632815;68;0;0,306846806;4366;6;0;2;0;0
"N";0,257067036;37;0;0,291809152;6140;6;0;0;0;4
"N";0,9999999;31;0;0,047961631;3335;2;0;0;1;4
"N";0,383952208;35;0;0,498566762;15000;18;0;2;0;0
"Y";0,546513871;35;0;0,93824256;8500;17;0;4;0;2
"N";0,14938018;54;1;0,428758481;8400;14;0;1;0;1
"N";0,033458036;80;0;0,431051723;11000;6;0;2;0;0
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,054537616;53;0;0,266824339;4650;10;0;1;0;0
"N";0,012538557;63;0;0,38510101;2375;12;0;2;0;0
"N";0,002349883;66;0;0,39184953;5103;5;0;2;0;0
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,088911089;35;0;0,000526177;3800;3;0;0;0;0
"N";0,218991588;54;0;0,586137954;3000;13;0;1;0;0
"N";0,002072256;58;0;0,210742857;8749;12;0;2;0;0
"N";0,211367652;60;0;0,24045329;10500;19;0;2;0;0
"N";0,012987013;22;0;0;0;2;0;0;0;0
"N";0,247135843;34;0;0,090524087;5666;3;0;0;0;1
"N";0,9999999;43;0;0,129623459;3000;1;0;0;0;0
"N";0;37;0;0,372395469;7150;3;0;2;0;2
"N";0,595112469;33;0;0,378525482;2020;3;0;0;0;0
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,127493625;64;0;0,09438021;14875;6;0;2;0;1
"N";0,099190841;57;0;0,604398743;3500;9;0;2;0;0
"N";0,013713796;47;0;0,401267976;6466;6;0;2;0;0
"N";0,089146989;45;1;0,25974805;5000;7;0;2;0;0
"N";0,612030682;74;2;0,76967187;3138;10;1;2;0;0
"N";0,901795412;47;1;0,52674524;3308;6;0;1;0;3
"N";0,28910532;55;0;0,939430965;5728;17;0;3;0;0
"N";0;45;1;0,012529992;3750;8;0;0;0;3
"N";0,506995336;29;0;0,5029988;2500;6;0;1;1;0
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"N";0,418397882;58;0;0,414148447;7180;14;0;2;0;0
"N";0,9999999;82;0;0;1400;0;0;0;0;0
"N";0,317047101;65;0;0,173402868;2300;14;0;0;0;0
"N";0,281812558;79;1;0,304637654;10500;16;0;2;0;1
"N";0,058309113;70;0;0,723310676;2500;12;0;2;0;0
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,9999999;50;0;0,914857386;2348;5;0;1;0;0
"N";0,096009775;53;0;0,545157068;4583;8;0;1;0;1
"N";0,028200734;56;0;0,084599116;5200;10;0;1;0;0
"N";0,149113358;68;0;0,699205217;4906;8;0;2;0;0
"N";0,00077776;74;0;0,209539523;13333;6;0;3;0;0
"N";0,9999999;27;0;0,014697237;1700;0;0;0;0;1
"N";0,901408451;27;0;0,15104398;2250;5;0;0;0;0
"N";0,361682297;41;0;0,19675058;5600;9;0;0;0;2
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,58069462;39;1;0,785196922;4417;8;0;2;0;0
"N";0,120179936;52;1;0,427216786;9912;10;0;3;0;1
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,839792644;54;0;0,68240621;3091;9;0;1;0;1
"N";0,845719252;50;0;0,323338331;2000;6;0;0;0;1
"Y";0,9999999;34;0;0,254256527;6166;5;1;1;1;2
"Y";0,9999999;30;0;0,015108425;5625;2;0;0;0;1
"N";0,623875225;41;0;0,037185126;2500;2;0;0;0;1
"N";0,176443529;67;0;0,182522829;9417;15;0;2;0;0
"N";0,123564228;45;0;0,202103511;13215;5;0;1;0;2
"N";0,04719764;74;0;0,37567161;9305;8;0;5;0;8
"N";0,087406258;32;0;0,288977727;1750;8;0;0;0;2
"N";0,472495626;42;0;0,381654964;11250;11;0;3;0;3
"N";0,017509173;59;0;0,365119461;9500;8;0;2;0;0
"N";0,871073356;35;0;0,390764509;7167;12;0;1;0;0
"N";0,161644287;52;0;0,134433192;6121;8;0;0;0;0
"N";0,200990693;33;0;0,732948234;4500;7;0;1;0;0
"N";0,443944541;65;1;0,662545192;13829;19;0;3;0;1
"N";0,013095711;55;0;0,363039132;3500;10;0;2;0;0
"N";0,113955442;33;0;0,282588669;8683;7;0;2;0;1
"N";0,04296902;60;0;0,016795866;5417;9;0;0;0;0
"N";0,979195663;61;0;0,320731136;6400;7;0;1;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"Y";0,82644118;38;0;0,6536804;5800;9;0;1;0;2
"N";0,9999999;44;0;0,514308746;2480;7;0;1;0;5
"N";0,10835629;63;0;0,005165806;6000;3;0;0;0;0
"Y";0;41;1;0,526684164;8000;4;1;2;1;1
"N";1,089825848;60;1;0,63353639;3118;7;0;1;0;0
"N";0,487837796;41;0;0,249076288;4600;5;0;1;0;2
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,444218359;44;1;0,478291378;11400;6;0;2;0;0
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,196222729;67;0;0,158012596;7144;9;0;1;0;0
"N";0,96673631;64;0;0,419895026;4000;8;0;2;0;0
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0,216826619;56;1;0,854103343;3618;16;0;3;0;2
"N";0,030141422;52;0;0,090074333;2286;6;0;0;0;0
"N";0,198454901;51;0;0,246160694;4492;7;0;1;0;2
"N";0,439512098;66;0;0,027951606;2396;2;0;0;0;0
"N";0,570122822;30;0;0,737718568;1200;5;0;0;0;0
"N";0,128842063;37;0;0,44555542;8200;10;0;2;0;2
"N";0,014370016;69;0;0,432807679;5833;9;0;1;0;0
"N";0,511248875;38;1;0,476190476;4304;10;0;1;0;2
"N";0,121532709;29;0;0,155711072;4000;4;0;0;0;0
"N";0,072494634;74;0;0,523546435;3800;9;0;2;0;0
"N";0,072093448;63;1;0,673983917;4600;17;0;1;0;1
"N";0,168772615;58;0;0,289779829;10400;11;0;1;0;1
"N";0,093446262;80;0;0,123590725;4700;14;0;0;0;0
"N";0,924107143;24;0;0,135388461;4800;7;0;0;0;2
"N";0,009495252;56;0;0,055031668;7104;2;0;0;0;1
"N";5,37e-05;41;0;0,108461814;5577;7;0;0;0;1
"N";0,9999999;30;1;0,154187958;4500;4;0;0;1;0
"N";0,034247393;43;0;0,159026599;5300;10;0;1;0;1
"N";0,137528803;42;0;0,504559635;8333;13;0;2;0;3
"N";0;49;1;0,544228523;9416;11;0;3;0;2
"N";0,014088028;51;0;0,007997715;3500;6;0;0;0;1
"N";0,918342055;33;0;0,270289344;2833;4;1;0;2;0
"N";1,034893879;39;0;0,439362795;9729;10;0;1;0;3
"Y";0,983338887;27;0;0,106808245;1600;9;0;0;0;0
"N";0;26;1;0;0;2;0;0;0;0
"N";0,299417878;56;0;0,65971575;8583;11;0;2;0;0
"N";0,004505221;39;0;0,435848607;4200;6;0;2;0;2
"N";0,492643999;55;2;0,827377113;7750;13;0;2;0;0
"N";0,021547106;56;0;0,318019519;4200;12;0;2;0;2
"N";0,621007856;64;0;0,310222339;7600;14;1;2;0;1
"N";0,002681757;51;0;0,732788003;4400;13;0;2;0;2
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,045759314;41;0;0,409914601;4800;17;0;2;0;2
"N";0,9999999;34;0;0,357756601;6400;6;0;2;0;0
"N";0,033983551;34;0;0,243744128;11708;14;0;2;0;0
"N";0,770867868;49;0;0,24042455;6500;8;0;0;0;0
"N";0,880186636;41;0;0,211888395;2472;10;0;0;0;0
"N";0;52;0;0,360159658;10772;10;0;1;0;4
"N";0,071129391;80;0;0,093687518;3500;6;0;0;0;0
"N";0,425597312;43;0;0,302766085;3325;4;0;1;1;0
"N";0,568392168;35;0;0,903676471;2719;9;0;1;0;0
"N";0,056371415;44;0;0,359768292;14500;10;0;2;0;1
"N";0,039016915;67;0;0,499126383;1716;5;0;0;0;0
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0,032998429;30;0;0,004461298;4482;1;0;0;0;0
"N";0,474681259;43;0;0,196592119;4694;6;0;0;0;1
"N";0,356634904;49;1;0,458135466;4000;11;0;2;0;0
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,9999999;63;5;0,194618671;11000;7;0;2;0;0
"N";0,9999999;63;0;0;1;2;0;0;0;0
"N";0,022417562;72;0;0,001825769;7667;2;0;0;0;0
"N";0,514708735;35;0;0,91878384;2400;18;0;1;0;1
"N";0,029431333;70;0;0,578070322;6000;12;0;3;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"N";0,056895398;64;0;0,335904688;11666;14;0;3;0;0
"N";0;63;1;0,087569008;5252;5;0;1;0;1
"N";0,04550585;58;0;0,00979804;5000;5;0;0;0;1
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"Y";1,050951924;61;3;0,801221544;1800;7;3;2;0;0
"N";0,959005856;30;0;0,213268706;3300;5;0;0;0;0
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,086672375;79;0;0,134648714;7500;15;0;0;0;0
"N";0,088046633;63;0;0,157283194;9466;5;0;1;0;0
"N";0,849229165;60;0;0,848819169;5800;11;0;2;0;0
"N";0,009937069;76;0;0,327737096;5598;16;0;2;0;0
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,519302673;40;0;0,765896315;8004;12;0;3;0;0
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0,494343504;51;0;0,692561488;3333;6;0;1;0;0
"Y";1,000782541;49;1;0,642629905;6600;9;0;1;1;0
"N";0,508254824;47;0;0,58369593;7813;9;0;1;0;1
"N";0,280334483;34;0;0,558411882;3500;10;0;1;0;0
"N";0,014083737;67;0;0,129409265;4705;7;0;1;0;0
"N";0,508008865;49;1;0,360940809;8970;10;0;2;0;4
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"N";0,046458026;64;0;0,133116883;7083;9;0;0;0;0
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,9999999;24;0;0,176025918;925;1;0;0;0;0
"N";0,00857712;49;0;0,142343063;2500;10;0;0;0;0
"N";0,86234251;34;0;0,370256803;5217;6;0;1;1;2
"N";0,068063285;52;0;0,226804124;3200;12;0;2;0;0
"N";0,335712013;41;0;0,648859731;3200;3;0;2;0;0
"N";0,741639022;55;1;0,652793401;8000;7;0;1;0;0
"N";0,004570993;28;0;0,008594983;5700;4;0;0;0;0
"N";0;24;0;0;3100;1;0;0;0;0
"N";0,024624807;50;0;0,197565025;7227;6;0;1;0;0
"N";0,161527545;77;0;0,073167863;8500;3;0;0;0;1
"N";0,9999999;23;0;0,117033604;862;1;0;0;0;0
"N";0,011946215;54;0;0,003653144;5200;5;0;0;0;0
"N";0,08628288;61;0;0,310054326;12700;10;0;3;0;0
"N";0,243902439;29;0;0,248864668;1100;3;0;0;0;0
"N";0,041683931;44;0;0,796093932;4300;10;0;4;0;1
"N";0,081286569;70;0;0,118515784;10833;14;0;1;0;0
"Y";0,9999999;46;0;0,427854938;5183;4;1;1;0;7
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,007363246;75;0;0,002999;3000;5;0;0;0;0
"N";0,757516147;43;2;0,944422231;2500;9;0;1;0;5
"N";0,000291949;60;0;0,518683579;2916;17;0;1;0;0
"N";0,474404095;39;0;0,199954034;4350;10;0;1;0;2
"N";0,307692308;25;0;0,010463378;1337;2;0;0;1;0
"Y";0,772891132;55;2;0,286726106;12000;6;1;2;0;0
"N";0,132159324;34;0;0,524502525;3366;6;0;2;0;0
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,028005705;49;0;0,299329199;7900;16;0;2;0;0
"N";0,030802321;51;0;0,751294548;6565;11;0;2;0;0
"N";0,005643425;68;0;0,718816068;3783;4;0;1;0;0
"N";0,085363988;42;0;0,653923068;8500;7;0;1;0;0
"N";0,191958515;45;0;0,318833764;8505;4;0;1;0;1
"N";0,01699306;73;0;0,269474638;4415;13;0;2;0;0
"N";0,000918349;62;0;0,001690005;4141;5;0;0;0;0
"N";0,070111885;56;0;0,220878049;10249;6;0;2;0;0
"N";0,516420752;40;4;0,016135705;2416;7;1;0;0;2
"N";0,714972501;41;0;0,420310806;8300;6;0;2;0;0
"N";0,890043982;58;0;0,074574021;4518;6;0;0;0;0
"N";0,414240261;61;0;0,136463194;10500;14;0;2;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,875140106;38;1;0,824559867;11416;8;0;3;0;1
"N";0,571642103;41;0;0,315460567;8000;7;0;0;0;2
"N";0,547268708;46;1;0,286611147;7804;9;0;1;0;2
"N";0,540729635;25;1;0,055347259;5600;3;0;0;0;1
"N";0,250713314;48;0;0,340207672;6933;7;0;1;0;1
"N";0,007560791;65;0;0,57787377;4166;14;0;2;0;0
"N";1,042978511;25;1;0,176490865;2900;9;0;0;0;0
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,346881093;34;0;0,846374544;3833;13;0;1;0;1
"N";0,026800767;56;0;0,250074993;10000;7;0;2;0;1
"N";0,108687628;70;0;0,33674189;2835;7;0;1;0;0
"N";0,659006779;50;0;0,564160685;7940;10;0;3;0;2
"N";0;67;0;0,195850519;8000;5;0;1;0;0
"N";0,002115303;62;0;0,377098661;5300;4;0;1;0;1
"N";0,102657816;75;0;0,40029985;2000;10;0;1;0;0
"N";0,035763475;69;0;0,200508998;5500;9;0;0;0;1
"N";0,891824326;45;0;0,473099828;9906;12;0;2;2;0
"N";0,117133186;31;0;0,263956007;6000;6;0;1;0;1
"N";0,737737639;34;0;0,363659085;4000;13;0;0;0;3
"N";0,017845625;54;0;0,511686144;2395;12;0;0;0;0
"N";0,417502012;53;0;0,415656243;4700;9;0;2;1;1
"N";0,9999999;31;0;0,725854829;3333;2;0;2;0;0
"N";0,099386576;59;0;0,531929282;10350;5;0;1;0;1
"N";0,072247682;58;0;0,361514127;9166;9;0;1;0;0
"Y";0;26;0;0,219129193;1400;4;0;0;0;1
"N";0,938460288;35;0;0,344655345;1000;3;0;0;0;0
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"Y";0,098532359;46;0;0,091918883;9812;6;0;0;0;0
"N";0,222099822;53;0;0,213196701;4000;4;0;1;0;0
"Y";0,331931595;33;0;0,448183042;5200;7;0;2;0;0
"N";0;83;0;0,008377246;7400;7;0;0;0;0
"N";0,21756487;24;0;0,001363017;2200;1;0;0;1;0
"N";0,389167582;53;0;0,697629415;4133;11;0;2;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,185087574;57;0;0,35906303;15325;20;0;4;0;2
"N";0,198122641;58;0;0,598523304;4333;8;0;1;0;0
"N";0,9999999;85;0;0,011247188;4000;5;0;0;0;0
"N";0,166184038;50;0;0,203518593;2500;5;0;0;0;0
"N";0;42;0;0,573151007;6800;10;0;2;0;3
"N";0,232223932;69;0;0,504614675;4333;15;0;1;0;0
"N";0,224555089;44;0;0,172716066;7300;3;0;1;0;3
"N";0,012361669;74;2;0,010582011;1700;7;0;0;0;0
"N";0,728787735;38;1;0,353819491;7500;6;3;1;2;0
"N";0,754010532;41;0;0,332891749;5283;10;0;0;0;1
"N";0,655633909;65;0;0,472856019;5083;13;0;1;0;0
"Y";0,92358804;39;1;0,180880975;3200;3;0;0;0;0
"N";0,05924195;51;0;0,358914427;7700;6;0;2;0;2
"N";0,001101664;58;0;0,396172522;3500;6;0;2;0;0
"N";0,198076765;37;1;0,725284981;15000;12;0;4;0;0
"N";0,951575711;29;0;0,873503384;1920;9;0;1;2;0
"N";0,201199201;23;0;0,003746878;2401;1;0;0;0;0
"N";0,039799276;50;0;0,177809902;8300;8;0;1;0;3
"N";0,416194602;22;0;0,014993753;2400;2;0;0;0;0
"N";0,347676394;78;0;0,897422409;1900;8;0;1;0;1
"N";0,008407096;45;0;0,335255671;2600;7;0;1;0;0
"N";0;78;0;0,748603352;3400;2;0;1;0;0
"N";0,48585301;58;0;0,315384615;7149;9;0;1;0;0
"N";0,337388426;39;0;0,333611065;6000;6;0;2;0;0
"N";0,331223896;33;0;0,133743274;1300;4;0;0;0;0
"N";0,095965505;52;3;0,189097104;13500;11;0;2;0;1
"N";0,163462649;30;0;0,235238988;3200;12;0;0;0;0
"N";0,487814634;65;0;0,494951167;6040;14;0;1;0;0
"N";0,352010842;73;0;0,20723589;10364;13;0;1;0;0
"N";0,020658285;58;0;0,185027648;11754;13;0;1;0;1
"N";0,896034846;59;0;0,603015899;6100;10;0;1;0;0
"N";0,028544314;60;0;0,365289722;7092;15;0;3;0;0
"N";0,035718571;53;0;0,399009618;10500;10;0;2;0;1
