"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,029643294;50;0;0,399106478;9400;15;3;4;0;0
"N";0,719305764;64;0;0,186225718;6228;5;0;1;0;0
"N";0,35592819;48;0;0,478090767;7667;17;0;2;0;0
"N";0,401789055;55;0;0,412779302;2550;11;0;0;0;0
"N";0,301152442;46;0;0,254661625;7668;10;0;1;0;3
"N";0;27;2;0,229139073;2264;5;2;0;1;0
"N";0;75;0;0,205971968;1640;4;0;0;0;1
"N";0,193584801;51;0;0,532754538;3800;13;0;2;0;0
"N";0,485558448;51;0;0,09963548;6583;5;0;0;0;0
"N";0,090641506;69;0;0,016683267;4015;2;0;0;0;0
"N";0,38480769;42;0;0,533099636;7416;5;0;1;0;3
"N";0,065630892;31;0;0,162635688;5250;10;0;0;0;0
"N";0,499666889;39;0;0,450171821;3200;8;0;1;0;0
"N";0,289470539;44;0;0,4825614;8916;17;0;2;0;1
"N";0,016406971;55;0;0,001785714;5599;3;0;0;0;2
"N";0,029692431;58;2;0,287187752;6204;19;0;1;0;0
"N";0,551889862;42;1;0,790613718;3600;18;0;2;0;1
"Y";0,640058527;39;0;0,055984556;9841;9;0;0;0;2
"N";0,312068793;55;1;0,127071823;1266;5;0;0;0;0
"N";0,084826988;59;0;0,53418212;3612;9;0;2;0;0
"N";0,9999999;40;0;0,60616581;7200;6;0;3;0;0
"N";0,152250785;49;0;0,030774358;9000;3;0;0;0;0
"N";0,2128856;66;0;0,351891786;5100;10;0;1;0;0
"N";0,9999999;63;3;0,200843235;5217;5;0;1;1;4
"N";0;30;0;0;4700;1;0;0;0;1
"N";0;27;0;0;4500;5;0;0;0;0
"N";0,277436128;59;0;0,388566694;3620;8;0;1;0;1
"N";0,155644438;56;0;0,336831584;2000;5;0;1;0;0
"N";0,836294011;29;3;0,260170076;4350;8;0;1;0;1
"N";0,293041811;45;0;0,373940678;3775;5;0;1;0;3
"N";0;51;0;0,238076192;10000;6;0;1;0;0
"N";0,181579946;54;0;0,3539428;6048;9;0;1;0;1
"N";0,048911121;63;0;0,102800764;6283;4;0;0;0;1
"Y";0,517045364;61;0;0,572590321;7500;20;0;2;0;0
"Y";0,387065977;51;0;0,350874186;5833;12;0;1;2;1
"N";0,210442588;53;0;0,513602495;5770;10;0;2;0;1
"N";0,124801376;62;0;0,566894457;6584;15;0;2;0;0
"N";0,184476515;32;0;0,444956049;7166;11;0;2;0;0
"N";0,187090597;63;0;0,506873282;4000;10;0;2;0;1
"N";0,616982372;32;1;0,191649336;6250;10;0;0;0;2
"N";0,193612774;47;0;0,020146833;5856;1;0;0;0;3
"Y";0,402345742;37;0;0,337622356;12667;16;0;2;0;3
"N";0,010350125;52;0;0,258589038;3812;6;0;1;0;1
"N";0,336596148;36;0;0,08037225;1181;2;0;0;0;0
"N";0;36;0;0,370418677;7666;4;0;1;0;2
"Y";0,149314411;36;0;0,558320373;4500;9;0;3;0;0
"N";0,037849716;62;0;0,162891787;8741;15;0;1;0;0
"N";0,827151013;56;1;0,219974716;8700;8;0;0;1;1
"N";0,020703507;47;0;0,645104381;3400;6;0;1;0;2
"Y";1,248751249;33;0;0,175120326;2700;3;2;0;0;0
"N";0,569824212;40;0;0,361421689;11000;18;0;1;0;2
"N";0,964561473;35;4;0,305839582;4400;10;3;0;2;2
"N";0,042534081;69;0;0,009690817;6500;4;0;0;0;1
"N";0,054940099;35;0;0,662152897;5833;10;0;2;0;2
"N";0,099724251;80;0;0,008908281;11000;3;0;0;0;0
"N";0,019883105;64;0;0,028599606;6083;16;0;0;0;0
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,003938695;75;0;0,199949219;7876;11;0;2;0;0
"N";0,160899231;33;0;0,182363527;3333;13;0;0;0;0
"N";0,986400389;36;0;0,441868921;11000;8;0;2;0;0
"N";0,001019592;83;0;0,00019996;5000;10;0;0;0;0
"N";0,189734189;60;0;0,04587156;2833;2;0;0;0;0
"N";0,116188171;33;0;0,043739065;4000;9;0;0;0;0
"N";0,254548841;56;0;0,461357487;8500;15;0;2;0;4
"N";0;63;0;0,052672049;2600;3;0;0;0;1
"N";0,659178931;39;0;0,285324697;5866;6;0;1;0;1
"N";0,066285085;58;0;0,228999349;9213;7;0;1;0;0
"N";0,9999999;65;0;0;615;3;0;0;0;0
"N";0,083486086;71;0;0,170705631;5611;4;0;1;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,075627307;60;0;0,193786454;8400;9;0;1;0;0
"N";0,682708972;41;4;0,38708711;13350;8;0;4;0;1
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0;31;0;0,432783608;2000;9;0;1;0;0
"N";0,335445712;40;0;0,344679838;4200;6;0;2;1;0
"N";0,107720423;47;0;0,216280839;9200;12;0;3;0;2
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"N";0,042202964;28;0;0,286158631;4500;6;0;1;0;0
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,5112397;58;0;0,963084409;9453;13;0;3;0;1
"N";0,037477248;37;0;0,079193665;8333;9;0;0;0;0
"N";0,223055966;44;0;0,430297475;12000;13;0;2;0;3
"N";0,958820874;56;0;0,236573549;9700;12;0;1;0;1
"N";0,9999999;34;1;0;5400;0;1;0;0;0
"N";0,518186405;73;0;0,504887091;8900;17;0;1;0;1
"N";0,003735788;39;0;0,459166466;4150;10;0;2;0;0
"Y";0,514353049;39;0;0,984408835;2308;15;0;1;0;1
"N";0,00069993;83;0;0;10500;4;0;0;0;0
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,610408703;41;1;0,064417178;2933;7;0;0;0;2
"N";0,163750645;65;0;0,266873313;10000;13;0;1;0;0
"N";0,9999999;47;0;0,370691923;3800;6;0;0;0;1
"N";0,029132576;68;0;0,008222093;10337;10;0;1;0;1
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,03452873;55;0;0,514162132;7166;7;0;2;0;1
"N";0;52;0;0,257757365;8926;11;0;1;0;2
"N";0,055228298;48;0;0,146276596;12407;5;0;1;0;0
"N";0,061439281;58;0;0,498692509;6500;19;0;4;0;1
"N";0,066928871;35;0;0,611050027;3637;5;0;1;0;2
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,037454421;57;0;0,355043926;3300;17;0;1;0;0
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,9999999;42;0;0,217236784;2250;1;0;0;0;2
"N";0,399033876;32;0;0,433893685;2200;7;0;0;0;0
"N";0,9999999;31;0;0,047961631;3335;2;0;0;1;4
"N";0,245930854;39;0;0,537720414;5500;11;0;1;0;1
"Y";0,017558727;47;0;0,53540175;2513;10;1;1;0;0
"N";0,9999999;38;1;0,134071341;6503;1;0;0;0;3
"N";0,14938018;54;1;0,428758481;8400;14;0;1;0;1
"N";0,038660566;71;0;0,308086489;8000;7;0;1;0;0
"N";0,631259134;39;0;0,273340433;2816;7;0;0;0;0
"N";0,022135842;48;0;0,003547815;6200;2;0;0;0;1
"N";0,101790219;63;0;0,042235495;2343;5;0;0;0;0
"N";0,1925349;38;0;0,225741941;12500;12;0;2;0;0
"N";0,987743331;50;0;0,4474;9999;13;0;2;0;0
"N";0,9999999;38;0;0,110878973;6700;3;0;0;0;3
"N";0,788340389;43;0;0,099845092;7100;3;0;0;0;1
"N";0;43;0;0,281729338;15450;10;0;2;0;5
"N";0,68028326;80;0;0,42985336;4568;6;0;1;0;0
"N";0,179110121;41;0;0,27491843;9500;10;1;1;0;2
"N";0;87;0;0,067381539;6900;4;0;0;0;1
"N";0,096113878;41;0;0,224395714;8025;10;0;0;0;4
"N";0,28927034;48;0;0,691654173;2000;7;0;1;0;2
"N";0,127493625;64;0;0,09438021;14875;6;0;2;0;1
"N";0,009917446;64;0;0,447430975;5468;12;0;2;0;0
"N";0,013713796;47;0;0,401267976;6466;6;0;2;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0,0199992;52;0;0,188452887;4000;6;0;1;0;1
"N";0;48;0;0,05692407;10838;4;0;0;0;1
"N";0,007353556;80;0;0,29991431;3500;16;0;0;0;1
"N";0,28910532;55;0;0,939430965;5728;17;0;3;0;0
"N";0;53;0;0,460725507;3500;7;1;1;1;0
"N";0,226957563;80;0;0,4375;4079;11;0;1;0;1
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"N";0,317047101;65;0;0,173402868;2300;14;0;0;0;0
"N";0,281812558;79;1;0,304637654;10500;16;0;2;0;1
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,544761241;58;0;0,592103062;5976;13;0;2;0;1
"N";0;48;0;0,31834083;2000;5;0;0;0;1
"N";0,041084962;64;0;0,264227981;12000;8;0;1;0;0
"N";0,9999999;68;0;0,196745562;1351;3;0;0;0;0
"N";0,019391297;68;0;0,064577141;3700;9;0;0;0;1
"N";0,099815157;57;0;0,232339826;4260;8;0;1;0;1
"N";0,065421016;56;1;0,238432226;1836;9;0;0;0;0
"N";0,811623025;33;1;0,439755691;1800;8;0;0;0;4
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,696495633;46;0;0,276620563;6000;10;0;0;0;1
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,853239735;62;0;0,48771563;1912;4;0;0;0;0
"N";0,004195682;45;1;0,478190226;8000;12;0;2;0;1
"N";0,021418674;57;0;0,281414439;4750;13;0;1;0;1
"N";0,9999999;29;0;0,080187299;6833;3;0;0;0;0
"Y";0,965034965;35;0;0,062791628;7500;2;0;1;1;2
"N";0,9999999;41;0;0,007664112;3000;0;0;0;0;0
"N";0,018856544;35;1;0,234095738;8000;11;0;0;0;0
"N";0,070324183;39;0;0,351426383;10445;12;0;1;0;4
"N";0,447465042;59;0;0,496729238;7031;10;0;2;0;2
"N";0,254093195;57;0;0,457734957;5500;12;0;2;0;0
"N";0,032008214;73;0;0,226599205;8300;11;0;2;0;0
"N";0,002983261;80;0;0,00012837;7789;2;0;0;0;0
"N";0,644710579;27;0;0,087017653;6400;7;0;0;0;0
"N";0,472495626;42;0;0,381654964;11250;11;0;3;0;3
"N";0,017509173;59;0;0,365119461;9500;8;0;2;0;0
"N";0,685700235;44;0;0,372925415;5000;10;0;2;0;0
"N";0,011834818;47;0;0,684559617;6482;8;0;1;0;2
"N";0;37;0;0,372540812;7166;6;0;1;0;0
"N";0,022440925;63;0;0,012506724;7435;19;0;0;0;0
"N";0,878880524;61;1;0,950642674;3889;19;0;1;0;1
"N";0,979195663;61;0;0,320731136;6400;7;0;1;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,299786422;76;0;0,138246215;3500;11;0;0;0;0
"N";0;59;0;0,160813579;6833;9;0;1;0;0
"N";0,324715615;58;2;0,104809516;5800;10;0;1;1;2
"Y";0;41;1;0,526684164;8000;4;1;2;1;1
"N";0,008288705;64;0;0,002893975;3800;2;0;0;0;0
"N";1,089825848;60;1;0,63353639;3118;7;0;1;0;0
"N";0,199666147;49;1;0,684568131;10743;15;0;4;0;2
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,196222729;67;0;0,158012596;7144;9;0;1;0;0
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0;60;0;0,254106556;7000;9;0;2;0;0
"N";0,004396358;80;0;0,23319682;4150;10;0;2;0;1
"N";0,205031355;39;0;0,602840353;4083;10;0;2;0;2
"Y";1,083405734;55;3;0,490218316;3526;10;0;1;1;1
"N";0,600289222;26;0;0,411100659;2125;3;0;0;0;0
"N";0,439512098;66;0;0,027951606;2396;2;0;0;0;0
"N";0;57;0;0,324611033;4241;7;0;1;0;1
"N";0,16805774;43;0;0,313671582;4000;7;0;1;0;0
"N";0,005971329;54;0;0,280197575;4453;13;0;1;0;2
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,121532709;29;0;0,155711072;4000;4;0;0;0;0
"N";0,246369867;73;0;0,289518318;5895;5;0;1;0;0
"N";0,088336591;43;0;0,216678332;10000;15;0;1;0;2
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0,070741157;65;0;0,146763902;2193;5;0;0;0;0
"N";0,312571479;33;0;0,107851172;6100;5;0;0;0;0
"N";0,085108409;54;0;0,160825176;9500;7;0;1;0;1
"N";0,924107143;24;0;0,135388461;4800;7;0;0;0;2
"Y";0,602746575;42;0;0,260608705;9166;4;0;0;0;1
"N";0,034247393;43;0;0,159026599;5300;10;0;1;0;1
"N";0,380480301;68;0;0,051771117;2568;2;0;0;0;3
"N";0,273435385;48;0;0,218109655;10833;10;0;1;0;0
"N";0,008247756;66;0;0,943611278;5000;7;0;2;0;0
"N";0,205274463;51;0;0,361329834;8000;10;0;1;0;0
"N";0,466768944;58;0;0,327109783;4016;8;0;1;0;0
"N";0,536461805;45;1;0,142285905;3000;3;2;0;0;1
"N";0,918342055;33;0;0,270289344;2833;4;1;0;2;0
"N";0,023224944;64;0;0,391854139;6800;18;0;4;0;3
"Y";0,983338887;27;0;0,106808245;1600;9;0;0;0;0
"N";0;26;1;0;0;2;0;0;0;0
"N";0,041104587;28;0;0,3041988;3500;8;0;0;0;0
"N";0;49;0;0,355376308;15000;12;0;2;0;3
"N";0,004505221;39;0;0,435848607;4200;6;0;2;0;2
"N";0,021547106;56;0;0,318019519;4200;12;0;2;0;2
"N";0,100173377;44;0;0,165314965;9000;9;0;1;0;2
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,726088978;36;2;0,137081955;2720;4;2;0;1;2
"N";0,010893096;71;0;0,194158076;4073;8;1;0;0;0
"N";0,654650704;33;0;0,481544577;7043;11;0;2;0;1
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0;34;0;0,36540709;2566;3;0;0;0;0
"N";0,425597312;43;0;0,302766085;3325;4;0;1;1;0
"N";0,24664436;45;0;0,10996858;3500;5;0;0;0;1
"N";0,001925099;70;0;0,024569089;10500;15;0;0;0;0
"N";0,474681259;43;0;0,196592119;4694;6;0;0;0;1
"N";0,356634904;49;1;0,458135466;4000;11;0;2;0;0
"N";0,096565911;40;0;0,120809423;3310;4;0;0;0;1
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,30428262;32;0;0,274722886;4600;8;0;1;0;0
"N";0,029431333;70;0;0,578070322;6000;12;0;3;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"Y";0,197701607;55;1;0,258874113;10000;7;0;2;1;1
"N";0;63;1;0,087569008;5252;5;0;1;0;1
"N";0,884176675;32;0;0,709526982;1500;6;0;0;0;0
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"N";0,267703359;49;0;0,021265054;9216;4;0;0;0;1
"Y";1,050951924;61;3;0,801221544;1800;7;3;2;0;0
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,086672375;79;0;0,134648714;7500;15;0;0;0;0
"N";0,088046633;63;0;0,157283194;9466;5;0;1;0;0
"N";0,026599391;62;0;0,074071225;13000;9;0;1;0;1
"N";0,350847689;47;0;0,43258377;11250;9;0;2;0;3
"N";0,909043376;42;0;0,422447194;8000;11;0;2;0;0
"N";0,371644487;32;0;0,427944404;4100;13;0;0;1;2
"N";0,680631937;33;0;0,057983433;3500;4;0;0;0;3
"N";0,293554293;63;0;0,282177432;6300;8;0;1;0;0
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0,655344655;35;0;0,294355859;3950;6;0;0;0;2
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,046458026;64;0;0,133116883;7083;9;0;0;0;0
"N";0,9999999;53;0;0,1026737;10995;7;0;0;0;2
"N";0,9999999;24;0;0,176025918;925;1;0;0;0;0
"N";0;35;0;0,195701075;4000;9;0;0;0;4
"N";0,484136932;46;0;0,144113613;12392;7;0;1;0;0
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,703167083;55;0;0,174802291;11000;12;0;0;0;0
"N";0,10192376;63;0;0,327049414;3500;7;0;1;0;1
"N";0,10189678;24;0;0,017257039;1100;7;0;0;0;0
"N";0,611393314;51;0;0,401873049;9609;14;0;2;0;0
"N";0,004538163;82;0;0,002220577;2701;4;0;0;0;1
"N";0,239984263;33;0;0,553889222;5000;6;0;1;0;1
"N";0,239735812;45;0;0,73225917;5833;9;0;1;0;0
"N";0,004570993;28;0;0,008594983;5700;4;0;0;0;0
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0,161527545;77;0;0,073167863;8500;3;0;0;0;1
"N";0,279617729;59;2;0,15028584;9095;6;0;1;0;1
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,11397067;35;0;0,667821846;7790;16;0;7;0;0
"N";0,282711455;63;0;0,393590148;6333;11;0;1;0;0
"N";0,017289927;49;0;0,31778037;6000;13;0;1;0;1
"N";0,077513799;29;0;0,011997715;5250;4;0;0;0;1
"N";0,159873773;42;0;0,413489736;3750;9;0;1;0;0
"N";0,041683931;44;0;0,796093932;4300;10;0;4;0;1
"N";0,093598023;62;0;0,226219025;5003;14;0;1;0;0
"N";0,081286569;70;0;0,118515784;10833;14;0;1;0;0
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,971792188;52;0;0,76123817;5071;15;0;1;0;1
"N";0,702136617;56;0;0,242281682;3400;8;0;1;0;0
"N";0,036812806;60;0;0,257091956;14593;9;0;1;0;3
"N";0,007363246;75;0;0,002999;3000;5;0;0;0;0
"N";0,463124282;44;1;0,659090909;7083;11;0;1;1;0
"N";0,757516147;43;2;0,944422231;2500;9;0;1;0;5
"N";0,000291949;60;0;0,518683579;2916;17;0;1;0;0
"N";0,377588854;34;0;0,117312917;4048;5;0;0;0;0
"N";0,401824962;42;0;0,3843717;10416;7;0;2;0;4
"N";0,028005705;49;0;0,299329199;7900;16;0;2;0;0
"N";0,042312909;35;0;0,418166509;9500;8;0;2;0;1
"N";0,294370925;30;0;0,420086554;6700;10;0;1;0;1
"N";1,016598893;63;0;0,071896203;8400;3;1;0;0;0
"N";0,319693442;67;1;0,494706249;4816;16;0;1;0;0
"N";0,025362648;29;0;0,191161768;5000;13;0;0;0;0
"N";0,191958515;45;0;0,318833764;8505;4;0;1;0;1
"N";0,23459476;54;0;0,278879813;4284;8;0;1;0;1
"N";0;43;0;0,333133373;5000;9;0;2;0;0
"N";0,012767644;73;1;0,221833227;6283;19;0;1;0;0
"N";0,459293814;53;0;0,637213763;8340;11;0;2;0;2
"N";0;66;0;0,171582842;10000;5;0;1;0;0
"N";0,714972501;41;0;0,420310806;8300;6;0;2;0;0
"Y";0,9999999;35;3;0,353441093;6000;5;2;0;1;1
"N";0,070822483;31;0;0,085240726;3800;10;0;0;0;0
"N";0,02355508;54;0;0,466629119;3550;8;0;2;0;0
"N";0,890043982;58;0;0,074574021;4518;6;0;0;0;0
"N";0,414240261;61;0;0,136463194;10500;14;0;2;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,049999219;45;0;0,24047578;5800;12;0;2;0;3
"N";0,571642103;41;0;0,315460567;8000;7;0;0;0;2
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0;60;0;0,18893146;11744;13;0;2;0;0
"N";0,9999999;47;0;0,384359401;1201;3;0;0;0;0
"N";0,708590351;48;0;0,277909927;12611;11;0;2;0;3
"Y";0,877076412;51;4;0,81300813;4550;15;0;1;0;2
"N";0,023907646;65;0;0,309335963;9125;14;0;2;0;0
"N";0,026800767;56;0;0,250074993;10000;7;0;2;0;1
"N";0,016066131;85;0;0,135431062;9406;10;0;0;0;0
"N";0,038045505;56;0;0,240268552;14000;8;0;2;0;1
"N";0,9999999;35;1;0;4650;0;0;0;0;0
"N";0,891824326;45;0;0,473099828;9906;12;0;2;2;0
"N";0,944044764;27;0;0,14089422;4584;7;0;0;0;1
"N";0,9999999;35;0;0,293916024;3500;6;0;0;0;0
"N";0,417502012;53;0;0,415656243;4700;9;0;2;1;1
"N";0,080634898;48;0;0,131345763;10833;5;0;2;0;4
"N";0,759562316;54;0;0,479469885;8450;7;0;2;0;2
"N";0,720190134;37;0;0,73364486;5563;6;0;1;0;2
"Y";0,016814976;43;1;0,029509816;8098;6;0;0;1;0
"N";0,094884325;68;0;0,644670051;2166;13;0;2;0;0
"N";0,000416655;80;0;0;6500;2;0;0;0;0
"N";0,9999999;52;0;0,740286299;4400;3;1;1;0;0
"N";0,213039604;54;1;0,241675832;10000;17;0;2;0;0
"N";0,105642895;71;0;0,220465601;11511;8;0;1;0;0
"N";0,090761837;32;0;0,095968011;3000;8;0;0;0;0
"N";0,21756487;24;0;0,001363017;2200;1;0;0;1;0
"N";0;44;0;0,51697563;4800;11;0;2;0;0
"N";0,996667111;36;0;0,096717468;3411;3;0;0;0;2
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,198122641;58;0;0,598523304;4333;8;0;1;0;0
"N";0,023681718;62;0;0,451478551;2400;7;0;3;0;0
"N";0,9999999;85;0;0,011247188;4000;5;0;0;0;0
"N";0,962037962;38;1;0,182575272;1560;3;0;0;0;0
