"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0;60;0;0,203310743;9000;7;0;2;0;1
"N";0,013174641;41;0;0,121859768;8000;8;0;0;0;2
"N";0,006341611;61;0;0,423549278;6513;19;0;3;0;1
"N";0,655344655;35;0;0,294355859;3950;6;0;0;0;2
"N";0,494343504;51;0;0,692561488;3333;6;0;1;0;0
"Y";1,000782541;49;1;0,642629905;6600;9;0;1;1;0
"N";0,169233231;47;0;0,228154369;5000;6;0;1;0;2
"Y";0,9999999;41;0;0,492424242;5147;5;1;1;0;1
"N";0,508008865;49;1;0,360940809;8970;10;0;2;0;4
"N";0,000115738;60;0;0,008918316;14800;5;0;0;0;1
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,281677722;32;0;0,400887929;8333;7;0;1;0;4
"N";0,03382955;58;0;0,177037996;8500;10;0;2;0;0
"N";0,046458026;64;0;0,133116883;7083;9;0;0;0;0
"N";0,103659756;29;0;0,195398574;3085;5;0;0;0;0
"N";0,9999999;53;0;0,1026737;10995;7;0;0;0;2
"Y";0,680161943;47;4;0,378735696;9000;7;0;1;0;2
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,806522776;27;0;0,514185727;8000;11;0;0;0;0
"N";0,10192376;63;0;0,327049414;3500;7;0;1;0;1
"N";0,151847413;56;1;0,291383601;14866;15;0;1;0;1
"N";0,004538163;82;0;0,002220577;2701;4;0;0;0;1
"N";0,007329357;68;0;0,145237897;12000;20;0;1;0;0
"N";0,159244895;50;0;0,410598234;6000;5;0;1;0;0
"N";0,279617729;59;2;0,15028584;9095;6;0;1;0;1
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,004222228;77;0;0,002671416;1122;5;0;0;0;0
"N";0,017289927;49;0;0,31778037;6000;13;0;1;0;1
"N";0,077513799;29;0;0,011997715;5250;4;0;0;0;1
"N";0,041683931;44;0;0,796093932;4300;10;0;4;0;1
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"N";0,663133687;41;1;0,266495287;4667;5;1;0;0;0
"N";0,177730469;34;0;0,156888693;6800;8;0;0;0;0
"N";0;88;0;0;3333;6;0;0;0;0
"N";0,950105123;46;0;0,52499494;4940;5;0;1;0;3
"N";0,702136617;56;0;0,242281682;3400;8;0;1;0;0
"N";0,01292519;54;0;0,00235248;5100;9;0;0;0;3
"N";0,377588854;34;0;0,117312917;4048;5;0;0;0;0
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"N";0;51;0;0,073110285;4034;8;0;0;0;2
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,042312909;35;0;0,418166509;9500;8;0;2;0;1
"N";0,294370925;30;0;0,420086554;6700;10;0;1;0;1
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";0,013609221;73;1;0,340329835;2000;6;0;1;0;0
"N";0,319693442;67;1;0,494706249;4816;16;0;1;0;0
"N";0,868279607;63;0;0,310741037;13750;19;0;1;0;0
"N";0,23459476;54;0;0,278879813;4284;8;0;1;0;1
"N";0,000918349;62;0;0,001690005;4141;5;0;0;0;0
"Y";0,108532462;52;3;0,338559418;4400;13;1;1;0;1
"N";0,228493987;56;0;0,306564342;7296;9;0;2;0;0
"N";0,00189109;51;0;0,445646574;3881;10;0;1;0;3
"N";0;66;0;0,171582842;10000;5;0;1;0;0
"N";0,072889584;57;0;0,097390494;8583;6;0;1;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"Y";0,9999999;35;3;0,353441093;6000;5;2;0;1;1
"N";0,032128341;55;0;0,018325698;2400;5;0;0;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,428439507;59;0;0,434346035;7767;12;0;2;0;0
"N";1,042978511;25;1;0,176490865;2900;9;0;0;0;0
"N";0,9999999;63;0;0;2390;1;0;0;0;1
"N";0,638198235;55;0;0,376462354;10000;12;0;2;0;0
"N";0,178084094;38;0;0,836036436;4500;13;0;2;0;2
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,189053083;33;1;0,173565287;5000;10;0;0;0;0
"N";0,026800767;56;0;0,250074993;10000;7;0;2;0;1
"N";0,184182617;73;0;0,355906118;5197;6;0;1;0;0
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0,032604458;66;0;0,641991925;5200;9;0;0;0;0
"N";0,035763475;69;0;0,200508998;5500;9;0;0;0;1
"N";0,944044764;27;0;0,14089422;4584;7;0;0;0;1
"N";0,9999999;35;0;0,293916024;3500;6;0;0;0;0
"N";0,9999999;26;0;0;2000;0;0;0;0;0
"N";0,9999999;31;0;0,725854829;3333;2;0;2;0;0
"N";0,027906891;76;0;0,006427653;7000;4;0;0;0;0
"N";0,006046879;60;0;0,008248969;5333;5;0;0;0;1
"N";0;47;0;0,263133605;13000;8;0;1;0;0
"Y";0,016814976;43;1;0,029509816;8098;6;0;0;1;0
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"N";0,9999999;47;0;0,031665458;4136;1;0;0;0;3
"N";0,21756487;24;0;0,001363017;2200;1;0;0;1;0
"N";0,389167582;53;0;0,697629415;4133;11;0;2;0;0
"N";0,996667111;36;0;0,096717468;3411;3;0;0;0;2
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,023681718;62;0;0,451478551;2400;7;0;3;0;0
"N";0,232223932;69;0;0,504614675;4333;15;0;1;0;0
"N";0,138716898;29;2;0,03276419;4333;3;0;0;0;0
"N";0,007946455;69;0;0,267782427;3584;7;0;1;0;0
"N";0,728787735;38;1;0,353819491;7500;6;3;1;2;0
"N";0,972881909;46;3;0,769292283;2500;8;0;0;4;3
"N";0,017705623;33;0;0,319053619;7142;7;0;1;0;0
"N";0;84;0;0,188712522;1700;5;0;0;0;0
"N";0;38;0;0,427381283;3600;4;0;1;0;3
"N";0,139086091;42;0;0,162415784;8311;5;0;2;0;1
"Y";0,9999999;40;0;0,024168236;3185;1;3;0;0;2
"N";0,001101664;58;0;0,396172522;3500;6;0;2;0;0
"N";0,060803457;62;0;0,449477352;6600;7;0;1;0;0
"N";0,12052884;59;0;0,341663692;2800;11;0;0;0;0
"N";0,275536858;47;0;0,192701825;4000;3;0;0;0;2
"N";0,265081365;32;0;0,207063377;6200;6;0;0;0;3
"N";0,021353518;70;0;0,612516175;8500;19;0;4;0;0
"N";0,951575711;29;0;0,873503384;1920;9;0;1;2;0
"Y";0,9999999;46;1;0,673163418;2000;5;3;0;2;0
"Y";0,986295215;50;3;0,170919325;5329;6;0;2;1;1
"N";0,025079156;64;0;0,010381862;8379;12;0;0;0;0
"N";0,085942705;59;0;0,510359027;7770;13;0;4;0;2
"N";0,831128732;47;0;0,46374635;11984;16;0;2;0;0
"N";0,9999999;33;1;0,101789821;10000;6;0;0;0;0
"N";0,201199201;23;0;0,003746878;2401;1;0;0;0;0
"N";0,092003582;55;0;0,396001111;3600;4;0;1;0;0
"N";0,039799276;50;0;0,177809902;8300;8;0;1;0;3
"N";0,936191982;31;4;0,060705974;5155;6;0;0;0;1
"N";0,9999999;45;0;0;4116;4;0;0;0;0
"N";0,444712481;74;0;0,333703621;4500;13;0;0;0;0
"N";0,190258151;48;0;0,402248595;1600;8;0;0;0;0
"N";0,008407096;45;0;0,335255671;2600;7;0;1;0;0
"N";0,401704653;52;0;0,892573901;4160;9;0;2;0;0
"N";0;78;0;0,748603352;3400;2;0;1;0;0
"N";0,331223896;33;0;0,133743274;1300;4;0;0;0;0
"N";0,436672236;54;0;0,374108612;14583;6;0;2;0;0
"N";0,259772812;68;0;0,391440175;3200;7;0;1;0;0
"Y";0,972037284;53;2;0,178454842;3675;9;1;0;1;0
"N";0,84293979;39;0;0,312537493;5000;8;0;1;0;1
