"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,054940099;35;0;0,662152897;5833;10;0;2;0;2
"N";0,175434349;47;0;0,149077983;4500;9;0;0;0;0
"N";0,019883105;64;0;0,028599606;6083;16;0;0;0;0
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,091106715;63;0;0,035418452;3500;5;0;0;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,106517279;40;0;0,263151915;8800;17;0;3;0;4
"N";0,01239876;50;3;0,207518671;11916;4;0;1;0;0
"N";0,520418652;36;1;0,232918082;2648;5;0;0;0;3
"N";0,092392056;71;2;0,190062303;13000;7;0;1;0;0
"N";0,045516721;40;0;0,090355422;11000;12;0;0;0;3
"N";0,759286581;41;1;0,408475574;1698;4;0;0;0;1
"N";0,189734189;60;0;0,04587156;2833;2;0;0;0;0
"N";0,410946459;56;0;0,712194056;4575;16;0;1;0;0
"N";0,714892819;34;1;0,870354941;6000;8;0;1;0;0
"N";0,141853991;79;0;0,812870978;3200;8;0;2;0;0
"N";0,473663158;36;1;0,650674663;2000;8;0;0;0;0
"N";0;57;0;0,335066493;10000;11;0;2;0;3
"N";0;63;0;0,052672049;2600;3;0;0;0;1
"N";0,471803323;60;0;0,365787835;9633;12;0;1;0;1
"N";0,066285085;58;0;0,228999349;9213;7;0;1;0;0
"Y";0,02331266;58;0;0,632371083;4052;13;1;2;0;0
"N";0,077358439;44;0;0,324267573;10000;10;0;2;0;0
"N";0,082452074;57;0;0,89117395;3500;12;0;1;0;1
"N";0,9999999;65;0;0;615;3;0;0;0;0
"N";0,211859605;55;0;0,128716003;6323;8;0;0;0;1
"N";0,4275909;39;0;0,342354782;10862;14;1;2;0;0
"N";0,083486086;71;0;0,170705631;5611;4;0;1;0;0
"N";0,075627307;60;0;0,193786454;8400;9;0;1;0;0
"N";0,013218661;57;0;0,085321957;7500;10;0;1;0;0
"N";0,255610417;54;0;0,528550512;3414;9;0;1;0;1
"N";0,9999999;24;0;0;3833;1;0;0;0;0
"N";0,9999999;48;0;0,165213329;6421;0;1;0;0;2
"N";0,335445712;40;0;0,344679838;4200;6;0;2;1;0
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,001901275;69;0;0;5455;6;0;0;0;0
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,037477248;37;0;0,079193665;8333;9;0;0;0;0
"N";0,047294357;57;0;0,447142596;5476;14;0;1;0;0
"N";0;58;0;0,411084131;7000;10;0;2;0;1
"N";0,457154579;50;0;0,103425118;13400;7;0;0;0;2
"N";0,128419662;59;0;0,226433961;11000;10;0;1;0;0
"N";0,035754761;79;0;0,00829363;5666;5;0;0;0;1
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,9999999;26;0;0,137820513;1871;1;0;0;0;0
"N";0,347921078;42;0;0,373740482;13000;11;0;2;0;2
"N";0,108983159;53;0;0,31035201;4800;10;0;1;0;0
"N";0,165720783;68;0;0,311916978;8575;10;0;1;0;0
"N";0,194625748;31;1;0,283571758;4333;20;0;0;0;0
"N";0,802993617;42;1;0,524458002;9178;9;0;1;0;3
"N";0,288592785;51;0;0,226213976;10131;4;0;2;0;3
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"N";0,00069993;83;0;0;10500;4;0;0;0;0
"N";0,222506167;59;0;0,271467415;11400;9;0;2;0;0
"N";0,03737868;76;1;0,372787227;2880;8;0;1;0;0
"Y";0,913773615;55;2;0,881655429;4300;17;0;2;0;1
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0;35;0;0;1500;3;0;0;0;0
"N";0,040547951;74;0;0,020736901;5400;5;0;0;0;0
"N";0,016658432;53;0;0,315187201;9000;6;0;1;0;0
"N";0,749133564;50;2;0,432119554;4750;17;0;1;0;0
"N";0,700331051;45;1;0,546448087;8966;11;0;2;0;1
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,093632815;68;0;0,306846806;4366;6;0;2;0;0
"N";0,9999999;38;1;0,134071341;6503;1;0;0;0;3
"N";0,546015655;39;0;0,407318536;5000;8;0;1;0;0
"N";0,14938018;54;1;0,428758481;8400;14;0;1;0;1
"N";0,033458036;80;0;0,431051723;11000;6;0;2;0;0
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"Y";0,829560586;34;1;0,248187953;4000;6;0;1;0;2
"N";0,631259134;39;0;0,273340433;2816;7;0;0;0;0
"N";0,520689428;68;3;0,777370438;6000;9;0;3;0;0
"N";0,1925349;38;0;0,225741941;12500;12;0;2;0;0
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,220201834;34;0;0,462354974;4050;10;0;2;0;1
"N";0,788340389;43;0;0,099845092;7100;3;0;0;0;1
"N";0,012987013;22;0;0;0;2;0;0;0;0
"N";0,247135843;34;0;0,090524087;5666;3;0;0;0;1
"N";0;87;0;0,067381539;6900;4;0;0;0;1
"N";0,096113878;41;0;0,224395714;8025;10;0;0;0;4
"N";0,275326535;66;1;0,38317757;5884;17;0;1;0;0
"N";0,595112469;33;0;0,378525482;2020;3;0;0;0;0
"N";0,026147183;67;0;0,329780147;1500;7;0;1;0;0
"N";0,28927034;48;0;0,691654173;2000;7;0;1;0;2
"N";0,011073664;52;0;0,012372578;12850;4;0;0;0;3
"N";0,123471362;63;0;0,364188164;2635;6;0;1;0;1
"N";0,127493625;64;0;0,09438021;14875;6;0;2;0;1
"N";0,9999999;37;0;0,377631696;11256;11;0;2;0;1
"N";0,089146989;45;1;0,25974805;5000;7;0;2;0;0
"N";0,612030682;74;2;0,76967187;3138;10;1;2;0;0
"N";0,001759965;46;0;0,214688239;5500;5;0;1;0;2
"N";0,390088472;39;0;0,326036484;3014;6;0;0;0;0
"N";0,247597087;56;0;0,702749471;5200;8;0;1;0;2
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"N";0,002776037;55;0;0,37584925;7800;11;0;2;0;1
"N";0,058309113;70;0;0,723310676;2500;12;0;2;0;0
"N";0,963614554;46;0;0,224283305;3557;5;1;1;0;3
"N";0,027130865;43;0;0,256738293;8050;6;0;1;0;1
"N";0,030586236;36;1;0,310935893;2916;5;0;0;0;2
"N";0,041084962;64;0;0,264227981;12000;8;0;1;0;0
"Y";0;36;0;0,157678245;4375;7;0;0;0;2
"N";0,096009775;53;0;0,545157068;4583;8;0;1;0;1
"N";0,047286367;69;0;0,012931609;7500;5;0;0;0;0
"N";0,062081558;28;0;0,012387188;5650;6;0;0;0;0
"N";0,065421016;56;1;0,238432226;1836;9;0;0;0;0
"N";0,507497501;68;0;0,012468828;3608;3;0;0;0;0
"Y";0,9999999;60;1;0,540617473;4566;2;0;1;1;0
"N";0,016118843;38;0;0,1247501;2500;12;0;0;0;1
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,05575925;62;0;0,014802119;6417;6;0;0;0;0
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"N";0,037273952;63;0;0,953488372;1805;8;0;1;0;0
"N";0,07372713;53;0;0,139694329;7000;16;0;0;0;0
"N";0,06781117;71;0;0,332303218;5500;19;0;2;0;1
"N";0,030153714;58;0;0,003999;4000;6;0;0;0;0
"N";0,004195682;45;1;0,478190226;8000;12;0;2;0;1
"N";0,760016551;48;2;0,917543584;6366;10;0;1;0;1
"N";0,119775556;31;0;0,041959578;4551;3;1;0;0;0
"N";0,020212314;55;0;0,302395774;5300;13;0;1;0;0
"Y";0,9999999;30;0;0,015108425;5625;2;0;0;0;1
"N";0;42;0;0,483205749;6400;3;0;1;0;4
"N";0,254093195;57;0;0,457734957;5500;12;0;2;0;0
"N";0,011753293;63;0;0,104972376;3800;3;0;1;0;0
"N";0,994133464;53;1;0,53749837;7666;10;0;1;0;0
"Y";0,617025827;26;0;0,160912815;3417;5;0;0;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,04569372;49;0;0,300174956;4000;14;0;1;0;1
"N";0,036934189;56;0;0,287934952;8362;8;0;1;0;2
"N";0,017509173;59;0;0,365119461;9500;8;0;2;0;0
"N";0,525349959;44;0;0,265853034;11716;8;0;2;0;1
"N";0,011834818;47;0;0,684559617;6482;8;0;1;0;2
"N";0,113400284;31;0;0,254913728;6664;9;0;2;0;0
"N";0,113955442;33;0;0,282588669;8683;7;0;2;0;1
"N";0,022440925;63;0;0,012506724;7435;19;0;0;0;0
"N";0,979195663;61;0;0,320731136;6400;7;0;1;0;0
"N";0,029406119;62;1;0,246739697;3833;10;0;0;0;0
"N";0,635388319;44;1;0,429330591;11666;19;0;2;0;4
"N";0,654211301;37;0;0,26991654;10543;10;0;3;0;0
"N";0,9999999;44;0;0,514308746;2480;7;0;1;0;5
"N";0,268399353;38;0;0,507758759;6250;12;0;1;0;2
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0;59;0;0,160813579;6833;9;0;1;0;0
"N";0,080481775;38;0;0,273972603;10000;12;0;1;0;1
"N";0,68346203;48;0;0,129354508;3903;4;0;0;0;0
"N";0,380440179;58;0;0,321542384;6275;9;0;1;0;0
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,673189544;35;0;0,424098921;3800;5;0;1;0;0
"N";0,55613391;36;0;0,151914167;4100;4;0;0;0;0
"N";0,040857428;51;0;0,385322935;5000;9;0;1;0;0
"N";0,96673631;64;0;0,419895026;4000;8;0;2;0;0
"N";0,685583993;41;0;0,450440529;10895;13;0;5;0;1
"N";0,216826619;56;1;0,854103343;3618;16;0;3;0;2
"N";0,555938038;53;0;0,451816271;3330;10;0;0;0;0
"N";0,143187518;46;0;0,048500555;2700;3;0;0;0;0
"Y";1,083405734;55;3;0,490218316;3526;10;0;1;1;1
"N";0,600289222;26;0;0,411100659;2125;3;0;0;0;0
"N";0,030141422;52;0;0,090074333;2286;6;0;0;0;0
"N";0,570122822;30;0;0,737718568;1200;5;0;0;0;0
"N";0,054783369;63;0;0,099980004;5000;15;0;0;0;1
"N";0,351892829;45;0;0,563852484;3280;18;0;3;0;4
"N";0,430444733;53;0;0,281642229;8524;12;0;2;0;0
"N";0,072494634;74;0;0,523546435;3800;9;0;2;0;0
"N";0,457431884;42;1;0,700270556;8500;17;0;3;0;2
"N";0,032438862;86;0;0,141974187;5500;14;0;1;0;0
"N";0,483301113;40;0;0,303013393;3583;11;0;1;0;2
"N";0,55986436;63;0;0,589572193;2243;6;0;1;0;0
"N";0,098019024;55;0;0,025917927;4166;7;0;0;0;1
"N";0,12724513;46;0;0,643;14999;11;0;5;0;0
"N";0,312571479;33;0;0,107851172;6100;5;0;0;0;0
"N";0;34;0;0,062897655;5500;2;0;0;0;0
"N";0,639081992;48;0;0,362545818;3000;5;1;1;0;1
"N";0,329152121;41;0;0,534155364;4054;8;0;2;0;1
"N";0,017050203;64;0;0,583655513;7500;19;0;4;0;0
"N";0,310076467;37;0;0,255326195;9058;7;0;1;0;0
"N";0,284951627;52;0;0,380131887;4700;9;0;1;0;0
"N";0,008247756;66;0;0,943611278;5000;7;0;2;0;0
"N";0,918342055;33;0;0,270289344;2833;4;1;0;2;0
"N";0,023224944;64;0;0,391854139;6800;18;0;4;0;3
"N";1,034893879;39;0;0,439362795;9729;10;0;1;0;3
"N";0,143931853;61;0;0,222951896;6090;9;0;1;0;0
"N";0,492643999;55;2;0,827377113;7750;13;0;2;0;0
"N";0,100173377;44;0;0,165314965;9000;9;0;1;0;2
"N";0,621007856;64;0;0,310222339;7600;14;1;2;0;1
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0;44;0;0,183349121;9500;11;0;1;0;2
"N";0,880186636;41;0;0,211888395;2472;10;0;0;0;0
"N";0,212526282;43;1;0,206479352;10000;8;0;2;0;0
"N";0,456585044;32;0;0,630046584;2575;9;0;2;0;0
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0,903123346;47;0;0,342544069;8395;8;0;2;0;0
"N";0,231831982;44;0;0,192690243;12667;6;0;1;0;2
"N";0,328573722;66;1;0,293398759;10800;17;0;2;0;1
"N";0,24664436;45;0;0,10996858;3500;5;0;0;0;1
"N";0,568392168;35;0;0,903676471;2719;9;0;1;0;0
"N";1,006955514;66;0;0,214392804;2000;3;0;0;0;0
"N";0,982431974;59;5;0,664255618;14239;13;0;2;1;2
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0,036347783;49;0;0,180969958;9752;11;0;0;0;1
"N";0,006796192;77;0;0,41393079;2253;13;0;1;0;0
"N";0,022417562;72;0;0,001825769;7667;2;0;0;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"Y";0,768820786;25;1;0,569584736;1781;6;0;0;0;0
"N";0,366062091;77;0;0,559043159;7900;12;0;1;0;0
"N";0,162218632;49;0;0,459160129;4333;9;0;2;0;1
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"Y";0,978808477;47;1;0,428419088;3750;5;4;0;0;1
"N";0,959005856;30;0;0,213268706;3300;5;0;0;0;0
"N";0,911663333;37;0;0,632308212;5917;11;0;2;0;3
"N";0,909043376;42;0;0,422447194;8000;11;0;2;0;0
"N";0,006161492;41;0;0,001079914;8333;3;0;0;0;0
"N";0,162704663;36;0;0,043175147;8175;9;0;0;0;4
"N";0,101810554;36;0;0,816436713;5000;6;0;2;0;2
"N";0,293554293;63;0;0,282177432;6300;8;0;1;0;0
"N";0,180280146;47;0;0,02849715;10000;4;0;0;0;5
"N";0,9999999;45;0;0;4000;3;0;0;0;4
"N";0,655344655;35;0;0,294355859;3950;6;0;0;0;2
"N";0,136793641;92;1;0,235086836;3972;11;0;1;0;1
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"N";0,508254824;47;0;0,58369593;7813;9;0;1;0;1
"N";0,280334483;34;0;0,558411882;3500;10;0;1;0;0
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"Y";0,9999999;30;0;0;2900;3;0;0;0;1
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,060876125;67;0;0,122324159;5885;10;0;0;0;2
"N";0,9999999;24;0;0,176025918;925;1;0;0;0;0
"N";0;35;0;0,195701075;4000;9;0;0;0;4
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,017639294;89;0;0,007223476;2214;6;0;0;0;0
"N";0,891623721;37;0;0,564257446;4800;8;0;1;0;1
"N";0,151847413;56;1;0,291383601;14866;15;0;1;0;1
"N";0,239984263;33;0;0,553889222;5000;6;0;1;0;1
"N";0,068063285;52;0;0,226804124;3200;12;0;2;0;0
"N";0,504430534;25;0;0,188216476;3750;13;0;0;0;0
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0,442308844;43;0;0,063498247;5133;4;0;0;1;1
"N";0,004222228;77;0;0,002671416;1122;5;0;0;0;0
"N";0,015679373;73;0;0,182954261;4000;6;0;1;0;0
"N";0,017289927;49;0;0,31778037;6000;13;0;1;0;1
"N";0,243902439;29;0;0,248864668;1100;3;0;0;0;0
"N";0,081286569;70;0;0,118515784;10833;14;0;1;0;0
"N";0,314304201;51;0;0,440159954;3500;13;0;0;0;1
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"N";0,584717608;24;0;0,129642134;1480;3;0;0;0;0
"N";0,000808265;54;1;0,255594705;10500;19;0;1;0;0
"N";0,659890841;41;0;0,374094099;8692;11;0;2;0;4
"N";0;40;0;0;4450;4;0;0;0;0
"N";0,474404095;39;0;0,199954034;4350;10;0;1;0;2
"N";0,050790004;57;0;0,375937344;6000;20;0;2;0;0
"N";0,279609581;79;0;0,225298691;5272;11;0;1;0;0
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,042312909;35;0;0,418166509;9500;8;0;2;0;1
"N";0,023248838;36;0;0,088126389;4050;4;0;0;0;0
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";0,06400657;55;0;0,479244421;13128;8;0;3;0;0
"N";0,319693442;67;1;0,494706249;4816;16;0;1;0;0
"N";0,025362648;29;0;0,191161768;5000;13;0;0;0;0
"N";0,671517276;37;0;0,387526779;4200;12;0;0;0;0
"N";0,191958515;45;0;0,318833764;8505;4;0;1;0;1
"Y";0,930232558;74;2;0,32247662;3100;6;0;0;0;0
"N";0,003577191;60;0;0,48955495;1100;11;0;1;0;0
"N";0;43;0;0,333133373;5000;9;0;2;0;0
"N";0,128049492;46;1;0,519285488;6325;12;0;3;0;4
"N";0,012767644;73;1;0,221833227;6283;19;0;1;0;0
"N";0,459293814;53;0;0,637213763;8340;11;0;2;0;2
"N";0,077708073;74;0;0,16712694;10500;14;0;1;0;0
"N";0,714972501;41;0;0,420310806;8300;6;0;2;0;0
"N";0,020957257;63;0;0,405168436;4333;11;0;2;0;0
"N";0,576351207;65;0;0,301519757;6579;9;0;1;0;1
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,032128341;55;0;0,018325698;2400;5;0;0;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,083189108;46;0;0,2223968;7000;6;0;1;0;3
"N";0,06137026;72;0;0,275938947;5830;6;0;1;0;1
"N";0,009860883;87;0;0,103343465;6250;7;0;0;0;0
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0,9999999;47;0;0,384359401;1201;3;0;0;0;0
"N";0,403427913;64;0;0,737295909;5450;9;0;3;0;0
"N";1,042978511;25;1;0,176490865;2900;9;0;0;0;0
"N";0,431177706;65;0;0,304904717;3200;3;0;0;0;0
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0,055594441;62;0;0,323684586;14025;5;0;2;0;1
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,016066131;85;0;0,135431062;9406;10;0;0;0;0
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0,038045505;56;0;0,240268552;14000;8;0;2;0;1
"N";0,891824326;45;0;0,473099828;9906;12;0;2;2;0
"Y";0,93549709;55;0;0,4502933;6477;10;0;2;0;0
"Y";0,741505663;43;2;0,182833217;5731;11;0;0;1;1
"N";0;64;0;0,6257497;2500;3;0;2;0;0
