"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0,003574848;70;0;0,410062479;6081;15;0;1;0;0
"N";0,474681259;43;0;0,196592119;4694;6;0;0;0;1
"N";0,096565911;40;0;0,120809423;3310;4;0;0;0;1
"N";0,044177962;31;0;0,33847981;5893;9;0;1;0;1
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,827200631;53;0;0,505687694;2900;8;0;3;0;0
"Y";0,768820786;25;1;0,569584736;1781;6;0;0;0;0
"N";0;63;1;0,087569008;5252;5;0;1;0;1
"N";0,884176675;32;0;0,709526982;1500;6;0;0;0;0
"N";0,9999999;32;0;0,566289141;1500;4;0;0;0;0
"Y";1,050951924;61;3;0,801221544;1800;7;3;2;0;0
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,086672375;79;0;0,134648714;7500;15;0;0;0;0
"N";0,02365588;70;0;0,01793722;2452;7;0;0;0;0
"N";0,032966889;48;0;0,537307906;5400;10;0;2;0;1
"N";0,106507141;40;0;0,173443541;7500;13;1;2;0;1
"N";0,909043376;42;0;0,422447194;8000;11;0;2;0;0
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,013174641;41;0;0,121859768;8000;8;0;0;0;2
"N";0,180280146;47;0;0,02849715;10000;4;0;0;0;5
"N";0,101740388;64;0;0,361220731;3800;9;0;1;0;0
"N";0,617672488;44;1;0,14130275;6800;8;0;0;0;2
"N";0,006341611;61;0;0,423549278;6513;19;0;3;0;1
"N";0,655344655;35;0;0,294355859;3950;6;0;0;0;2
"N";0,105556349;45;0;0,222071349;8100;5;0;2;0;2
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"N";0,03167801;28;0;0,114237715;2380;7;0;0;0;0
"N";0,9999999;62;0;0,03263928;1776;1;1;0;0;0
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,046458026;64;0;0,133116883;7083;9;0;0;0;0
"N";0,9999999;53;0;0,1026737;10995;7;0;0;0;2
"Y";0,9999999;30;0;0;2900;3;0;0;0;1
"N";0,672442519;85;2;0,020381451;5347;7;1;0;1;0
"N";0,703167083;55;0;0,174802291;11000;12;0;0;0;0
"N";0,017639294;89;0;0,007223476;2214;6;0;0;0;0
"N";0,00857712;49;0;0,142343063;2500;10;0;0;0;0
"N";0,86234251;34;0;0,370256803;5217;6;0;1;1;2
"N";0;42;0;0;5000;2;0;0;0;0
"N";0,838060769;65;2;0,568128183;8050;15;0;1;0;0
"N";0,786357071;44;0;0,066129456;11416;7;0;0;0;0
"N";0,319447649;55;1;0,133364098;2166;6;0;0;0;1
"N";0,504430534;25;0;0,188216476;3750;13;0;0;0;0
"N";0,004570993;28;0;0,008594983;5700;4;0;0;0;0
"Y";0,966777409;40;2;0,90261115;2833;5;3;1;1;2
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0,11397067;35;0;0,667821846;7790;16;0;7;0;0
"N";0,282711455;63;0;0,393590148;6333;11;0;1;0;0
"N";0,015679373;73;0;0,182954261;4000;6;0;1;0;0
"N";0,243902439;29;0;0,248864668;1100;3;0;0;0;0
"N";0,093598023;62;0;0,226219025;5003;14;0;1;0;0
"N";0,9999999;53;1;0,218541709;4950;3;3;1;0;2
"N";0,702136617;56;0;0,242281682;3400;8;0;1;0;0
"N";0,127202141;45;0;0,298644545;13500;7;0;2;0;3
"N";0,007363246;75;0;0,002999;3000;5;0;0;0;0
"N";0,307692308;25;0;0,010463378;1337;2;0;0;1;0
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"N";0,132159324;34;0;0,524502525;3366;6;0;2;0;0
"N";0,023248838;36;0;0,088126389;4050;4;0;0;0;0
"N";0,294370925;30;0;0,420086554;6700;10;0;1;0;1
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";1,016598893;63;0;0,071896203;8400;3;1;0;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"N";0,138347164;52;0;0,274721224;10850;3;0;1;0;1
"N";0,191958515;45;0;0,318833764;8505;4;0;1;0;1
"N";0,868279607;63;0;0,310741037;13750;19;0;1;0;0
"N";0,128049492;46;1;0,519285488;6325;12;0;3;0;4
"N";0,01699306;73;0;0,269474638;4415;13;0;2;0;0
"N";0,459293814;53;0;0,637213763;8340;11;0;2;0;2
"Y";0,108532462;52;3;0,338559418;4400;13;1;1;0;1
"N";0,077708073;74;0;0,16712694;10500;14;0;1;0;0
"N";0,00189109;51;0;0,445646574;3881;10;0;1;0;3
"N";0,070111885;56;0;0,220878049;10249;6;0;2;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,070822483;31;0;0,085240726;3800;10;0;0;0;0
"N";0,020957257;63;0;0,405168436;4333;11;0;2;0;0
"N";0,9999999;36;0;0,486570893;1600;3;0;2;0;3
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,414240261;61;0;0,136463194;10500;14;0;2;0;0
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,547268708;46;1;0,286611147;7804;9;0;1;0;2
"N";0,083189108;46;0;0,2223968;7000;6;0;1;0;3
"N";0,027700831;66;0;0,635515265;7500;10;0;2;0;1
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0,030785947;32;0;0,561170696;5500;9;0;2;0;0
"N";0,431177706;65;0;0,304904717;3200;3;0;0;0;0
"N";0,9999999;63;0;0;2390;1;0;0;0;1
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0,055594441;62;0;0,323684586;14025;5;0;2;0;1
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,189053083;33;1;0,173565287;5000;10;0;0;0;0
"N";0;52;0;0,263558516;5254;14;0;2;0;0
"N";0,184182617;73;0;0,355906118;5197;6;0;1;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,038045505;56;0;0,240268552;14000;8;0;2;0;1
"N";0;45;0;0,403704026;11500;6;0;1;0;2
"N";0,979246733;33;3;0,113866325;7016;8;0;0;0;2
"N";0,045323859;57;0;0,709835788;5906;13;0;3;0;3
"N";0,737737639;34;0;0,363659085;4000;13;0;0;0;3
"N";0,9999999;26;0;0;2000;0;0;0;0;0
"N";0,074767296;47;0;0,20913047;12178;16;0;1;0;3
"N";0,080634898;48;0;0,131345763;10833;5;0;2;0;4
"N";0,027906891;76;0;0,006427653;7000;4;0;0;0;0
"N";0,415229239;55;1;0,236357659;3041;5;0;0;0;0
"N";0,141228518;62;0;0,406338427;5300;13;0;2;0;1
"N";0,099386576;59;0;0,531929282;10350;5;0;1;0;1
"Y";0,016814976;43;1;0,029509816;8098;6;0;0;1;0
"N";0;25;1;0;820;2;0;0;0;0
"N";0,9999999;47;0;0,031665458;4136;1;0;0;0;3
"N";0,000416655;80;0;0;6500;2;0;0;0;0
"Y";0,331931595;33;0;0,448183042;5200;7;0;2;0;0
"N";0;83;0;0,008377246;7400;7;0;0;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,996667111;36;0;0,096717468;3411;3;0;0;0;2
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,9999999;23;0;0,188784009;1800;2;0;0;0;0
"N";0,231796267;76;0;0,38652351;2700;8;0;2;0;1
"N";1,042754026;59;6;0,22847208;14666;7;4;2;0;0
"N";0,224555089;44;0;0,172716066;7300;3;0;1;0;3
"N";0,728787735;38;1;0,353819491;7500;6;3;1;2;0
"Y";0,049761737;27;0;0,217188062;2780;7;0;0;0;0
