"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,181557324;36;0;0,56071964;2000;7;0;1;0;1
"N";0,002856735;73;0;0,000285687;10500;10;0;0;0;0
"N";0,732660667;44;2;0,14041952;9200;15;0;1;0;0
"N";0,012151003;78;0;0,008886914;4500;12;0;0;0;0
"N";0;23;0;0;1725;1;0;0;0;0
"N";0,412398622;28;0;0,037259615;4991;5;0;0;0;0
"N";0;44;0;0,326383681;6666;4;0;2;0;1
"N";0,112855258;64;0;0,307576329;2652;6;0;1;0;0
"N";0,9999999;47;0;0,092163472;9493;2;2;0;1;0
"N";0,9999999;62;0;0;5480;3;0;0;0;0
"N";0,679813777;83;0;0,689589756;4216;6;0;2;0;0
"N";0;55;1;0,03988553;5590;8;0;0;0;0
"N";0,865423051;48;0;0,075848303;500;1;0;0;0;0
"N";0,696411671;52;0;0,408871921;11000;11;0;1;0;4
"N";0,081238383;51;0;0,066830086;7750;14;0;0;0;2
"N";0,730271957;36;1;0,632794037;5500;10;0;2;0;0
"N";0,948978489;57;0;0,043744532;8000;3;0;0;0;1
"N";0,687779097;62;0;0,249471161;7090;15;0;0;0;0
"N";0;29;0;0,193935355;3000;7;0;0;0;0
"N";0;55;1;0,388320836;4400;4;0;2;0;1
"N";0,053589282;87;0;0,001534331;5213;4;0;0;0;0
"N";0,292541492;74;0;0,164917541;2000;3;0;0;0;0
"N";0,024240472;64;0;0,101514142;10500;20;0;1;0;0
"N";0,047650102;63;0;0,387956894;9000;6;0;2;0;0
"N";0,9999999;60;0;0;4200;0;0;0;0;0
"N";0,002556199;58;0;0,115826132;7752;17;0;0;0;2
"N";0,088845558;62;0;0,073772011;5394;5;0;0;0;0
"N";0,026885902;36;0;0,344879921;11200;6;0;2;0;2
"N";0,030996074;56;0;0,131430952;4800;11;0;1;0;0
"N";0,144914011;37;0;0,045366363;6700;5;0;0;0;0
"N";0,020074662;36;0;0,334245422;4750;5;0;1;0;0
"N";0,397702982;38;0;0,41627543;5750;6;0;1;0;2
"N";0;73;0;0,386728192;4550;18;0;0;0;0
"N";0,003851709;81;0;0,000822143;3648;1;0;0;0;1
"N";0,297094601;43;1;0,603763294;3666;9;0;1;0;2
"N";0,319190816;49;0;0,358153388;9400;18;0;2;0;0
"N";0,799981673;61;3;0,671076012;5064;19;0;3;1;0
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,740635161;39;0;0,432010059;5566;7;0;1;0;0
"Y";0,9999999;32;0;0,006731051;3416;1;0;0;0;3
"N";0,073393457;38;1;0,384761524;10000;9;0;2;0;0
"N";0,745173448;68;0;0,168767792;4917;4;0;1;0;0
"N";0,173428408;51;1;0,086269282;5250;11;0;0;0;0
"N";0,993335555;31;0;0,068227425;4484;6;0;0;0;1
"N";0,193584801;51;0;0,532754538;3800;13;0;2;0;0
"N";0,485558448;51;0;0,09963548;6583;5;0;0;0;0
"N";0,183676155;33;0;0,660528423;2497;9;0;1;0;0
"N";0,018124667;60;0;0,023181455;1250;4;0;0;0;1
"N";0,412657703;66;1;0,195074372;4100;7;1;0;0;0
"N";0,500234532;46;0;0,278025952;4700;10;0;1;0;1
"N";0,611388611;22;0;0,347066167;800;4;0;0;0;0
"N";0,289470539;44;0;0,4825614;8916;17;0;2;0;1
"N";0,062093267;42;0;0,230261579;8333;6;0;1;0;4
"N";0,551889862;42;1;0,790613718;3600;18;0;2;0;1
"N";0,312068793;55;1;0,127071823;1266;5;0;0;0;0
"N";0,266371179;58;0;0,498488489;12900;12;0;1;0;2
"N";0,484099985;40;0;0,423251505;10794;9;0;2;0;2
"N";0,9999999;40;0;0,60616581;7200;6;0;3;0;0
"N";0,576284725;36;0;0,785404865;3000;10;0;1;0;1
"N";0,622524722;43;0;0,353883732;10234;8;0;1;0;0
"N";0,9999999;40;0;0,185755935;2400;1;2;0;0;0
"N";0,159116246;91;0;0,184123484;1813;6;0;0;0;0
"N";0,9999999;49;1;0,098937721;4800;1;0;0;0;4
"Y";0,517045364;61;0;0,572590321;7500;20;0;2;0;0
"N";0,021741679;70;0;0,187762448;5000;11;0;1;0;0
"N";0;52;0;0,444444444;3500;5;0;2;0;1
"N";0,616982372;32;1;0,191649336;6250;10;0;0;0;2
"N";0,281115558;69;0;0,162186181;4500;10;0;0;0;1
"N";0,0382584;68;0;0,009831695;6000;12;0;0;0;0
"N";0,035605591;81;0;0,017260735;7125;7;0;0;0;0
"N";0,004595129;52;0;0,39095856;7166;7;0;1;0;0
"N";0,042534081;69;0;0,009690817;6500;4;0;0;0;1
"N";0,180162143;40;0;0,448326668;9501;15;0;2;0;1
"N";0,091106715;63;0;0,035418452;3500;5;0;0;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,529411765;26;1;0,017052375;820;1;0;0;0;0
"N";0,9999999;32;0;0,177955511;4000;1;2;0;0;0
"N";0,01239876;50;3;0,207518671;11916;4;0;1;0;0
"N";0,009639594;52;0;0,262440354;4400;5;0;0;0;0
"N";0,759286581;41;1;0,408475574;1698;4;0;0;0;1
"N";1,163184115;52;0;0,319174181;4213;7;0;0;0;0
"N";0,238016933;58;0;0,601017347;7666;5;0;3;0;0
"N";0,410946459;56;0;0,712194056;4575;16;0;1;0;0
"N";0,476535633;33;0;0,312937413;5000;4;0;1;0;0
"N";0,985092264;48;0;0,376905611;3082;4;0;1;0;0
"N";0,141853991;79;0;0,812870978;3200;8;0;2;0;0
"N";0,473663158;36;1;0,650674663;2000;8;0;0;0;0
"N";0,621468927;24;0;0,010079194;4166;3;0;0;0;0
"N";0;55;0;0,369192131;7166;7;0;3;0;1
"N";0,025711593;55;0;0,540702656;3500;8;0;1;0;2
"N";0,082452074;57;0;0,89117395;3500;12;0;1;0;1
"N";0,9999999;65;0;0;615;3;0;0;0;0
"N";0,072377744;48;0;0,399050079;12000;9;0;2;0;0
"N";0;59;1;0,531464095;7881;8;2;1;0;0
"N";0,9999999;32;0;0,132716821;4000;1;0;0;0;1
"N";0,211859605;55;0;0,128716003;6323;8;0;0;0;1
"N";0,716283716;46;0;0,26775232;5280;10;0;2;0;2
"N";0,083486086;71;0;0,170705631;5611;4;0;1;0;0
"N";0,014646523;26;0;0,121568627;1274;7;0;0;0;0
"N";0,35407131;51;0;0,053521541;6800;5;0;0;0;0
"N";0,075627307;60;0;0,193786454;8400;9;0;1;0;0
"N";0,160226787;31;0;0,356018715;2350;5;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0,9999999;48;0;0,165213329;6421;0;1;0;0;2
"N";0,19877594;83;0;0,217065334;2800;9;0;0;0;0
"N";0,001876594;79;0;0,01332778;2400;10;0;0;0;0
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"N";0,042202964;28;0;0,286158631;4500;6;0;1;0;0
"N";0,028083912;50;0;0,380976732;3910;20;0;0;0;3
"N";0,457154579;50;0;0,103425118;13400;7;0;0;0;2
"N";0,086492476;64;0;0,074734316;5833;8;0;1;0;1
"N";0,222472191;30;0;0,589815683;3200;4;0;1;0;0
"N";0,003986049;81;0;0,207164676;3600;10;0;1;0;0
"N";0,041411471;45;0;0,008456176;8750;3;0;0;0;3
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,15189171;59;0;0,301074556;15075;13;0;2;0;0
"N";0,515975688;28;0;0,679853795;4650;14;0;1;0;0
"N";0,347921078;42;0;0,373740482;13000;11;0;2;0;2
"N";0,011505437;52;0;0,274253271;4050;9;0;1;0;0
"N";0,518186405;73;0;0,504887091;8900;17;0;1;0;1
"N";0,397244161;25;0;0,294852574;2000;5;0;0;0;0
"N";0,822400231;63;0;0,515793683;2500;12;0;0;0;0
"N";0,391045602;24;0;0,069040925;3200;11;0;0;0;0
"N";0,028775625;44;0;0,137224283;5122;4;0;0;0;0
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,072587125;29;0;0,046662778;12000;15;0;0;0;0
"N";0,061439281;58;0;0,498692509;6500;19;0;4;0;1
"N";0;41;0;0,346902339;5600;4;0;1;0;0
"Y";0,878245498;40;0;0,18141723;3400;5;0;0;0;1
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,040283239;54;0;0,135553584;12400;11;0;1;0;0
"N";0,666948696;56;0;0,185055253;5700;7;0;0;0;0
"N";0,9999999;31;0;0,047961631;3335;2;0;0;1;4
"Y";0,017558727;47;0;0,53540175;2513;10;1;1;0;0
"N";0,02464305;75;0;0,009947892;4221;10;0;0;0;1
"N";0,149037887;44;0;0,288725647;3130;8;0;1;0;1
"N";0,391214634;39;1;0,287181335;11100;8;0;2;0;2
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,987743331;50;0;0,4474;9999;13;0;2;0;0
"N";0,218991588;54;0;0,586137954;3000;13;0;1;0;0
"N";0,788340389;43;0;0,099845092;7100;3;0;0;0;1
"N";0,68028326;80;0;0,42985336;4568;6;0;1;0;0
"N";0,9999999;43;0;0,129623459;3000;1;0;0;0;0
"N";0;37;0;0,372395469;7150;3;0;2;0;2
"N";0,328303003;59;1;0,480057771;9000;9;0;2;0;0
"N";0,966275454;37;0;0,683523654;4290;8;0;1;0;2
"N";0,011073664;52;0;0,012372578;12850;4;0;0;0;3
"N";0,123471362;63;0;0,364188164;2635;6;0;1;0;1
"N";0,099190841;57;0;0,604398743;3500;9;0;2;0;0
"N";0,163836164;53;1;0,092762895;2500;5;0;0;0;0
"N";0,0199992;52;0;0,188452887;4000;6;0;1;0;1
"N";0,089146989;45;1;0,25974805;5000;7;0;2;0;0
"N";0,612030682;74;2;0,76967187;3138;10;1;2;0;0
"N";0,901795412;47;1;0,52674524;3308;6;0;1;0;3
"N";0,007353556;80;0;0,29991431;3500;16;0;0;0;1
"N";0,023237542;58;0;0,812428571;6999;19;0;3;0;1
"N";0,120355791;59;0;0,151986183;11000;10;0;2;0;0
"N";0,099482078;44;0;0,431368631;5004;7;0;1;0;3
"N";0,002776037;55;0;0,37584925;7800;11;0;2;0;1
"N";0,9999999;82;0;0;1400;0;0;0;0;0
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,19129696;70;0;0,213109877;10083;15;0;1;0;0
"Y";0;36;0;0,157678245;4375;7;0;0;0;2
"N";0,019391297;68;0;0,064577141;3700;9;0;0;0;1
"N";0,062081558;28;0;0,012387188;5650;6;0;0;0;0
"N";0;43;0;0,437351223;4620;7;0;1;0;0
"N";0,507497501;68;0;0,012468828;3608;3;0;0;0;0
"N";0,361682297;41;0;0,19675058;5600;9;0;0;0;2
"N";0,811623025;33;1;0,439755691;1800;8;0;0;0;4
"N";0,696495633;46;0;0,276620563;6000;10;0;0;0;1
"N";0,120179936;52;1;0,427216786;9912;10;0;3;0;1
"N";0,874912509;46;0;0,302199741;8500;4;0;1;0;0
"Y";0,887080965;45;0;0,482275525;4710;4;0;1;1;2
"N";0,004195682;45;1;0,478190226;8000;12;0;2;0;1
"Y";0,041191762;31;0;0,261369315;2000;3;0;0;0;0
"N";0,015200908;63;0;0,007998609;5750;3;0;0;0;0
"N";0,839792644;54;0;0,68240621;3091;9;0;1;0;1
"N";0,760016551;48;2;0,917543584;6366;10;0;1;0;1
"N";0,065464485;80;0;0,006854172;8461;1;0;0;0;0
"N";0,024688074;45;0;0,199100928;6895;12;0;1;0;0
"N";0,623875225;41;0;0,037185126;2500;2;0;0;0;1
"N";0,330939503;41;3;0,316851482;5500;6;0;1;0;2
"N";0,447465042;59;0;0,496729238;7031;10;0;2;0;2
"Y";0,983078225;42;0;0,884470118;4500;17;0;2;0;2
"N";0,073037127;49;0;0,249922094;6417;8;0;2;0;0
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"N";0,123564228;45;0;0,202103511;13215;5;0;1;0;2
"N";0,011753293;63;0;0,104972376;3800;3;0;1;0;0
"N";0,994133464;53;1;0,53749837;7666;10;0;1;0;0
"N";0,322649069;38;0;0,267259537;4272;5;0;2;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,022780051;53;0;0,323067693;10000;14;0;2;0;1
"N";0,170165967;42;0;0,005084401;4916;2;0;0;0;0
"N";0,525349959;44;0;0,265853034;11716;8;0;2;0;1
"N";0;37;0;0,372540812;7166;6;0;1;0;0
"N";0,001786497;87;0;0,010723861;1864;10;0;0;0;1
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,006489024;67;0;0,099890231;12753;5;0;1;0;1
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,635388319;44;1;0,429330591;11666;19;0;2;0;4
"N";0,299786422;76;0;0,138246215;3500;11;0;0;0;0
"N";0,268399353;38;0;0,507758759;6250;12;0;1;0;2
"N";0,103318532;84;0;0,278180455;4000;12;0;0;0;0
"N";0,028907777;41;0;0,768520892;3900;6;0;2;0;1
"N";0,004171309;66;0;0,304592315;3200;8;0;1;0;0
"N";0;59;0;0,160813579;6833;9;0;1;0;0
"N";0,68346203;48;0;0,129354508;3903;4;0;0;0;0
"N";0,971002416;46;0;0,498110831;1587;3;2;0;1;0
"N";0,18805926;55;1;0,542411134;5316;19;0;1;0;2
"N";0,477140863;71;0;0,349572725;11350;11;0;3;0;0
"N";0,857122203;64;0;0,469695416;9750;8;0;2;0;0
"N";0,040857428;51;0;0,385322935;5000;9;0;1;0;0
"N";0,9999999;65;0;0,282883462;9335;10;0;2;1;2
"N";0,685583993;41;0;0,450440529;10895;13;0;5;0;1
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0,270429421;62;0;0,477690571;9300;14;0;3;0;1
"N";0,023945636;63;0;0,032692543;8166;13;0;1;0;0
"N";0,570122822;30;0;0,737718568;1200;5;0;0;0;0
"N";0,511248875;38;1;0,476190476;4304;10;0;1;0;2
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,386691448;41;3;0,276689324;2500;14;0;0;0;0
"N";0,072093448;63;1;0,673983917;4600;17;0;1;0;1
"N";0,088336591;43;0;0,216678332;10000;15;0;1;0;2
"N";0,098019024;55;0;0,025917927;4166;7;0;0;0;1
"N";0,085108409;54;0;0,160825176;9500;7;0;1;0;1
"N";0,639081992;48;0;0,362545818;3000;5;1;1;0;1
"N";0,329152121;41;0;0,534155364;4054;8;0;2;0;1
"N";0,034247393;43;0;0,159026599;5300;10;0;1;0;1
"N";0,310076467;37;0;0,255326195;9058;7;0;1;0;0
"N";0;26;0;0;2400;2;0;0;0;0
"N";0,187409279;38;0;0,49730054;5000;7;0;1;0;2
"N";0,008247756;66;0;0,943611278;5000;7;0;2;0;0
"N";0,464195875;53;0;0,120938628;4985;8;0;0;0;0
"N";0,466768944;58;0;0,327109783;4016;8;0;1;0;0
"N";0,004505221;39;0;0,435848607;4200;6;0;2;0;2
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,726088978;36;2;0,137081955;2720;4;2;0;1;2
"N";0,769773734;53;0;0,278075992;9500;12;0;2;0;1
"Y";0,922505535;45;0;0,501614046;12700;11;0;4;0;1
"N";0,654650704;33;0;0,481544577;7043;11;0;2;0;1
"N";0,84490946;60;0;0,357151076;8690;6;0;1;0;2
"N";0,033983551;34;0;0,243744128;11708;14;0;2;0;0
"N";0,770867868;49;0;0,24042455;6500;8;0;0;0;0
"N";0;71;0;0,233691577;4000;6;0;1;0;2
"N";0,880186636;41;0;0,211888395;2472;10;0;0;0;0
"N";0,102222373;32;0;0,716513395;2500;6;0;1;0;0
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0,630787623;67;0;0,37942033;7210;12;0;2;0;0
"N";0,231831982;44;0;0,192690243;12667;6;0;1;0;2
"N";0,306338732;57;0;0,376373626;6915;12;0;3;0;2
"N";0,568392168;35;0;0,903676471;2719;9;0;1;0;0
"Y";0,9999999;52;0;0,237812128;6727;2;4;0;1;1
"N";0,342056982;70;0;0,626394732;10933;13;0;3;0;0
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0;36;4;0,437849944;6250;11;0;2;1;0
"N";0,04254138;35;0;0,486238532;9700;12;0;3;0;2
"N";0,213785748;46;0;0,367816092;2000;5;0;1;0;0
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,05101939;59;0;0,26045568;12815;16;0;1;0;3
"N";0,022438565;81;0;0,230679837;3441;8;0;1;0;0
"N";0,9999999;32;0;0,566289141;1500;4;0;0;0;0
"N";0,135778145;46;0;0,325581395;6750;13;0;1;0;1
"N";0,047724174;66;0;0,75812094;2000;11;0;1;0;1
"N";0,267703359;49;0;0,021265054;9216;4;0;0;0;1
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,086672375;79;0;0,134648714;7500;15;0;0;0;0
"N";0,026599391;62;0;0,074071225;13000;9;0;1;0;1
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,680631937;33;0;0,057983433;3500;4;0;0;0;3
"N";0,101810554;36;0;0,816436713;5000;6;0;2;0;2
"N";0,435904273;43;0;0,353206239;5769;5;0;1;0;0
"N";0,519302673;40;0;0,765896315;8004;12;0;3;0;0
"N";0;60;0;0,203310743;9000;7;0;2;0;1
"N";0,101740388;64;0;0,361220731;3800;9;0;1;0;0
"N";0,617672488;44;1;0,14130275;6800;8;0;0;0;2
"N";0,208583325;50;0;0,050887927;6700;10;1;0;0;1
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"N";0,197212966;49;1;0,196000987;4050;6;0;1;2;0
"N";0,9999999;53;0;0,1026737;10995;7;0;0;0;2
"Y";0,680161943;47;4;0,378735696;9000;7;0;1;0;2
"N";0,9999999;24;0;0,176025918;925;1;0;0;0;0
"N";0,806522776;27;0;0,514185727;8000;11;0;0;0;0
"N";0,223677632;35;0;0,375291634;9000;7;0;1;0;0
"N";0,891623721;37;0;0,564257446;4800;8;0;1;0;1
"N";0,504430534;25;0;0,188216476;3750;13;0;0;0;0
"N";0,371401036;29;0;0,459297344;3500;8;0;1;0;2
"N";0,904559865;36;0;0,358805885;7000;15;0;0;0;1
"N";0,024624807;50;0;0,197565025;7227;6;0;1;0;0
"N";0,343657564;58;2;0,316710411;8000;14;0;1;0;0
"N";0,11397067;35;0;0,667821846;7790;16;0;7;0;0
"N";0,017289927;49;0;0,31778037;6000;13;0;1;0;1
"N";0,763049917;63;0;0,465546795;5833;10;0;2;0;1
"N";0,159873773;42;0;0,413489736;3750;9;0;1;0;0
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,177730469;34;0;0,156888693;6800;8;0;0;0;0
"Y";0,9999999;48;1;0,26296065;1600;1;0;0;0;0
"N";0,463124282;44;1;0,659090909;7083;11;0;1;1;0
"N";0,285528031;27;0;0,208661417;2539;2;0;0;0;0
"N";0,659890841;41;0;0,374094099;8692;11;0;2;0;4
"N";0;40;0;0;4450;4;0;0;0;0
"N";0,836666107;71;0;0,073963018;2000;4;0;0;0;0
"N";0,474404095;39;0;0,199954034;4350;10;0;1;0;2
"N";0,279609581;79;0;0,225298691;5272;11;0;1;0;0
"N";0,307692308;25;0;0,010463378;1337;2;0;0;1;0
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";0,398310697;65;0;0,4334509;5386;16;0;0;0;0
"Y";0,718693752;54;1;0,626305265;4500;11;0;1;1;0
"N";0,9999999;27;0;0,077780358;4306;1;0;0;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"N";0,143608005;54;0;0,336011427;5600;15;0;1;0;2
"Y";0,930232558;74;2;0,32247662;3100;6;0;0;0;0
"N";0,003577191;60;0;0,48955495;1100;11;0;1;0;0
"N";0,31361716;41;1;0,501231706;6900;13;0;2;0;2
"N";0;43;0;0,333133373;5000;9;0;2;0;0
"N";0,020545155;51;0;0,074226451;11666;7;0;0;0;0
"N";0,012767644;73;1;0,221833227;6283;19;0;1;0;0
"N";0;66;0;0,171582842;10000;5;0;1;0;0
"N";0,072889584;57;0;0,097390494;8583;6;0;1;0;0
"N";0,070822483;31;0;0,085240726;3800;10;0;0;0;0
"N";0,576351207;65;0;0,301519757;6579;9;0;1;0;1
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,875140106;38;1;0,824559867;11416;8;0;3;0;1
"N";0,540729635;25;1;0,055347259;5600;3;0;0;0;1
"N";0,06137026;72;0;0,275938947;5830;6;0;1;0;1
"N";0,009860883;87;0;0,103343465;6250;7;0;0;0;0
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0,250713314;48;0;0,340207672;6933;7;0;1;0;1
"N";0,9999999;47;0;0,384359401;1201;3;0;0;0;0
"N";0,023907646;65;0;0,309335963;9125;14;0;2;0;0
"N";0,9999999;63;0;0;2390;1;0;0;0;1
"N";0,113085143;87;0;0,051716769;7018;6;0;0;0;0
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0,189053083;33;1;0,173565287;5000;10;0;0;0;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,041681196;47;0;0,051726629;6920;5;0;0;0;2
"N";0,035763475;69;0;0,200508998;5500;9;0;0;0;1
"N";0,9999999;35;1;0;4650;0;0;0;0;0
"N";0,287482032;27;0;0,07881584;2600;2;0;0;0;0
"N";0;45;0;0,403704026;11500;6;0;1;0;2
"N";0,756949537;39;0;0,755688176;2680;6;0;1;0;1
"N";0,9999999;26;0;0;2000;0;0;0;0;0
"N";0,074767296;47;0;0,20913047;12178;16;0;1;0;3
"N";0,080634898;48;0;0,131345763;10833;5;0;2;0;4
"N";0,759562316;54;0;0,479469885;8450;7;0;2;0;2
"N";0,072247682;58;0;0,361514127;9166;9;0;1;0;0
"N";0,798608056;62;0;0,434237258;11320;7;0;2;0;0
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,231796267;76;0;0,38652351;2700;8;0;2;0;1
"N";0,023681718;62;0;0,451478551;2400;7;0;3;0;0
"N";0,003690934;52;0;0,285994648;5604;9;0;1;0;2
"N";0,224555089;44;0;0,172716066;7300;3;0;1;0;3
"N";0,007946455;69;0;0,267782427;3584;7;0;1;0;0
"N";0,655633909;65;0;0,472856019;5083;13;0;1;0;0
"N";0,9999999;56;0;0,228380986;5700;2;0;1;0;0
"N";0,05924195;51;0;0,358914427;7700;6;0;2;0;2
"N";0,275536858;47;0;0,192701825;4000;3;0;0;0;2
"N";0,444033966;57;0;0,366860773;11333;18;0;2;0;0
"N";0,951575711;29;0;0,873503384;1920;9;0;1;2;0
"Y";0,9999999;46;1;0,673163418;2000;5;3;0;2;0
"N";0,043752272;69;0;0,218931584;5334;5;0;1;0;0
"Y";0,986295215;50;3;0,170919325;5329;6;0;2;1;1
"N";0,025079156;64;0;0,010381862;8379;12;0;0;0;0
"N";0;40;0;0,265091864;5333;5;0;1;0;1
"N";0,936191982;31;4;0,060705974;5155;6;0;0;0;1
"N";0,416194602;22;0;0,014993753;2400;2;0;0;0;0
"N";0,000866638;83;0;0;0;5;0;0;0;0
"N";0,767510197;46;0;0,410051107;5869;10;0;2;0;3
"N";0,124987583;57;0;0,115903155;14166;13;0;1;0;2
"N";0,018660989;54;0;0,194950912;12833;5;0;1;0;0
"N";0,041193578;81;0;0,009128386;3395;4;0;0;0;0
"N";0,957418172;46;0;0,805379045;6766;14;0;2;0;1
"N";0,9999999;45;0;0;4116;4;0;0;0;0
"N";0,444712481;74;0;0,333703621;4500;13;0;0;0;0
"N";0,331223896;33;0;0,133743274;1300;4;0;0;0;0
"N";0,436672236;54;0;0,374108612;14583;6;0;2;0;0
"N";0,259772812;68;0;0,391440175;3200;7;0;1;0;0
"N";0,352010842;73;0;0,20723589;10364;13;0;1;0;0
"N";0,896034846;59;0;0,603015899;6100;10;0;1;0;0
"N";0,003503268;41;0;0,552093899;6900;17;0;3;0;2
"N";0,028544314;60;0;0,365289722;7092;15;0;3;0;0
"N";0,191521991;62;0;0,261806189;14250;16;0;2;0;2
"N";0,048013049;49;0;0,060882124;9000;4;0;0;0;0
"N";0,686017929;39;0;0,287622313;14000;19;0;1;0;0
"N";0,9999999;56;0;0,443389153;4000;6;0;1;0;2
"N";0,236951515;60;0;0,178065755;8333;10;0;0;0;0
