"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,012682366;60;0;0,412979783;6825;20;0;2;0;0
"N";0,16653274;53;0;0,543625949;7506;11;0;3;0;3
"N";1,095083357;53;5;0,536703799;3500;7;1;1;2;0
"N";0,9999999;55;0;0,156259612;3250;5;0;0;0;4
"N";0,101430135;80;1;0,016196761;5000;9;0;0;0;0
"N";0,137609462;49;0;0,429533892;7272;11;0;2;0;0
"N";0,443696851;27;0;0,024340075;5833;4;0;0;0;0
"N";0,046640328;92;1;0,034326669;2650;13;0;0;0;0
"N";0,9999999;66;1;0,358101135;1937;4;1;0;0;0
"N";0,9999999;62;0;0,04965839;6000;1;0;0;0;0
"N";0,028113957;61;0;0,031349387;2200;12;0;0;0;0
"N";0,611865678;72;0;0,04578345;7600;3;0;1;0;0
"N";0,080288098;37;0;0,322446259;6000;7;0;1;0;0
"N";0,181557324;36;0;0,56071964;2000;7;0;1;0;1
"N";0,196372799;43;0;0,537485582;2600;10;0;1;0;0
"N";0,06037487;42;0;0,578676723;5833;17;0;2;0;2
"N";0,732660667;44;2;0,14041952;9200;15;0;1;0;0
"Y";1,048210842;58;7;0,151956584;3500;12;0;0;0;0
"N";0,011883886;54;0;0,092913547;9750;8;0;1;0;2
"N";0;23;0;0;1725;1;0;0;0;0
"N";0,019779326;76;0;0,267149259;2900;9;0;0;0;0
"N";0,051368557;68;0;0,445277361;4668;10;0;1;0;2
"Y";0,220823719;46;1;0,637749121;1705;5;0;0;0;0
"N";0;44;0;0,326383681;6666;4;0;2;0;1
"N";0,006099797;28;0;0,139429485;3750;8;0;0;0;0
"N";0,112855258;64;0;0,307576329;2652;6;0;1;0;0
"N";0,074256375;49;0;0,347930414;5000;11;0;2;0;3
"N";0,144878408;66;0;0,28446242;8900;9;0;1;0;0
"N";0,679813777;83;0;0,689589756;4216;6;0;2;0;0
"N";0;55;1;0,03988553;5590;8;0;0;0;0
"N";0,9999999;66;0;0,046633911;11600;2;0;0;0;1
"N";0,081238383;51;0;0,066830086;7750;14;0;0;0;2
"N";0,016598893;30;0;0,136575616;1500;5;0;0;0;0
"N";0;59;0;0;4200;7;0;0;0;1
"N";0,155240525;52;0;0,483518065;6946;15;0;2;0;1
"N";0,284236153;45;1;0,318890815;7500;9;0;1;0;2
"N";0,687779097;62;0;0,249471161;7090;15;0;0;0;0
"N";0,052653171;43;0;0,572292191;1984;9;0;0;0;4
"N";0,072318616;71;0;0,426412462;4300;8;0;2;0;1
"Y";0,880370887;43;0;0,461323764;7523;6;0;1;0;1
"N";0,9999999;37;0;0,184625639;4500;2;0;0;0;1
"N";0,028423247;59;0;0,033982276;14330;12;0;1;0;0
"N";0,012586354;79;0;0,009596162;2500;11;0;0;0;0
"N";0,186890655;54;0;0,655589124;3640;7;0;1;0;1
"N";0,522314625;45;0;0,290229092;14491;13;0;1;0;3
"N";0,9999999;60;0;0;4200;0;0;0;0;0
"N";0,267905614;76;0;0,285452994;8200;12;0;0;0;0
"N";0,702493864;63;0;0,582162622;4697;8;0;2;0;1
"N";0,742436041;52;0;0,414081023;9700;10;0;2;0;0
"N";0,9999999;35;1;0,092985318;3064;1;0;0;0;3
"N";0,030996074;56;0;0,131430952;4800;11;0;1;0;0
"N";0,03157211;39;0;0,644706486;3900;14;0;1;0;1
"N";0,971352432;24;0;0,035803497;1200;3;0;0;0;0
"N";0,051077957;74;0;0,306409131;3416;9;0;1;0;0
"N";0;57;0;0,785229953;6783;8;0;3;0;0
"N";0,9999999;40;1;0,19170579;3833;3;2;0;0;2
"N";0;23;0;0;3500;1;0;0;0;1
"N";0,028910707;52;0;0,013543599;5389;7;0;0;0;2
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,023382944;84;0;0,00912845;4600;6;0;0;0;0
"N";0,9999999;32;2;0,095584668;2060;1;0;0;0;0
"N";0;37;0;0,177007047;7236;5;0;1;0;3
"N";0,9999999;33;1;0,257707218;5416;2;2;1;0;1
"N";0,057867667;81;0;0,145685279;3939;13;0;0;0;0
"N";0,201943642;46;0;0,394460554;10000;15;0;2;0;3
"N";0,347665233;46;0;0,041583367;2500;1;0;0;0;1
"N";0,35592819;48;0;0,478090767;7667;17;0;2;0;0
"N";0;27;2;0,229139073;2264;5;2;0;1;0
"N";0,090641506;69;0;0,016683267;4015;2;0;0;0;0
"N";0,290320472;48;0;0,262848568;7996;7;0;1;0;3
"N";0,611388611;22;0;0,347066167;800;4;0;0;0;0
"N";0,016406971;55;0;0,001785714;5599;3;0;0;0;2
"N";0,551889862;42;1;0,790613718;3600;18;0;2;0;1
"N";0,581815774;45;0;0,724784402;8000;11;0;2;0;0
"N";0,9543957;45;2;0,4842141;8836;10;0;1;0;1
"N";0,329609837;36;0;0,437743191;3597;16;0;2;0;2
"N";0,2128856;66;0;0,351891786;5100;10;0;1;0;0
"N";0,576284725;36;0;0,785404865;3000;10;0;1;0;1
"N";0,285342534;38;0;0,08951092;3250;4;0;0;0;3
"N";0,486651335;55;0;0,324741695;9000;10;0;2;0;0
"N";0,697812691;31;0;0,236980252;12000;10;0;0;0;1
"N";0,9999999;49;1;0,098937721;4800;1;0;0;0;4
"N";0,106531463;78;0;0,024303074;5595;9;0;0;0;0
"N";0,181579946;54;0;0,3539428;6048;9;0;1;0;1
"N";0,122976319;50;0;0,454103343;3289;6;0;1;0;1
"N";0,733914381;33;0;0,158975542;4333;7;1;0;0;1
"N";0,187090597;63;0;0,506873282;4000;10;0;2;0;1
"N";0,104693763;36;0;0,297372704;4300;8;0;1;0;1
"N";0,046740048;57;0;0,404799866;11916;13;0;3;0;0
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,088809584;51;0;0,295480067;7123;12;0;1;0;0
"N";0,044842922;51;0;0,23358954;11318;5;0;1;0;2
"N";0,037849716;62;0;0,162891787;8741;15;0;1;0;0
"N";0,827151013;56;1;0,219974716;8700;8;0;0;1;1
"N";0,569824212;40;0;0,361421689;11000;18;0;1;0;2
"N";0,964561473;35;4;0,305839582;4400;10;3;0;2;2
"N";0,180162143;40;0;0,448326668;9501;15;0;2;0;1
"N";0,099724251;80;0;0,008908281;11000;3;0;0;0;0
"N";0,008287427;55;0;0,115171335;7032;8;0;1;0;0
"N";0,091106715;63;0;0,035418452;3500;5;0;0;0;0
"N";0,023114333;64;0;0,513540291;9083;16;0;3;0;0
"N";0,252505361;52;0;0,442592901;6000;13;0;1;0;2
"N";0,035670256;62;0;0,427674963;9401;9;0;4;0;0
"N";0,016142473;76;0;0,668266347;1666;11;0;1;0;0
"N";0,37504998;64;0;0,011195522;2500;4;0;0;0;0
"N";0,254548841;56;0;0,461357487;8500;15;0;2;0;4
"N";0,029185402;41;0;0,336295473;3600;5;0;1;0;0
"N";0,084589254;76;0;0,044093178;1201;8;0;0;0;0
"N";0;55;0;0,369192131;7166;7;0;3;0;1
"N";0,066285085;58;0;0,228999349;9213;7;0;1;0;0
"N";0,082452074;57;0;0,89117395;3500;12;0;1;0;1
"N";0,9999999;65;0;0;615;3;0;0;0;0
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"Y";0;32;0;0,44187375;3500;5;0;1;0;2
"N";0,9999999;32;0;0,132716821;4000;1;0;0;0;1
"N";0,015293506;50;0;0,372513562;1105;13;0;0;0;0
"N";0,716283716;46;0;0,26775232;5280;10;0;2;0;2
"N";0,4275909;39;0;0,342354782;10862;14;1;2;0;0
"N";0,982477859;36;0;0,508163945;3000;3;0;1;0;0
"N";0,35407131;51;0;0,053521541;6800;5;0;0;0;0
"N";0,002965614;29;0;0,515939338;3230;8;0;1;0;0
"N";0;45;0;0,735816454;10416;11;0;4;0;1
"N";0,000358843;54;0;0,720069983;4000;11;0;0;0;0
"N";0,975146408;33;0;0,332280979;3800;4;0;0;0;2
"N";0,255610417;54;0;0,528550512;3414;9;0;1;0;1
"N";0,9999999;24;0;0;3833;1;0;0;0;0
"N";0,013375668;82;0;0,002606106;8057;7;0;0;0;0
"N";0,9999999;48;0;0,165213329;6421;0;1;0;0;2
"N";0,235225157;37;0;0,335036659;4500;5;0;1;0;1
"N";0,107720423;47;0;0,216280839;9200;12;0;3;0;2
"N";0,547124146;40;0;0,121319069;9066;6;0;0;0;4
"N";0;68;0;0,090386385;4347;5;0;0;0;0
"N";0,119460647;34;0;0,32224953;6916;5;0;1;0;0
"N";0,223055966;44;0;0,430297475;12000;13;0;2;0;3
"N";0,515975688;28;0;0,679853795;4650;14;0;1;0;0
"N";0,347921078;42;0;0,373740482;13000;11;0;2;0;2
"N";0;39;0;0,551779288;2500;7;0;2;0;0
"N";0,037379559;37;0;0,333851794;9000;11;0;2;0;0
"N";0,106475741;32;0;0,802308265;2685;5;0;1;0;1
"N";0,802993617;42;1;0,524458002;9178;9;0;1;0;3
"N";0,288592785;51;0;0,226213976;10131;4;0;2;0;3
"N";0,397244161;25;0;0,294852574;2000;5;0;0;0;0
"Y";0,514353049;39;0;0,984408835;2308;15;0;1;0;1
"N";0,127159603;63;0;0,454098361;5489;20;0;4;0;0
"N";0,083781617;46;0;0,421201915;5640;16;0;1;0;2
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,03452873;55;0;0,514162132;7166;7;0;2;0;1
"N";0,475841386;43;0;0,198811453;1850;2;0;0;0;3
"N";0,352319991;43;0;0,246784845;8630;8;0;0;0;1
"N";0,275946359;57;1;0,283411686;13400;10;0;1;0;0
"N";0,037454421;57;0;0,355043926;3300;17;0;1;0;0
"N";0,102950576;43;1;0,252274773;10000;18;0;3;0;3
"N";0,181442474;32;0;0,067877957;8750;2;0;0;0;0
"N";0,257067036;37;0;0,291809152;6140;6;0;0;0;4
"N";0,9999999;31;0;0,047961631;3335;2;0;0;1;4
"N";0,245930854;39;0;0,537720414;5500;11;0;1;0;1
"N";0,033458036;80;0;0,431051723;11000;6;0;2;0;0
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"N";0,50009998;34;0;0,211071821;8200;3;0;1;0;0
"N";0,1925349;38;0;0,225741941;12500;12;0;2;0;0
"N";0,251804415;66;0;0,611755298;2500;7;0;1;0;0
"N";0,9999999;38;0;0,110878973;6700;3;0;0;0;3
"N";0,220201834;34;0;0,462354974;4050;10;0;2;0;1
"N";0;37;0;0,372395469;7150;3;0;2;0;2
"N";0,223677632;67;0;0,326283407;5200;4;0;1;0;2
"N";0,011073664;52;0;0,012372578;12850;4;0;0;0;3
"N";0,135042385;71;0;0,017903057;10500;14;0;0;0;0
"N";0,267352626;72;0;0,426685865;4166;10;0;2;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0,0199992;52;0;0,188452887;4000;6;0;1;0;1
"N";0,010751197;76;0;0,117910841;3790;17;0;0;0;0
"N";0,061173533;28;0;0,08997001;3000;3;0;0;0;0
"N";0,132820925;42;0;0,914452555;3424;16;0;2;0;1
"N";0,28910532;55;0;0,939430965;5728;17;0;3;0;0
"N";0;45;1;0,012529992;3750;8;0;0;0;3
"N";0,418397882;58;0;0,414148447;7180;14;0;2;0;0
"N";0,075662361;63;0;0,315812527;6848;7;0;2;0;0
"N";0,1031864;75;0;0,136302675;14166;5;0;2;0;0
"N";0,041084962;64;0;0,264227981;12000;8;0;1;0;0
"N";0,9999999;68;0;0,196745562;1351;3;0;0;0;0
"N";0,028200734;56;0;0,084599116;5200;10;0;1;0;0
"N";0,726759759;55;0;0,65170345;9333;9;0;3;0;2
"N";0,047286367;69;0;0,012931609;7500;5;0;0;0;0
"Y";0,9999999;60;1;0,540617473;4566;2;0;1;1;0
"N";0,016118843;38;0;0,1247501;2500;12;0;0;0;1
"N";0,007749806;60;0;0,220213749;7578;8;0;1;0;0
"N";0,58069462;39;1;0,785196922;4417;8;0;2;0;0
"N";0,120179936;52;1;0,427216786;9912;10;0;3;0;1
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"N";0,021418674;57;0;0,281414439;4750;13;0;1;0;1
"N";0,9999999;29;0;0,080187299;6833;3;0;0;0;0
"Y";0,965034965;35;0;0,062791628;7500;2;0;1;1;2
"N";0,251354973;39;1;0,385015331;7500;7;0;1;0;1
"N";0,551440662;44;0;0,418147936;6975;14;0;2;0;1
"N";0,020212314;55;0;0,302395774;5300;13;0;1;0;0
"N";0,06769731;75;0;0,082053743;2083;11;0;0;0;0
"Y";0,983078225;42;0;0,884470118;4500;17;0;2;0;2
"N";0,575314156;59;0;0,653881071;4405;6;0;1;0;0
"N";0;67;0;0,031403337;2037;4;0;0;0;1
"N";0,846574881;45;0;0,158640227;6000;5;0;0;0;2
"N";0,16351208;50;0;0,507061617;8000;14;0;4;0;3
"N";0,032008214;73;0;0,226599205;8300;11;0;2;0;0
"Y";0,409985282;69;1;0,279980823;14600;15;0;2;0;0
"N";0;39;0;0,055915527;4166;5;0;0;0;0
"N";0,022780051;53;0;0,323067693;10000;14;0;2;0;1
"N";0,09514671;30;0;0,262804799;7750;9;0;1;0;0
"N";0,170165967;42;0;0,005084401;4916;2;0;0;0;0
"N";0,074231442;25;0;0,155248456;3400;4;0;0;0;0
"N";0,161644287;52;0;0,134433192;6121;8;0;0;0;0
"N";0,011834818;47;0;0,684559617;6482;8;0;1;0;2
"N";0,018456616;53;0;0,248861238;9000;7;0;2;0;2
"N";0;37;0;0,372540812;7166;6;0;1;0;0
"N";0,001786497;87;0;0,010723861;1864;10;0;0;0;1
"N";0,009985653;72;0;0,277165033;9791;8;0;2;0;0
"N";0,443944541;65;1;0,662545192;13829;19;0;3;0;1
"N";0,113955442;33;0;0,282588669;8683;7;0;2;0;1
"N";0,029406119;62;1;0,246739697;3833;10;0;0;0;0
"N";0,480988269;59;0;0,164019337;11583;18;0;1;0;1
"N";0,006489024;67;0;0,099890231;12753;5;0;1;0;1
"N";0,9999999;44;0;0,117095508;4585;1;0;0;0;5
"N";0,018475688;49;0;0,162335066;2500;6;0;0;0;1
"N";0,654211301;37;0;0,26991654;10543;10;0;3;0;0
"N";0,9999999;44;0;0,514308746;2480;7;0;1;0;5
"N";0;61;0;0,248972297;5594;7;0;2;0;0
"N";0;59;0;0,160813579;6833;9;0;1;0;0
"N";0,008288705;64;0;0,002893975;3800;2;0;0;0;0
"N";0,9999999;34;0;0,196640721;2440;2;0;0;0;5
"N";0,209546792;39;0;0,100164204;2435;12;0;0;0;0
"N";0,857122203;64;0;0,469695416;9750;8;0;2;0;0
"N";0,057155929;60;0;0,224294881;6700;10;0;1;0;0
"N";0,96673631;64;0;0,419895026;4000;8;0;2;0;0
"N";0,019999721;48;0;0,090381924;5000;11;0;1;0;0
"N";0,216826619;56;1;0,854103343;3618;16;0;3;0;2
"N";0,9999999;36;0;0,082448854;6500;6;0;0;0;1
"N";0,239963423;58;0;0,195229306;7042;8;1;1;0;4
"N";0,198454901;51;0;0,246160694;4492;7;0;1;0;2
"N";0,270429421;62;0;0,477690571;9300;14;0;3;0;1
"N";0,023945636;63;0;0,032692543;8166;13;0;1;0;0
"N";0,339647837;65;0;0,265089623;8200;6;0;1;0;1
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,072093448;63;1;0,673983917;4600;17;0;1;0;1
"N";0,457431884;42;1;0,700270556;8500;17;0;3;0;2
"N";0,9999999;28;0;0,154551135;4800;4;0;0;0;3
"N";0,070741157;65;0;0,146763902;2193;5;0;0;0;0
"N";0,098019024;55;0;0,025917927;4166;7;0;0;0;1
"N";0,312571479;33;0;0,107851172;6100;5;0;0;0;0
"N";0,809738087;49;0;0,196738963;6500;5;0;0;0;2
"N";0,973447395;42;0;0,468198992;3175;9;0;1;0;0
"N";0,639081992;48;0;0,362545818;3000;5;1;1;0;1
"N";0,085633991;49;0;0,227886057;2000;14;0;0;0;0
"N";0,952798882;54;0;0,558740602;6383;10;0;1;0;1
"N";5,37e-05;41;0;0,108461814;5577;7;0;0;0;1
"N";0,655147395;46;0;0,378128675;5952;6;0;1;0;3
"N";0,9999999;30;1;0,154187958;4500;4;0;0;1;0
"Y";0,602746575;42;0;0,260608705;9166;4;0;0;0;1
"N";0,170115934;63;0;0,208084051;6852;20;0;1;0;0
"N";0;26;0;0;2400;2;0;0;0;0
"N";0,187409279;38;0;0,49730054;5000;7;0;1;0;2
"N";0,284951627;52;0;0,380131887;4700;9;0;1;0;0
"N";0,008247756;66;0;0,943611278;5000;7;0;2;0;0
"N";0,014088028;51;0;0,007997715;3500;6;0;0;0;1
"N";0,918342055;33;0;0,270289344;2833;4;1;0;2;0
"N";0,28369669;61;0;0,61966257;4800;14;0;1;0;0
"N";0;26;1;0;0;2;0;0;0;0
"N";0,299417878;56;0;0,65971575;8583;11;0;2;0;0
"N";0,021547106;56;0;0,318019519;4200;12;0;2;0;2
"N";0,100173377;44;0;0,165314965;9000;9;0;1;0;2
"N";0,002681757;51;0;0,732788003;4400;13;0;2;0;2
"N";0,097217141;43;0;0,276211189;13333;5;0;1;0;2
"N";0,123218186;47;0;0,750680787;9914;11;0;2;0;5
"N";0,654650704;33;0;0,481544577;7043;11;0;2;0;1
"N";0,033983551;34;0;0,243744128;11708;14;0;2;0;0
"N";0,99200034;57;0;0,555111222;4000;8;0;1;0;0
"N";0,102222373;32;0;0,716513395;2500;6;0;1;0;0
"N";1,025987006;63;6;0,521441726;3800;8;2;2;1;1
"N";0,071129391;80;0;0,093687518;3500;6;0;0;0;0
"N";0,01150123;43;0;0,418702196;4052;4;0;1;0;0
"N";0,425597312;43;0;0,302766085;3325;4;0;1;1;0
"N";0,328573722;66;1;0,293398759;10800;17;0;2;0;1
"N";0,568392168;35;0;0,903676471;2719;9;0;1;0;0
"N";0,342056982;70;0;0,626394732;10933;13;0;3;0;0
"N";0,039016915;67;0;0,499126383;1716;5;0;0;0;0
"N";0,296110304;30;0;0,205498473;3600;3;0;0;0;1
"N";0,003574848;70;0;0,410062479;6081;15;0;1;0;0
"N";0,032998429;30;0;0,004461298;4482;1;0;0;0;0
"N";0,356634904;49;1;0,458135466;4000;11;0;2;0;0
"N";0,04254138;35;0;0,486238532;9700;12;0;3;0;2
"N";0,295740852;47;0;0,178619035;3750;3;0;0;0;2
"N";0,213785748;46;0;0,367816092;2000;5;0;1;0;0
"N";0,318112126;60;0;0,020152792;7591;2;0;0;0;0
"N";0,010092554;37;0;0,003128259;1917;3;0;0;0;0
"N";0,017832739;38;0;0,003870718;5166;4;0;0;0;1
"Y";0,197701607;55;1;0,258874113;10000;7;0;2;1;1
"N";0,366062091;77;0;0,559043159;7900;12;0;1;0;0
"N";0,162218632;49;0;0,459160129;4333;9;0;2;0;1
"N";0,005660923;42;0;0,001606856;5600;1;0;0;0;1
"N";0,135778145;46;0;0,325581395;6750;13;0;1;0;1
"N";0;52;0;0,163458647;6649;3;0;1;0;2
"Y";0,978808477;47;1;0,428419088;3750;5;4;0;0;1
"N";0,959005856;30;0;0,213268706;3300;5;0;0;0;0
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,407186096;46;0;0,512998;6500;14;0;3;0;2
"N";0,849229165;60;0;0,848819169;5800;11;0;2;0;0
"N";0,350847689;47;0;0,43258377;11250;9;0;2;0;3
"N";0,167835331;37;0;0,716118685;3740;20;0;2;0;1
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,9999999;31;0;0;1200;0;0;0;0;0
"N";0,101810554;36;0;0,816436713;5000;6;0;2;0;2
"N";0,203916305;57;0;0,346379089;7000;8;0;1;0;1
"N";0,179849103;45;0;0,308615311;4166;7;0;2;0;0
"N";0,101740388;64;0;0,361220731;3800;9;0;1;0;0
"N";0,655344655;35;0;0,294355859;3950;6;0;0;0;2
"N";0,208583325;50;0;0,050887927;6700;10;1;0;0;1
"N";0,169233231;47;0;0,228154369;5000;6;0;1;0;2
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"Y";0,9999999;41;0;0,492424242;5147;5;1;1;0;1
"N";0,280334483;34;0;0,558411882;3500;10;0;1;0;0
"N";0,014083737;67;0;0,129409265;4705;7;0;1;0;0
"N";0,006631879;27;0;0,186841149;2750;6;0;0;0;0
"N";0,59410642;42;0;0,838448253;7526;14;0;4;0;2
"N";0,03382955;58;0;0,177037996;8500;10;0;2;0;0
"N";0,041396982;64;0;0,018495376;4000;5;0;0;0;1
"N";0,103659756;29;0;0,195398574;3085;5;0;0;0;0
"Y";0,9999999;30;0;0;2900;3;0;0;0;1
"N";0,288158053;38;0;0,494088583;5666;5;0;2;0;1
"N";0,084647226;70;0;0,224233283;5966;4;0;1;0;0
"N";0,703167083;55;0;0,174802291;11000;12;0;0;0;0
"N";0,806522776;27;0;0,514185727;8000;11;0;0;0;0
"N";0,86234251;34;0;0,370256803;5217;6;0;1;1;2
"N";0,223677632;35;0;0,375291634;9000;7;0;1;0;0
"N";0,611393314;51;0;0,401873049;9609;14;0;2;0;0
"N";0,00729301;58;0;0,470048177;11000;10;0;1;0;0
"N";0,087409383;39;0;0,389115063;4666;6;0;2;0;1
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,741639022;55;1;0,652793401;8000;7;0;1;0;0
"N";0,456195677;65;0;0,395201599;3000;6;0;0;0;0
"N";0,004570993;28;0;0,008594983;5700;4;0;0;0;0
"N";0,371401036;29;0;0,459297344;3500;8;0;1;0;2
"N";0,279617729;59;2;0,15028584;9095;6;0;1;0;1
"N";0,282711455;63;0;0,393590148;6333;11;0;1;0;0
"N";0,047813534;86;0;0,003763643;5313;4;0;0;0;0
"N";0,015679373;73;0;0,182954261;4000;6;0;1;0;0
"N";0,763049917;63;0;0,465546795;5833;10;0;2;0;1
"N";0,159873773;42;0;0,413489736;3750;9;0;1;0;0
"N";0,013843317;39;0;0,00259948;5000;2;0;0;0;0
"Y";0,9999999;46;0;0,427854938;5183;4;1;1;0;7
"N";0,016845408;64;0;0,04854831;2100;6;0;0;0;0
"N";0,571987146;46;0;0,187713925;5550;9;0;0;0;1
"Y";0,752445768;55;2;0,305395683;2779;5;2;0;1;0
"N";0,702136617;56;0;0,242281682;3400;8;0;1;0;0
"N";0,000291949;60;0;0,518683579;2916;17;0;1;0;0
"N";0,836666107;71;0;0,073963018;2000;4;0;0;0;0
"N";0,857044762;62;1;0,365384615;8267;10;0;3;0;0
"N";0,401824962;42;0;0,3843717;10416;7;0;2;0;4
"N";0;51;0;0,073110285;4034;8;0;0;0;2
"Y";0,772891132;55;2;0,286726106;12000;6;1;2;0;0
"N";0,132159324;34;0;0,524502525;3366;6;0;2;0;0
"N";0,028005705;49;0;0,299329199;7900;16;0;2;0;0
"Y";0,627858098;54;0;0,164475316;4030;6;0;0;0;1
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";0,319693442;67;1;0,494706249;4816;16;0;1;0;0
"N";0,295125487;33;0;0,426305809;5800;14;0;2;0;0
"N";0,671517276;37;0;0,387526779;4200;12;0;0;0;0
"N";0,000918349;62;0;0,001690005;4141;5;0;0;0;0
"N";0,228493987;56;0;0,306564342;7296;9;0;2;0;0
"N";0,070111885;56;0;0,220878049;10249;6;0;2;0;0
"N";0,674434501;63;0;0,505485087;5833;13;0;0;0;0
"N";0,875140106;38;1;0,824559867;11416;8;0;3;0;1
"N";0,049999219;45;0;0,24047578;5800;12;0;2;0;3
"N";0,9999999;46;0;0,441378143;11812;5;0;2;0;0
"N";0,250713314;48;0;0,340207672;6933;7;0;1;0;1
"N";0,030785947;32;0;0,561170696;5500;9;0;2;0;0
"Y";0,877076412;51;4;0,81300813;4550;15;0;1;0;2
"N";0,431177706;65;0;0,304904717;3200;3;0;0;0;0
"N";0,065245571;78;0;0,180116959;2564;11;0;1;0;0
"N";0,108687628;70;0;0,33674189;2835;7;0;1;0;0
"N";0,032604458;66;0;0,641991925;5200;9;0;0;0;0
"N";0;67;0;0,195850519;8000;5;0;1;0;0
"N";0,018401824;43;0;0,482294264;4009;7;0;1;0;0
"N";0,9999999;35;0;0,293916024;3500;6;0;0;0;0
"N";0,979246733;33;3;0,113866325;7016;8;0;0;0;2
"N";0,756949537;39;0;0,755688176;2680;6;0;1;0;1
"N";0,013332445;93;0;0,00244798;2450;1;0;0;0;0
"N";0,000263155;59;0;0,237585688;5980;11;0;2;0;1
"N";0,027906891;76;0;0,006427653;7000;4;0;0;0;0
"N";0,141228518;62;0;0,406338427;5300;13;0;2;0;1
"N";0,720190134;37;0;0,73364486;5563;6;0;1;0;2
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"N";0,000583899;46;0;0,409908909;4500;4;0;0;0;0
"N";0,9999999;47;0;0,031665458;4136;1;0;0;0;3
"N";0,000416655;80;0;0;6500;2;0;0;0;0
"N";0,213039604;54;1;0,241675832;10000;17;0;2;0;0
"N";0;83;0;0,008377246;7400;7;0;0;0;0
"N";0,058720891;28;0;0,074308564;3000;3;0;0;0;0
"N";0,798608056;62;0;0,434237258;11320;7;0;2;0;0
"N";0,9999999;23;0;0,188784009;1800;2;0;0;0;0
"N";1,042754026;59;6;0,22847208;14666;7;4;2;0;0
