"SeriousDlqin2yrs";"RevolvingUtilizationOfUnsecuredLines";"age";"NumberOfTime30.59DaysPastDueNotWorse";"DebtRatio";"MonthlyIncome";"NumberOfOpenCreditLinesAndLoans";"NumberOfTimes90DaysLate";"NumberRealEstateLoansOrLines";"NumberOfTime60.89DaysPastDueNotWorse";"NumberOfDependents"
"N";0,067901335;69;0;0,065493451;10000;5;0;1;0;0
"N";0,023382944;84;0;0,00912845;4600;6;0;0;0;0
"N";0,9999999;32;2;0,095584668;2060;1;0;0;0;0
"N";0;37;0;0,177007047;7236;5;0;1;0;3
"N";0,057867667;81;0;0,145685279;3939;13;0;0;0;0
"N";0,347665233;46;0;0,041583367;2500;1;0;0;0;1
"N";0,058271403;76;0;0,374304267;4311;7;0;1;0;0
"N";0,045017363;72;0;0,020763907;3900;8;0;0;0;0
"N";0,57762185;71;1;0,4925;6399;14;0;2;0;1
"N";0,067512585;43;0;0,44723563;9115;4;0;2;0;0
"N";0;75;0;0,205971968;1640;4;0;0;0;1
"N";0,138793584;43;0;0,384074741;11666;9;0;5;0;0
"N";0,001124859;28;1;0,057990335;6000;8;1;0;0;0
"N";0,979521555;55;1;0,467850417;7433;11;0;2;2;0
"N";0,266371179;58;0;0,498488489;12900;12;0;1;0;2
"N";0,014049887;37;0;0,674399608;6120;9;0;1;0;0
"N";0;30;0;0;4700;1;0;0;0;1
"N";0,10680013;44;3;0,747375437;6000;8;0;3;0;2
"N";0,277436128;59;0;0,388566694;3620;8;0;1;0;1
"N";0,03929607;48;0;0,480393478;7420;10;0;2;0;0
"Y";0,339503567;89;1;0,549380248;2500;9;3;0;1;0
"N";0,697812691;31;0;0,236980252;12000;10;0;0;0;1
"N";0,155644438;56;0;0,336831584;2000;5;0;1;0;0
"N";0,836294011;29;3;0,260170076;4350;8;0;1;0;1
"N";0,9999999;49;1;0,098937721;4800;1;0;0;0;4
"N";0,250818316;36;0;0,240143984;5833;6;0;2;0;1
"N";0,996301651;39;2;0,306101912;10930;17;0;0;0;1
"N";0,016995185;62;0;0,002301937;5212;4;0;0;0;0
"N";0,964038058;29;1;0,263516583;2200;6;0;0;0;0
"N";0,211206477;44;1;0,2138395;2080;13;1;0;1;0
"N";0,057887851;56;0;0,238127698;4400;13;0;1;0;1
"N";0,883182488;49;0;0,183736947;4500;18;0;0;0;2
"N";0,827151013;56;1;0,219974716;8700;8;0;0;1;1
"N";0,569824212;40;0;0,361421689;11000;18;0;1;0;2
"N";0,02731285;65;0;0,325335893;2083;6;0;0;0;0
"N";0,035605591;81;0;0,017260735;7125;7;0;0;0;0
"N";0,054940099;35;0;0,662152897;5833;10;0;2;0;2
"Y";0,990764426;36;2;0,361340457;4117;4;0;0;0;1
"N";0,008287427;55;0;0,115171335;7032;8;0;1;0;0
"N";0,058687793;35;0;0,335733141;8333;6;0;2;0;2
"N";0,9999999;32;0;0,177955511;4000;1;2;0;0;0
"N";0,106517279;40;0;0,263151915;8800;17;0;3;0;4
"N";0,001019592;83;0;0,00019996;5000;10;0;0;0;0
"N";0,37504998;64;0;0,011195522;2500;4;0;0;0;0
"N";0,029185402;41;0;0,336295473;3600;5;0;1;0;0
"N";0,714892819;34;1;0,870354941;6000;8;0;1;0;0
"N";0,066285085;58;0;0,228999349;9213;7;0;1;0;0
"N";0,14060251;56;0;0,049700447;11850;11;0;0;0;2
"N";0,072377744;48;0;0,399050079;12000;9;0;2;0;0
"N";0;59;1;0,531464095;7881;8;2;1;0;0
"N";0,9999999;32;0;0,132716821;4000;1;0;0;0;1
"N";0,015293506;50;0;0,372513562;1105;13;0;0;0;0
"Y";0,962946947;50;0;0,68127587;4106;8;0;1;1;0
"N";0,067400749;26;0;0,166517857;4479;10;0;0;0;0
"N";0,013218661;57;0;0,085321957;7500;10;0;1;0;0
"N";0,000358843;54;0;0,720069983;4000;11;0;0;0;0
"N";0,255610417;54;0;0,528550512;3414;9;0;1;0;1
"N";0,158100266;45;2;0,475322703;3950;19;0;1;0;1
"N";0,48268786;30;0;0,264841895;8000;9;0;2;1;1
"N";0,001876594;79;0;0,01332778;2400;10;0;0;0;0
"N";0,01339933;71;0;0,01283697;2336;3;0;0;0;1
"N";0,157137145;59;0;0,264911696;3000;8;0;0;0;1
"N";0,835311508;31;1;0,332527053;7854;9;0;1;0;0
"N";0,028083912;50;0;0,380976732;3910;20;0;0;0;3
"N";0,457154579;50;0;0,103425118;13400;7;0;0;0;2
"N";0,000237284;64;0;0,427787663;6743;10;0;1;0;0
"N";0,035754761;79;0;0,00829363;5666;5;0;0;0;1
"N";0,452864285;49;0;0,330947228;6006;10;0;1;0;1
"N";0,15189171;59;0;0,301074556;15075;13;0;2;0;0
"N";0,606025418;39;3;0,375647341;7916;10;0;2;0;2
"N";0,515975688;28;0;0,679853795;4650;14;0;1;0;0
"N";0,011505437;52;0;0,274253271;4050;9;0;1;0;0
"N";0;39;0;0,551779288;2500;7;0;2;0;0
"N";0,518186405;73;0;0,504887091;8900;17;0;1;0;1
"N";0,802993617;42;1;0,524458002;9178;9;0;1;0;3
"N";0,004884836;34;0;0,474904943;5259;11;0;2;0;2
"N";0,163750645;65;0;0,266873313;10000;13;0;1;0;0
"N";0,9999999;47;0;0,370691923;3800;6;0;0;0;1
"N";0,083781617;46;0;0,421201915;5640;16;0;1;0;2
"N";0,251284106;34;0;0,75145816;8400;18;0;4;0;0
"N";0,133613717;43;1;0,421048246;12000;14;0;3;1;2
"N";0,03452873;55;0;0,514162132;7166;7;0;2;0;1
"Y";1,004421666;48;3;0,605098725;4000;10;0;2;0;1
"N";0,066928871;35;0;0,611050027;3637;5;0;1;0;2
"N";0,691722293;78;0;0,691183331;6430;6;0;2;0;0
"N";0,037454421;57;0;0,355043926;3300;17;0;1;0;0
"N";0;50;0;0;6250;4;0;0;0;0
"N";0,399033876;32;0;0,433893685;2200;7;0;0;0;0
"N";0,115428519;41;0;0,278969295;6480;12;1;1;1;0
"N";0,004384128;36;0;0,637788225;4466;11;0;1;0;1
"N";0,02464305;75;0;0,009947892;4221;10;0;0;0;1
"N";0,643133922;47;0;0,158997955;7823;3;0;0;0;0
"N";0,9999999;27;0;0,153061224;2253;3;0;0;0;0
"N";0,377915278;51;0;0,061148228;8830;5;0;0;0;1
"N";0,098407733;47;0;0,069744476;8100;6;0;0;0;2
"N";0,054537616;53;0;0,266824339;4650;10;0;1;0;0
"N";0,012538557;63;0;0,38510101;2375;12;0;2;0;0
"N";0,218991588;54;0;0,586137954;3000;13;0;1;0;0
"N";0,179110121;41;0;0,27491843;9500;10;1;1;0;2
"N";0,247135843;34;0;0,090524087;5666;3;0;0;0;1
"N";0,9999999;43;0;0,129623459;3000;1;0;0;0;0
"N";0,096113878;41;0;0,224395714;8025;10;0;0;0;4
"N";0,595112469;33;0;0,378525482;2020;3;0;0;0;0
"N";0,099190841;57;0;0,604398743;3500;9;0;2;0;0
"N";0,29739805;52;0;0,579717373;6014;8;0;1;0;3
"N";0,013713796;47;0;0,401267976;6466;6;0;2;0;0
"N";0,428382755;36;0;0,2706115;6573;12;0;1;0;0
"N";0;48;0;0,05692407;10838;4;0;0;0;1
"N";0,010751197;76;0;0,117910841;3790;17;0;0;0;0
"N";0,39142696;58;2;0,384779992;7476;6;0;2;0;0
"N";0,132820925;42;0;0,914452555;3424;16;0;2;0;1
"N";0,17988008;23;0;0,003127443;2557;2;0;0;0;0
"N";0,023237542;58;0;0,812428571;6999;19;0;3;0;1
"N";0,247597087;56;0;0,702749471;5200;8;0;1;0;2
"N";0,537344212;57;0;0,627822789;5800;19;0;1;0;0
"Y";0,087649402;27;0;0,009995457;2200;2;0;0;1;1
"N";0,544761241;58;0;0,592103062;5976;13;0;2;0;1
"N";0,201132761;65;0;0,248417722;7583;9;0;2;0;0
"N";0;48;0;0,31834083;2000;5;0;0;0;1
"N";0,1031864;75;0;0,136302675;14166;5;0;2;0;0
"N";0,041084962;64;0;0,264227981;12000;8;0;1;0;0
"Y";0;36;0;0,157678245;4375;7;0;0;0;2
"N";0,096009775;53;0;0,545157068;4583;8;0;1;0;1
"N";0,019391297;68;0;0,064577141;3700;9;0;0;0;1
"N";0,726759759;55;0;0,65170345;9333;9;0;3;0;2
"N";0,099815157;57;0;0,232339826;4260;8;0;1;0;1
"N";0,047286367;69;0;0,012931609;7500;5;0;0;0;0
"N";0,058416154;29;0;0,299711296;5541;10;0;0;0;0
"N";0,9999999;27;0;0,014697237;1700;0;0;0;0;1
"N";0,016118843;38;0;0,1247501;2500;12;0;0;0;1
"N";0,213456163;64;0;0,735554618;2370;9;0;2;0;0
"N";0,040253329;54;0;0,401668012;7433;12;0;1;0;2
"N";0,443626281;53;0;0,253686578;4000;6;0;0;0;1
"N";0,05575925;62;0;0,014802119;6417;6;0;0;0;0
"N";0,017594819;52;0;0,306472244;3908;7;0;1;0;1
"N";0,874912509;46;0;0,302199741;8500;4;0;1;0;0
"N";0,141762552;78;0;0,028257457;5732;5;0;0;0;0
"N";0,06781117;71;0;0,332303218;5500;19;0;2;0;1
"N";0,853239735;62;0;0,48771563;1912;4;0;0;0;0
"N";0,033203829;71;0;0,318874019;6500;11;0;1;0;0
"N";0,251354973;39;1;0,385015331;7500;7;0;1;0;1
"N";0,018856544;35;1;0,234095738;8000;11;0;0;0;0
"N";0,551440662;44;0;0,418147936;6975;14;0;2;0;1
"N";0,06769731;75;0;0,082053743;2083;11;0;0;0;0
"N";0,073037127;49;0;0,249922094;6417;8;0;2;0;0
"N";0,078534132;49;0;0,380691598;6390;7;0;1;0;0
"N";0,087406258;32;0;0,288977727;1750;8;0;0;0;2
"N";0,04569372;49;0;0,300174956;4000;14;0;1;0;1
"N";0,472495626;42;0;0,381654964;11250;11;0;3;0;3
"N";0,017509173;59;0;0,365119461;9500;8;0;2;0;0
"N";0,09514671;30;0;0,262804799;7750;9;0;1;0;0
"N";0,170165967;42;0;0,005084401;4916;2;0;0;0;0
"N";0,685700235;44;0;0,372925415;5000;10;0;2;0;0
"N";0,001786497;87;0;0,010723861;1864;10;0;0;0;1
"N";0,113400284;31;0;0,254913728;6664;9;0;2;0;0
"N";0,04296902;60;0;0,016795866;5417;9;0;0;0;0
"N";0,979195663;61;0;0,320731136;6400;7;0;1;0;0
"N";0,029406119;62;1;0,246739697;3833;10;0;0;0;0
"N";0,006489024;67;0;0,099890231;12753;5;0;1;0;1
"N";0,635388319;44;1;0,429330591;11666;19;0;2;0;4
"Y";0,82644118;38;0;0,6536804;5800;9;0;1;0;2
"N";0,299786422;76;0;0,138246215;3500;11;0;0;0;0
"N";0,877124547;56;1;0,389627295;14595;11;0;2;0;2
"N";0,029542412;82;0;0,018150601;4076;8;0;0;0;0
"N";0,10835629;63;0;0,005165806;6000;3;0;0;0;0
"N";0;59;0;0,160813579;6833;9;0;1;0;0
"N";1,089825848;60;1;0,63353639;3118;7;0;1;0;0
"N";0,487837796;41;0;0,249076288;4600;5;0;1;0;2
"N";0,9999999;52;0;0,001938402;4642;2;0;0;0;0
"N";0,857122203;64;0;0,469695416;9750;8;0;2;0;0
"N";0,673189544;35;0;0,424098921;3800;5;0;1;0;0
"N";0,9999999;65;0;0,282883462;9335;10;0;2;1;2
"N";0,216826619;56;1;0,854103343;3618;16;0;3;0;2
"N";0,9999999;36;0;0,082448854;6500;6;0;0;0;1
"N";0,143187518;46;0;0,048500555;2700;3;0;0;0;0
"N";0,239963423;58;0;0,195229306;7042;8;1;1;0;4
"N";0,014370016;69;0;0,432807679;5833;9;0;1;0;0
"N";0,511248875;38;1;0,476190476;4304;10;0;1;0;2
"N";0,123206192;44;0;0,643262895;4400;10;0;2;0;2
"N";0,003499865;48;0;0,32941435;9100;7;0;2;0;1
"N";0,054783369;63;0;0,099980004;5000;15;0;0;0;1
"N";0,689770077;34;0;0,308230874;5855;5;0;2;1;0
"N";0,351892829;45;0;0,563852484;3280;18;0;3;0;4
"N";0,430444733;53;0;0,281642229;8524;12;0;2;0;0
"N";0,072093448;63;1;0,673983917;4600;17;0;1;0;1
"N";0,418715107;35;0;0,114119117;2400;2;0;0;0;0
"N";0,168772615;58;0;0,289779829;10400;11;0;1;0;1
"N";0;30;0;0,149209191;3350;10;0;0;0;0
"N";0,9999999;83;0;0;9704;4;0;0;0;0
"N";0,905468868;31;1;0,35297212;1900;6;0;0;2;0
"N";0,973447395;42;0;0,468198992;3175;9;0;1;0;0
"N";0,639081992;48;0;0,362545818;3000;5;1;1;0;1
"N";0,924107143;24;0;0,135388461;4800;7;0;0;0;2
"N";0,655147395;46;0;0,378128675;5952;6;0;1;0;3
"N";0,329152121;41;0;0,534155364;4054;8;0;2;0;1
"N";0,170115934;63;0;0,208084051;6852;20;0;1;0;0
"N";0,999578992;55;4;0,148483601;7286;6;0;0;0;0
"N";0,284951627;52;0;0,380131887;4700;9;0;1;0;0
"N";0,464195875;53;0;0,120938628;4985;8;0;0;0;0
"N";0,28369669;61;0;0,61966257;4800;14;0;1;0;0
"N";0,621007856;64;0;0,310222339;7600;14;1;2;0;1
"N";0,123218186;47;0;0,750680787;9914;11;0;2;0;5
"N";0,769773734;53;0;0,278075992;9500;12;0;2;0;1
"N";0,455154587;49;1;0,913286004;1971;11;0;0;0;0
"N";0,033983551;34;0;0,243744128;11708;14;0;2;0;0
"N";0;71;0;0,233691577;4000;6;0;1;0;2
"N";0,99200034;57;0;0,555111222;4000;8;0;1;0;0
"N";0,212526282;43;1;0,206479352;10000;8;0;2;0;0
"N";0,102222373;32;0;0,716513395;2500;6;0;1;0;0
"N";0,883293947;36;0;0,3118458;7833;7;0;1;0;0
"N";0;34;0;0,36540709;2566;3;0;0;0;0
"N";0,903123346;47;0;0,342544069;8395;8;0;2;0;0
"N";0,940774925;41;2;0,381154711;4000;10;0;1;0;1
"N";1,025987006;63;6;0,521441726;3800;8;2;2;1;1
"N";0,090361993;77;0;0,311583578;4091;7;0;1;0;0
"N";0,982431974;59;5;0,664255618;14239;13;0;2;1;2
"N";0,186851783;62;0;0,286681021;9752;8;0;1;0;0
"N";0,036347783;49;0;0,180969958;9752;11;0;0;0;1
"N";0,213785748;46;0;0,367816092;2000;5;0;1;0;0
"N";0,600066364;53;1;0,50857819;5070;15;0;1;0;1
"N";0,510087113;61;0;0,198656111;15030;6;0;1;0;1
"N";0,039753447;66;0;0,243919633;2836;15;0;0;0;0
"N";0,05101939;59;0;0,26045568;12815;16;0;1;0;3
"N";0,9999999;63;5;0,194618671;11000;7;0;2;0;0
"N";0,132962653;61;0;0,371699564;3900;10;0;1;0;3
"N";0,827200631;53;0;0,505687694;2900;8;0;3;0;0
"N";0,022417562;72;0;0,001825769;7667;2;0;0;0;0
"N";0,006838698;43;0;0,527266028;2713;7;0;1;0;1
"N";0,056895398;64;0;0,335904688;11666;14;0;3;0;0
"N";0,9999999;39;3;0,112225335;6780;5;0;0;0;0
"N";0,332944509;38;0;0,004916257;12000;3;0;0;0;1
"N";0,061397627;41;0;0,718473935;10300;18;0;3;0;4
"N";0,162218632;49;0;0,459160129;4333;9;0;2;0;1
"N";0,030829821;48;1;0,088447653;1107;3;0;0;0;2
"N";0,005660923;42;0;0,001606856;5600;1;0;0;0;1
"N";0,04550585;58;0;0,00979804;5000;5;0;0;0;1
"Y";0,9999999;39;0;0,041420118;3041;2;1;0;0;3
"N";0,350847689;47;0;0,43258377;11250;9;0;2;0;3
"N";0,028592856;33;1;0,191657272;2660;8;0;0;0;0
"N";0,371644487;32;0;0,427944404;4100;13;0;0;1;2
"Y";0,924601885;43;1;0,367097806;6880;4;0;0;0;1
"N";0,101810554;36;0;0,816436713;5000;6;0;2;0;2
"N";0,435904273;43;0;0,353206239;5769;5;0;1;0;0
"N";0,9999999;32;0;0,096394145;2800;1;0;0;0;1
"N";0,038950934;69;0;0,179793912;8442;15;0;2;0;0
"N";0,136793641;92;1;0,235086836;3972;11;0;1;0;1
"N";0,071486036;53;0;0,182433958;8857;3;0;2;0;1
"Y";0,9999999;41;0;0,492424242;5147;5;1;1;0;1
"N";0,280334483;34;0;0,558411882;3500;10;0;1;0;0
"N";0,281677722;32;0;0,400887929;8333;7;0;1;0;4
"N";0,103659756;29;0;0,195398574;3085;5;0;0;0;0
"Y";0,680161943;47;4;0,378735696;9000;7;0;1;0;2
"N";0,9999999;55;0;0,958208358;5000;8;0;3;0;0
"N";0,009386388;71;0;0,010705922;2988;12;0;0;0;0
"N";0,86234251;34;0;0,370256803;5217;6;0;1;1;2
"N";0,10189678;24;0;0,017257039;1100;7;0;0;0;0
"N";0,891623721;37;0;0,564257446;4800;8;0;1;0;1
"N";0,786357071;44;0;0,066129456;11416;7;0;0;0;0
"N";0,00729301;58;0;0,470048177;11000;10;0;1;0;0
"N";0,073916921;44;0;0,1828594;7595;8;0;1;0;0
"N";0,456195677;65;0;0,395201599;3000;6;0;0;0;0
"Y";0,966777409;40;2;0,90261115;2833;5;3;1;1;2
"N";0,016422761;83;0;0,005982292;4178;8;0;0;0;0
"N";0;78;0;0,6885414;3900;8;0;1;0;0
"N";0,442308844;43;0;0,063498247;5133;4;0;0;1;1
"N";0,11397067;35;0;0,667821846;7790;16;0;7;0;0
"N";0,763049917;63;0;0,465546795;5833;10;0;2;0;1
"N";0,062716294;69;0;0,03016164;6000;4;0;0;0;0
"Y";0,9999999;46;0;0,427854938;5183;4;1;1;0;7
"N";0,663133687;41;1;0,266495287;4667;5;1;0;0;0
"N";0,584717608;24;0;0,129642134;1480;3;0;0;0;0
"Y";0,752445768;55;2;0,305395683;2779;5;2;0;1;0
"N";0,177730469;34;0;0,156888693;6800;8;0;0;0;0
"N";0;88;0;0;3333;6;0;0;0;0
"N";0,000808265;54;1;0,255594705;10500;19;0;1;0;0
"N";0,9999999;53;1;0,218541709;4950;3;3;1;0;2
"N";0,036812806;60;0;0,257091956;14593;9;0;1;0;3
"N";0,474404095;39;0;0,199954034;4350;10;0;1;0;2
"N";0,279609581;79;0;0,225298691;5272;11;0;1;0;0
"N";0,343209383;36;0;0,408700228;5700;11;0;1;0;0
"N";0,011629342;64;0;0,200303976;12500;10;0;1;0;1
"N";0,028005705;49;0;0,299329199;7900;16;0;2;0;0
"N";0,030802321;51;0;0,751294548;6565;11;0;2;0;0
"N";0,294370925;30;0;0,420086554;6700;10;0;1;0;1
"N";0,207916833;48;0;0,180242067;3056;15;0;0;0;1
"N";0,005643425;68;0;0,718816068;3783;4;0;1;0;0
"N";0,138347164;52;0;0,274721224;10850;3;0;1;0;1
"N";0,808042698;52;0;0,561887622;5000;9;0;1;0;3
"N";0,143608005;54;0;0,336011427;5600;15;0;1;0;2
"N";0,020545155;51;0;0,074226451;11666;7;0;0;0;0
"N";0,000918349;62;0;0,001690005;4141;5;0;0;0;0
"N";0,247964787;59;0;0,324075103;9000;4;0;2;0;0
"N";0,714972501;41;0;0,420310806;8300;6;0;2;0;0
"N";0,933275834;48;0;0,827038942;6804;10;0;1;1;1
"N";0,078958502;39;0;0,38380135;12000;11;0;1;0;6
"N";0,890043982;58;0;0,074574021;4518;6;0;0;0;0
"N";0,255829447;22;0;0,004005827;2745;2;0;0;0;0
"N";0,428439507;59;0;0,434346035;7767;12;0;2;0;0
"N";0,009860883;87;0;0,103343465;6250;7;0;0;0;0
"N";0,546226887;26;0;0,071192375;5140;3;2;0;2;1
"N";0;60;0;0,18893146;11744;13;0;2;0;0
"N";0,67083045;49;0;0,425211966;6250;7;0;1;0;3
"N";0,9999999;63;0;0;2390;1;0;0;0;1
"N";0,107365293;35;0;0,066993301;10000;5;0;0;1;0
"N";0,420629115;26;0;0,062189055;803;3;0;0;0;0
"N";0,041681196;47;0;0,051726629;6920;5;0;0;0;2
"N";0,108687628;70;0;0,33674189;2835;7;0;1;0;0
"N";0,694684314;62;0;0,55068124;6678;12;0;2;0;0
"N";0,032604458;66;0;0,641991925;5200;9;0;0;0;0
"N";0,002115303;62;0;0,377098661;5300;4;0;1;0;1
"N";0,944044764;27;0;0,14089422;4584;7;0;0;0;1
"N";0,117133186;31;0;0,263956007;6000;6;0;1;0;1
"N";0,287482032;27;0;0,07881584;2600;2;0;0;0;0
"N";0;45;0;0,403704026;11500;6;0;1;0;2
"N";0,9999999;54;1;0,147386461;3500;1;0;0;0;1
"N";0,018401824;43;0;0,482294264;4009;7;0;1;0;0
"N";0,979246733;33;3;0,113866325;7016;8;0;0;0;2
"N";0,027906891;76;0;0,006427653;7000;4;0;0;0;0
"N";0,415229239;55;1;0,236357659;3041;5;0;0;0;0
"N";0,759562316;54;0;0,479469885;8450;7;0;2;0;2
"N";0,006046879;60;0;0,008248969;5333;5;0;0;0;1
"N";0,829268293;28;0;0,186750428;1750;3;0;0;0;0
"N";0,094884325;68;0;0,644670051;2166;13;0;2;0;0
"N";0;62;0;0,589041096;2700;6;0;1;0;0
"N";0;25;1;0;820;2;0;0;0;0
"N";0,000583899;46;0;0,409908909;4500;4;0;0;0;0
"N";0,9999999;47;0;0,031665458;4136;1;0;0;0;3
"N";0,000416655;80;0;0;6500;2;0;0;0;0
"N";0,48166997;48;2;0,467359341;5100;13;0;0;1;0
"N";0,276986151;45;0;0,759673094;7830;8;0;3;0;0
"N";0,002086775;80;0;0;3925;3;0;0;0;1
"N";0,231796267;76;0;0,38652351;2700;8;0;2;0;1
"N";0,068726999;59;2;0,339263276;15120;16;0;1;0;4
"N";0,232223932;69;0;0,504614675;4333;15;0;1;0;0
"N";0,138716898;29;2;0,03276419;4333;3;0;0;0;0
"N";0,11493527;35;1;0,101624323;2400;3;0;0;0;0
"N";0,995313964;30;1;0,154133002;3217;6;0;0;0;1
"N";0,910789327;44;1;0,456254375;10000;9;1;3;0;2
"N";0,754010532;41;0;0,332891749;5283;10;0;0;0;1
"N";0,08678719;41;1;0,015623373;9600;5;0;0;0;3
"N";0,9999999;56;0;0,228380986;5700;2;0;1;0;0
"N";0,146344333;31;0;0,173706573;4000;8;0;0;0;0
